humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase,conditions
75.7,0.0,6.1,352.9,1011.9,30.5,5.2,0.13,0
76.8,1.3,5.8,211.2,1011.3,22.2,5.1,0.17,1
87.9,6.4,9.7,307.2,1011.8,35.7,5.1,0.2,1
76.2,0.8,12.2,354.6,1014.6,6.2,5.1,0.25,1
72.6,0.0,11.2,7.4,1015.5,5.6,5.1,0.26,2
79.0,0.0,9.4,343.7,1014.7,58.2,4.7,0.3,0
84.5,0.0,9.4,356.5,1014.6,74.2,5.0,0.33,0
86.4,0.0,8.3,347.4,1014.7,75.2,5.0,0.36,0
83.4,0.0,12.2,345.7,1015.3,66.6,5.2,0.4,0
81.4,0.0,11.5,350.3,1015.3,26.7,4.8,0.43,0
83.5,0.0,12.6,356.8,1003.3,1.0,24.1,0.46,2
79.9,0.0,11.5,347.5,1003.3,0.0,24.1,0.5,2
77.9,0.0,10.1,339.5,1014.5,14.5,4.7,0.53,2
76.7,0.0,9.0,316.4,1013.4,38.2,5.0,0.56,0
74.1,0.0,7.2,323.7,1013.3,47.7,5.0,0.6,0
73.3,0.0,6.8,323.9,1012.6,22.9,4.7,0.63,0
75.5,0.0,5.8,279.2,1013.2,0.0,4.4,0.67,2
78.6,0.0,6.8,314.0,1014.7,0.0,4.6,0.7,2
78.0,0.0,7.6,343.2,1015.7,3.0,3.9,0.74,2
86.9,0.0,9.0,2.4,1015.7,74.1,3.1,0.75,0
86.9,0.0,9.0,357.4,1014.1,58.1,3.3,0.81,0
86.3,0.0,8.3,8.0,1013.8,48.8,4.0,0.84,0
85.4,0.0,8.6,9.1,1014.4,28.4,4.1,0.88,0
83.6,0.0,9.4,353.3,1013.4,15.2,4.2,0.92,2
80.1,0.0,9.0,346.2,1012.6,13.8,4.3,0.95,2
80.2,0.0,12.6,355.0,1013.4,0.0,4.4,0.0,2
79.5,0.0,11.9,2.5,1015.2,6.8,4.7,0.02,2
77.6,0.0,12.2,357.8,1016.2,2.5,4.4,0.05,2
78.1,0.0,12.2,356.9,1014.9,2.4,4.7,0.08,2
77.3,0.0,11.5,5.3,1015.5,37.6,4.3,0.12,0
71.3,0.0,16.9,1.0,1016.7,12.0,4.9,0.15,2
73.5,0.0,10.8,343.2,1016.3,24.4,4.2,0.18,0
78.1,0.0,9.4,328.2,1014.4,0.6,4.4,0.21,2
80.0,0.0,9.4,335.0,1013.7,0.7,4.2,0.25,2
78.9,0.7,9.4,346.9,1013.0,22.1,4.4,0.28,1
79.6,0.0,9.0,357.5,1012.9,32.3,3.9,0.31,0
79.0,0.0,9.7,348.4,1013.6,6.5,4.5,0.34,2
74.6,0.0,12.2,353.1,1014.2,2.9,4.4,0.37,2
68.8,0.0,10.4,357.6,1014.0,17.0,4.6,0.41,2
67.3,0.0,10.1,353.5,1013.6,7.3,4.6,0.44,2
68.4,0.0,11.5,4.3,1013.4,4.1,4.2,0.47,2
75.2,0.0,13.7,359.0,1014.6,44.2,4.5,0.5,0
75.5,0.0,12.6,356.5,1015.2,63.2,4.6,0.54,0
71.8,0.0,10.4,351.4,1015.6,70.9,4.5,0.57,0
70.0,0.0,10.1,350.5,1015.1,43.0,4.5,0.61,0
71.0,0.0,8.6,357.2,1013.8,48.8,4.6,0.65,0
73.5,0.0,10.8,2.5,1014.5,37.6,4.6,0.68,0
76.7,1.2,11.5,4.2,1014.5,72.6,4.8,0.72,1
72.3,0.0,7.9,356.6,1012.4,59.2,4.6,0.75,0
67.3,0.0,6.8,315.8,1011.4,23.4,4.9,0.79,0
70.3,0.6,11.2,11.1,1011.4,51.0,4.8,0.82,1
67.8,0.0,7.9,3.4,1011.8,25.7,4.9,0.86,0
70.9,0.0,11.5,315.9,1013.7,23.9,5.0,0.89,0
76.8,0.0,9.4,338.4,1012.4,53.0,4.7,0.93,0
76.1,0.0,11.2,1.5,1014.0,50.0,4.5,0.97,0
73.9,0.0,9.0,23.9,1014.0,39.0,4.3,0.0,0
73.9,0.0,9.4,36.7,1014.1,5.7,4.6,0.03,2
72.1,1.6,9.7,26.4,1012.4,8.2,4.6,0.07,1
70.9,0.0,9.7,35.3,1011.8,26.1,4.3,0.1,0
74.0,0.0,10.4,29.3,1014.5,25.5,4.4,0.13,0
74.3,0.0,8.6,338.8,1014.5,0.9,3.6,0.16,2
64.5,0.0,9.4,225.9,1003.3,55.0,24.1,0.19,0
79.7,0.0,15.1,219.7,1003.3,28.3,24.1,0.23,0
61.8,0.2,11.5,353.2,1003.3,9.7,24.1,0.25,1
62.0,0.4,10.1,25.1,1003.3,0.0,24.1,0.29,1
62.6,0.0,9.7,22.8,1003.3,2.0,24.1,0.32,2
67.4,0.0,10.1,60.7,1003.3,7.6,24.1,0.35,2
67.4,0.0,11.9,44.6,1003.3,1.8,24.1,0.39,2
66.6,0.0,14.0,19.1,1003.3,0.5,24.1,0.42,2
62.4,0.0,16.9,5.9,1003.3,24.2,24.1,0.45,0
55.9,0.0,12.2,4.1,1003.3,0.0,24.1,0.48,2
55.8,0.0,13.3,7.9,1003.3,0.2,24.1,0.5,2
57.3,0.0,9.7,352.0,1003.3,3.9,24.1,0.55,2
55.3,0.0,13.0,353.7,1003.3,20.4,24.1,0.59,0
49.2,0.0,10.8,4.9,1003.3,6.8,24.1,0.62,2
48.4,0.0,12.6,3.9,1003.3,4.0,24.1,0.66,2
50.2,0.0,11.9,5.3,1003.3,0.0,24.1,0.69,2
55.2,0.0,10.8,18.1,1003.3,0.6,24.1,0.75,2
55.6,0.0,10.4,23.7,1003.3,30.9,24.1,0.77,0
52.6,0.0,9.7,16.1,1003.3,0.0,24.1,0.8,2
63.9,2.0,17.6,345.2,1003.3,4.1,24.1,0.84,1
54.9,0.0,12.6,353.0,1003.3,0.2,24.1,0.87,2
49.0,0.0,10.1,5.1,1003.3,0.0,24.1,0.91,2
50.5,0.0,9.0,93.0,1003.3,0.0,24.1,0.94,2
57.7,0.0,6.8,283.4,1003.3,6.3,24.1,0.98,2
56.5,0.0,9.0,332.1,1003.3,62.8,24.1,0.0,0
54.0,0.0,7.6,60.8,1003.3,29.3,24.1,0.05,0
55.2,0.0,7.9,259.3,1003.3,0.0,24.1,0.08,2
58.7,0.0,10.8,301.0,1003.3,0.0,24.1,0.11,2
49.2,0.0,9.7,358.0,1003.3,0.0,24.1,0.14,2
54.1,0.0,8.3,51.6,1003.3,0.1,24.1,0.18,2
48.1,0.0,10.1,51.1,1003.3,5.9,24.1,0.21,2
53.9,0.0,7.6,64.0,1003.3,60.8,24.1,0.24,0
46.2,0.0,8.6,350.1,1003.3,69.1,24.1,0.25,0
36.5,0.0,10.4,358.6,1003.3,16.5,24.1,0.3,2
40.2,0.0,9.7,12.3,1013.1,59.6,5.5,0.34,0
48.9,0.0,9.4,317.8,1012.0,35.4,5.0,0.37,0
53.5,0.0,8.6,280.6,1010.0,25.0,4.4,0.4,0
52.0,0.0,13.3,260.8,1009.3,44.5,4.3,0.43,0
49.4,0.0,13.0,237.7,1008.1,27.6,4.9,0.46,0
45.2,0.0,11.5,263.1,1003.3,0.1,24.1,0.5,2
57.4,0.0,13.3,236.8,1008.1,24.4,5.4,0.53,0
60.2,0.0,11.2,220.0,1011.4,21.4,5.3,0.57,0
40.5,0.0,8.6,251.5,1012.3,21.3,4.3,0.6,0
45.5,0.0,10.8,305.1,1003.3,22.7,24.1,0.64,0
35.4,0.0,13.3,240.0,1003.3,5.0,24.1,0.67,2
56.0,0.0,16.6,215.6,1003.3,9.1,24.1,0.71,2
54.6,0.0,22.0,221.2,1003.3,20.6,24.1,0.75,0
53.6,0.0,11.2,205.7,1003.3,36.1,24.1,0.78,0
55.8,0.0,10.8,207.8,1003.3,0.1,24.1,0.82,2
59.2,0.0,18.0,216.6,1003.3,42.5,24.1,0.85,0
57.3,0.0,14.0,202.5,1003.3,40.5,24.1,0.89,0
56.3,0.0,9.4,205.1,1003.3,8.7,24.1,0.92,2
48.3,0.1,6.8,211.6,1003.3,3.7,24.1,0.96,1
45.1,0.0,14.4,298.1,1003.3,10.6,24.1,0.0,2
39.9,0.0,11.5,332.4,1003.3,0.7,24.1,0.03,2
34.9,0.0,10.1,306.9,1003.3,0.8,24.1,0.06,2
34.6,0.0,10.4,320.1,1003.3,0.0,24.1,0.09,2
32.4,0.0,13.0,334.5,1003.3,0.0,24.1,0.12,2
33.8,0.0,9.7,284.4,1003.3,45.8,24.1,0.16,0
36.3,0.0,9.7,291.2,1003.3,82.1,24.1,0.19,0
33.1,0.0,9.0,259.8,1003.3,90.3,24.1,0.22,3
40.1,0.0,7.9,240.8,1003.3,33.6,24.1,0.25,0
34.6,0.0,8.6,316.7,1003.3,11.2,24.1,0.29,2
35.8,0.0,10.4,261.0,1003.3,4.3,24.1,0.32,2
41.6,0.0,14.8,262.4,1003.3,14.4,24.1,0.35,2
38.8,0.0,11.2,309.1,1003.3,12.1,24.1,0.38,2
31.3,0.0,9.7,267.2,1003.3,49.2,24.1,0.42,0
34.7,0.0,8.6,302.1,1003.3,45.9,24.1,0.45,0
44.0,0.0,14.8,218.2,1003.3,16.8,24.1,0.48,2
52.6,0.0,19.1,205.9,1003.3,17.9,24.1,0.5,2
51.7,0.0,19.1,213.6,1003.3,63.6,24.1,0.55,0
55.7,0.0,19.1,202.2,1003.3,32.3,24.1,0.59,0
54.5,0.0,18.4,195.2,1003.3,11.7,24.1,0.62,2
58.3,0.0,19.1,185.2,1003.3,16.9,24.1,0.66,2
53.4,0.0,12.2,186.0,1003.3,4.9,24.1,0.69,2
48.5,0.2,12.2,203.0,1003.3,24.4,24.1,0.75,1
42.1,1.9,9.4,241.4,1003.3,4.2,24.1,0.76,1
50.6,1.7,13.7,204.7,1003.3,1.3,24.1,0.8,1
55.3,0.0,20.5,197.1,1003.3,0.0,24.1,0.83,2
58.3,0.0,21.6,197.4,1003.3,1.8,24.1,0.87,2
55.7,0.0,16.6,209.1,1003.3,23.5,24.1,0.9,0
53.6,0.0,13.3,217.3,1003.3,15.5,24.1,0.94,2
50.3,0.0,16.6,209.2,1003.3,16.8,24.1,0.97,2
45.7,0.0,13.3,212.4,1003.3,15.4,24.1,0.0,2
42.9,0.0,16.9,210.3,1003.3,6.8,24.1,0.04,2
47.0,0.0,19.1,213.2,1003.3,13.8,24.1,0.07,2
56.0,0.0,18.7,200.2,1003.3,69.0,24.1,0.1,0
50.1,0.0,17.6,179.7,1003.3,62.4,24.1,0.14,0
52.9,0.0,19.8,189.6,1003.3,6.4,24.1,0.17,2
52.5,0.5,20.2,218.7,1003.3,9.7,24.1,0.2,1
49.2,0.0,15.8,214.7,1003.3,0.9,24.1,0.24,2
56.3,0.0,21.2,210.5,1003.3,11.3,24.1,0.25,2
54.2,0.0,17.6,203.1,1003.3,26.4,24.1,0.3,0
53.5,0.1,16.9,223.6,1003.3,42.4,24.1,0.34,1
44.1,0.0,10.8,320.1,1003.3,30.7,24.1,0.37,0
30.5,0.0,9.4,268.0,1003.3,70.5,24.1,0.4,0
45.0,0.0,14.0,215.8,1003.3,53.4,24.1,0.44,0
49.6,0.0,20.9,213.2,1003.3,42.5,24.1,0.47,0
53.3,0.0,17.3,207.0,1003.3,46.9,24.1,0.5,0
54.6,0.0,16.9,193.8,1003.3,54.1,24.1,0.54,0
55.8,0.3,7.9,194.6,1003.3,78.1,24.1,0.57,1
49.6,0.6,15.8,208.1,1003.3,27.8,24.1,0.61,1
49.1,0.0,18.0,192.7,1003.3,10.6,24.1,0.64,2
55.4,0.0,19.8,204.6,1003.3,19.3,24.1,0.67,2
54.2,2.6,13.3,217.7,1003.3,41.3,24.1,0.71,1
66.3,7.4,9.4,189.8,1003.3,69.6,24.1,0.75,1
63.8,2.5,7.6,185.4,1003.3,34.2,24.1,0.78,1
64.0,3.4,9.7,221.6,1003.3,23.3,24.1,0.81,1
66.1,7.1,11.9,202.2,1003.3,23.6,24.1,0.84,1
66.7,7.2,10.8,211.6,1003.3,8.8,24.1,0.88,1
64.8,4.3,12.6,214.0,1003.3,12.6,24.1,0.91,1
68.1,6.9,13.0,213.3,1003.3,12.0,24.1,0.95,1
75.2,18.6,10.4,199.6,1003.3,25.7,24.1,0.98,1
72.3,21.6,8.3,192.6,1003.3,12.4,24.1,0.0,1
71.3,4.9,11.2,195.7,1003.3,13.6,24.1,0.05,1
69.4,1.5,13.0,221.5,1003.3,9.0,24.1,0.08,1
68.9,3.5,14.4,205.9,1003.3,53.9,24.1,0.12,1
69.8,3.7,15.5,215.7,1003.3,41.2,24.1,0.15,1
70.9,0.1,15.8,221.7,1003.3,78.7,24.1,0.19,1
75.0,0.8,14.8,210.9,1003.3,88.9,24.1,0.22,1
74.3,2.9,15.5,210.8,1003.3,81.8,24.1,0.25,1
79.9,2.2,18.0,214.9,1003.3,85.9,24.1,0.25,1
72.8,0.0,16.9,208.5,1003.3,79.1,24.1,0.32,0
70.3,0.0,12.2,212.4,1003.3,69.5,24.1,0.36,0
67.9,0.4,8.3,28.1,1003.3,69.7,24.1,0.39,1
77.5,8.4,15.1,70.2,1003.3,75.5,24.1,0.42,1
78.0,21.0,32.0,91.9,1003.3,56.9,24.1,0.46,1
77.8,14.8,41.4,128.1,1003.3,75.3,24.1,0.5,1
80.6,26.4,34.2,155.6,1003.3,63.6,24.1,0.53,1
79.5,4.9,22.0,165.5,1003.3,26.2,24.1,0.56,1
77.5,0.4,14.4,185.9,1003.3,20.3,24.1,0.59,1
77.6,2.1,15.5,200.9,1003.3,46.3,24.1,0.63,1
89.0,16.2,19.8,186.9,1003.3,79.6,24.1,0.66,1
87.0,10.5,13.7,197.4,1003.3,76.7,24.1,0.69,1
85.0,11.2,12.2,218.0,1003.3,65.9,24.1,0.75,1
83.2,8.6,12.6,217.3,1003.3,62.8,24.1,0.76,1
84.5,0.4,13.7,215.4,1003.3,74.2,24.1,0.79,1
83.4,2.5,13.7,225.6,1003.3,73.7,24.1,0.83,1
84.7,13.1,15.8,217.7,1003.3,66.7,24.1,0.86,1
87.5,24.6,19.4,205.9,1003.3,74.9,24.1,0.89,1
89.6,21.2,20.9,209.5,1003.3,71.9,24.1,0.93,1
86.8,11.1,15.5,204.7,1003.3,85.4,24.1,0.96,1
92.0,4.4,15.1,131.6,1003.3,91.6,24.1,0.0,1
87.4,18.2,13.0,137.4,1003.3,80.0,24.1,0.03,1
89.7,16.1,20.5,152.3,1003.3,91.3,24.1,0.06,1
85.3,4.1,14.0,140.3,1003.3,69.5,24.1,0.1,1
87.1,11.5,23.8,167.5,1003.3,79.7,24.1,0.13,1
89.7,43.0,18.7,216.8,1003.3,77.6,24.1,0.17,1
90.2,37.0,14.0,209.8,1003.3,76.9,24.1,0.2,1
91.9,70.3,22.7,186.9,1003.3,76.6,24.1,0.24,1
90.3,27.1,15.8,183.7,1003.3,68.1,24.1,0.25,1
93.4,38.9,18.4,203.1,1003.3,81.7,24.1,0.31,1
90.4,51.0,19.1,212.2,1003.3,73.5,24.1,0.34,1
91.9,31.8,15.8,218.1,1003.3,69.8,24.1,0.38,1
88.6,6.2,14.0,169.3,1003.3,64.7,24.1,0.41,1
88.9,14.9,19.1,187.1,1003.3,76.4,24.1,0.45,1
87.7,7.0,15.1,186.9,1003.3,37.7,24.1,0.48,1
88.1,10.0,17.6,174.5,1003.3,42.7,24.1,0.5,1
88.7,4.2,18.0,174.5,1003.3,69.4,24.1,0.55,1
87.9,4.2,17.3,176.6,1003.3,52.8,24.1,0.58,1
88.9,6.1,22.0,211.3,1003.3,70.8,24.1,0.61,1
90.0,4.0,20.9,213.1,1003.3,91.9,24.1,0.65,1
92.4,11.9,22.0,216.3,1003.3,95.4,24.1,0.68,1
92.4,24.7,25.2,194.4,1003.3,94.2,24.1,0.71,1
93.1,55.0,18.7,196.4,1003.3,93.1,24.1,0.75,1
93.8,20.0,16.2,207.2,1003.3,88.8,24.1,0.78,1
85.2,7.4,9.7,221.0,1003.3,77.2,24.1,0.81,1
89.5,18.4,13.7,193.5,1003.3,64.3,24.1,0.84,1
91.4,1.8,14.4,201.0,1003.3,92.0,24.1,0.88,1
94.0,18.9,14.8,200.3,1003.3,94.9,24.1,0.91,1
89.6,35.9,15.8,174.3,1003.3,73.8,24.1,0.94,1
87.0,13.3,14.0,172.9,1003.3,68.5,24.1,0.97,1
87.2,3.2,12.2,141.8,1003.3,90.1,24.1,0.0,1
88.7,2.2,18.7,121.7,1003.3,92.4,24.1,0.04,1
90.5,3.1,17.6,105.8,1003.3,89.5,24.1,0.08,1
88.0,4.2,20.5,150.7,1003.3,68.5,24.1,0.11,1
88.2,6.9,17.3,156.5,1003.3,60.1,24.1,0.15,1
85.2,2.9,9.7,179.1,1003.3,85.8,24.1,0.18,1
85.9,2.2,10.1,199.3,1003.3,81.8,24.1,0.22,1
88.6,6.8,10.8,212.9,1003.3,89.4,24.1,0.25,1
84.5,4.5,10.8,223.8,1003.3,95.5,24.1,0.29,1
90.3,20.8,10.8,205.0,1003.3,93.8,24.1,0.33,1
88.0,22.2,10.4,205.7,1003.3,94.9,24.1,0.36,1
83.6,6.2,12.2,146.7,1003.3,93.6,24.1,0.4,1
87.5,4.2,25.2,97.8,1003.3,86.5,24.1,0.43,1
91.3,35.5,24.5,146.3,1003.3,81.4,24.1,0.47,1
92.2,18.7,20.2,167.4,1003.3,80.7,24.1,0.5,1
88.9,3.9,11.5,192.0,1003.3,79.6,24.1,0.54,1
90.9,17.9,17.3,234.5,1003.3,94.6,24.1,0.57,1
94.8,43.2,22.3,244.7,1003.3,95.1,24.1,0.6,1
94.4,67.6,26.3,243.3,1003.3,94.7,24.1,0.63,1
94.7,96.3,24.1,189.1,1003.3,89.1,24.1,0.67,1
91.2,7.7,28.1,190.1,1003.3,87.8,24.1,0.7,1
88.8,4.4,18.4,188.9,1003.3,91.5,24.1,0.75,1
91.6,13.7,12.2,198.5,1003.3,88.9,24.1,0.76,1
91.7,11.6,16.2,224.0,1003.3,82.5,24.1,0.8,1
91.5,15.1,13.7,156.0,1003.3,94.9,24.1,0.83,1
90.2,15.8,15.5,77.5,1003.3,95.2,24.1,0.86,1
87.7,12.3,9.7,191.1,1003.3,63.1,24.1,0.89,1
92.3,17.4,10.4,224.7,1003.3,86.0,24.1,0.92,1
91.7,29.6,14.4,189.8,1003.3,64.7,24.1,0.96,1
91.4,17.2,14.8,208.0,1003.3,79.2,24.1,0.0,1
90.5,13.5,15.8,216.6,1003.3,40.5,24.1,0.02,1
92.9,4.3,15.1,220.4,1003.3,91.6,24.1,0.06,1
93.4,1.9,15.8,196.9,1003.3,95.5,24.1,0.1,1
91.8,14.4,17.6,181.2,1003.3,91.6,24.1,0.13,1
93.9,14.0,16.9,211.9,1003.3,93.3,24.1,0.17,1
88.1,16.4,14.4,204.4,1003.3,92.2,24.1,0.2,1
89.8,11.0,7.9,172.1,1003.3,94.7,24.1,0.25,1
92.4,4.0,18.0,126.8,1003.3,90.7,24.1,0.28,1
92.4,13.7,13.7,164.1,1003.3,89.1,24.1,0.31,1
94.3,10.9,18.4,184.6,1003.3,91.4,24.1,0.35,1
93.5,15.3,19.4,179.1,1003.3,88.7,24.1,0.38,1
92.7,9.0,15.5,164.1,1003.3,93.1,24.1,0.42,1
87.6,7.8,13.7,179.6,1003.3,70.8,24.1,0.46,1
88.6,4.6,16.2,220.3,1003.3,66.8,24.1,0.5,1
88.5,0.2,19.1,220.1,1003.3,81.5,24.1,0.52,1
89.7,4.0,13.0,210.5,1003.3,80.1,24.1,0.56,1
90.9,5.6,14.4,215.5,1003.3,93.3,24.1,0.59,1
92.8,15.6,13.3,176.3,1003.3,93.7,24.1,0.62,1
92.5,28.6,17.6,153.4,1003.3,95.3,24.1,0.65,1
90.6,7.0,19.1,130.6,1003.3,91.4,24.1,0.69,1
91.9,7.3,15.1,135.3,1003.3,91.3,24.1,0.72,1
89.4,5.5,16.6,129.8,1003.3,94.4,24.1,0.75,1
88.8,3.8,13.0,159.5,1003.3,92.7,24.1,0.78,1
85.6,1.6,7.6,224.2,1003.3,94.0,24.1,0.81,1
85.0,14.9,9.0,265.7,1003.3,93.8,24.1,0.85,1
83.5,6.4,8.3,203.9,1003.3,61.2,24.1,0.88,1
85.4,4.2,7.9,189.6,1003.3,49.7,24.1,0.91,1
87.4,0.5,14.8,86.2,1003.3,48.4,24.1,0.94,1
90.8,6.4,21.6,112.8,1003.3,78.7,24.1,0.97,1
91.6,18.0,20.2,142.1,1003.3,84.9,24.1,0.0,1
93.1,14.5,7.9,172.6,1003.3,92.0,24.1,0.04,1
85.8,2.8,9.0,153.7,1003.3,91.4,24.1,0.08,1
88.5,4.1,12.6,30.8,1003.3,78.3,24.1,0.12,1
90.6,12.8,18.7,97.3,1003.3,85.8,24.1,0.15,1
91.9,8.5,23.0,89.4,1003.3,85.3,24.1,0.19,1
94.2,15.4,23.0,129.9,1003.3,90.3,24.1,0.22,1
93.6,44.6,18.0,146.1,1003.3,80.1,24.1,0.25,1
90.9,17.9,12.6,169.6,1003.3,73.1,24.1,0.29,1
88.7,2.4,6.8,211.4,1003.3,84.8,24.1,0.33,1
88.4,8.2,10.1,199.4,1003.3,73.8,24.1,0.37,1
91.8,12.5,6.8,187.8,1003.3,88.6,24.1,0.4,1
91.7,36.9,5.8,217.0,1003.3,83.9,24.1,0.44,1
90.7,68.1,7.9,160.0,1003.3,91.9,24.1,0.47,1
94.2,9.9,10.8,131.8,1003.3,93.2,24.1,0.5,1
95.9,17.6,13.0,130.4,1003.3,95.2,24.1,0.54,1
91.5,6.6,10.1,148.1,1003.3,63.1,24.1,0.57,1
82.3,2.0,6.1,280.7,1003.3,77.5,24.1,0.61,1
86.4,5.8,9.0,101.2,1003.3,73.5,24.1,0.64,1
90.7,5.0,15.5,107.7,1003.3,68.9,24.1,0.67,1
92.3,6.2,18.0,70.0,1003.3,87.2,24.1,0.7,1
93.3,31.6,18.4,130.1,1003.3,86.8,24.1,0.73,1
95.3,32.4,13.7,137.6,1003.3,87.9,24.1,0.75,1
91.8,8.3,7.2,177.0,1003.3,82.9,24.1,0.8,1
85.7,0.4,7.9,189.2,1003.3,51.7,24.1,0.83,1
88.6,0.0,8.6,219.8,1003.3,51.9,24.1,0.86,0
93.7,4.4,11.2,210.1,1003.3,89.1,24.1,0.9,1
93.9,10.8,9.7,205.1,1003.3,80.6,24.1,0.93,1
87.9,7.4,7.9,188.8,1003.3,79.9,24.1,0.96,1
86.4,1.9,6.5,235.8,1003.3,53.5,24.1,0.0,1
87.2,1.7,7.2,229.8,1003.3,62.2,24.1,0.03,1
87.2,6.6,6.1,198.6,1003.3,68.0,24.1,0.06,1
87.0,6.6,5.8,236.0,1003.3,73.8,24.1,0.1,1
83.9,3.5,5.4,5.3,1003.3,81.5,24.1,0.13,1
87.6,0.2,9.0,3.6,1003.3,72.4,24.1,0.17,1
87.9,1.5,10.1,337.1,1003.3,59.9,24.1,0.2,1
90.1,5.1,7.6,359.2,1003.3,82.9,24.1,0.25,1
85.9,2.2,7.2,1.0,1003.3,69.8,24.1,0.27,1
86.1,12.5,7.9,4.1,1003.3,82.9,24.1,0.31,1
93.5,24.7,11.9,130.4,1003.3,81.0,24.1,0.35,1
95.0,27.2,21.2,116.2,1003.3,89.1,24.1,0.38,1
94.4,61.3,19.8,154.3,1003.3,83.6,24.1,0.42,1
95.4,50.4,16.6,164.9,1003.3,85.6,24.1,0.45,1
91.9,8.9,15.1,200.9,1003.3,54.2,24.1,0.5,1
87.8,2.3,12.2,291.0,1003.3,73.0,24.1,0.52,1
79.5,3.1,2.5,254.0,1003.3,33.8,24.1,0.55,1
76.3,0.0,6.1,136.1,1003.3,49.1,24.1,0.59,0
72.9,0.0,6.1,132.5,1003.3,72.5,24.1,0.62,0
75.2,0.1,5.4,96.8,1003.3,21.2,24.1,0.65,1
79.2,0.3,7.9,78.2,1003.3,12.6,24.1,0.68,1
87.1,1.6,12.2,67.9,1003.3,50.3,24.1,0.72,1
87.1,2.2,12.2,32.7,1003.3,75.6,24.1,0.75,1
86.8,0.0,13.7,2.3,1003.3,36.0,24.1,0.75,0
85.1,0.0,11.2,348.2,1003.3,37.0,24.1,0.82,0
81.6,0.0,11.2,0.4,1003.3,17.5,24.1,0.85,2
83.9,0.0,7.9,30.3,1003.3,11.3,24.1,0.88,2
80.0,0.0,10.4,16.5,1003.3,56.0,24.1,0.91,0
77.6,0.0,9.7,10.5,1003.3,43.0,24.1,0.95,0
77.4,0.0,6.8,16.5,1003.3,69.6,24.1,0.98,0
82.4,0.0,9.7,354.1,1003.3,64.4,24.1,0.0,0
80.9,0.0,10.1,343.4,1003.3,15.7,24.1,0.05,2
80.7,0.0,11.2,355.7,1003.3,16.7,24.1,0.08,2
83.1,0.0,10.4,352.5,1003.3,19.8,24.1,0.12,2
84.3,0.0,8.6,343.7,1003.3,16.2,24.1,0.15,2
82.2,0.0,7.2,333.6,1003.3,33.7,24.1,0.19,0
80.9,0.0,7.2,358.2,1003.3,61.5,24.1,0.25,0
82.4,0.0,9.7,16.3,1003.3,85.7,24.1,0.25,0
90.1,0.3,8.3,56.9,1003.3,75.9,24.1,0.29,1
86.6,3.3,6.8,56.5,1003.3,88.7,24.1,0.32,1
89.2,3.9,8.3,23.0,1003.3,79.6,24.1,0.36,1
90.7,1.7,11.5,22.9,1003.3,62.7,24.1,0.39,1
87.1,0.0,13.0,19.7,1003.3,42.4,24.1,0.43,0
82.4,0.0,9.4,4.3,1003.3,39.9,24.1,0.46,0
78.0,0.0,7.9,9.0,1003.3,33.3,24.1,0.5,0
81.5,0.0,7.9,40.3,1003.3,20.3,24.1,0.53,0
83.2,0.0,6.5,11.4,1003.3,12.8,24.1,0.56,2
77.0,0.0,6.5,353.7,1003.3,20.4,24.1,0.6,0
80.4,0.0,7.2,6.5,1003.3,11.7,24.1,0.63,2
83.6,0.0,10.4,19.5,1003.3,30.3,24.1,0.66,0
73.0,0.0,9.0,18.0,1003.3,1.9,24.1,0.7,2
77.2,0.0,10.4,46.2,1003.3,3.1,24.1,0.73,2
79.5,0.0,9.4,10.4,1003.3,5.1,24.1,0.75,2
80.8,0.0,10.4,4.5,1003.3,21.4,24.1,0.8,0
80.8,0.0,10.1,359.6,1012.8,77.0,8.0,0.83,0
82.2,0.0,11.5,355.5,1012.8,37.3,5.0,0.86,0
78.1,0.0,8.6,4.6,1014.1,36.2,5.0,0.9,0
73.9,0.0,9.0,15.2,1003.3,47.9,24.1,0.93,0
79.5,0.3,9.4,49.4,1003.3,69.4,24.1,0.96,1
93.6,14.2,9.4,60.6,1003.3,85.5,24.1,0.0,1
94.0,32.5,15.1,77.1,1003.3,92.7,24.1,0.03,1
94.2,35.9,20.5,150.6,1003.3,53.9,24.1,0.06,1
90.4,15.6,10.1,353.3,1003.3,22.2,24.1,0.1,1
88.5,2.1,10.8,22.8,1003.3,22.9,24.1,0.13,1
87.6,1.7,9.7,20.2,1003.3,40.6,24.1,0.17,1
83.7,2.3,13.3,348.2,1003.3,37.9,24.1,0.2,1
81.5,2.8,9.7,6.4,1003.3,0.3,24.1,0.25,1
82.1,0.0,13.3,16.5,1003.3,2.1,24.1,0.27,2
79.3,0.0,12.2,348.3,1003.3,57.2,24.1,0.3,0
83.1,0.0,11.2,350.8,1003.3,51.2,24.1,0.33,0
81.8,0.0,9.0,350.3,1003.3,41.0,24.1,0.37,0
84.1,0.0,9.4,359.6,1003.3,66.1,24.1,0.4,0
81.3,0.0,8.6,354.2,1003.3,31.8,24.1,0.43,0
77.7,0.0,9.7,344.7,1003.3,1.5,24.1,0.47,2
80.4,0.0,13.7,337.8,1003.3,7.7,24.1,0.5,2
74.4,0.0,10.1,334.4,1003.3,0.0,24.1,0.54,2
80.9,0.0,9.4,316.8,1003.3,5.7,24.1,0.57,2
