,datetime,river_discharge
489,2010-05-05,137.36
490,2010-05-06,138.96
491,2010-05-07,146.57
492,2010-05-08,158.59
493,2010-05-09,165.34
494,2010-05-10,167.66
495,2010-05-11,166.11
496,2010-05-12,162.68
497,2010-05-13,159.32
498,2010-05-14,160.44
499,2010-05-15,171.19
500,2010-05-16,193.09
501,2010-05-17,210.84
502,2010-05-18,220.31
503,2010-05-19,226.51
504,2010-05-20,247.31
505,2010-05-21,263.85
506,2010-05-22,267.53
507,2010-05-23,263.85
508,2010-05-24,257.82
509,2010-05-25,257.82
510,2010-05-26,261.42
511,2010-05-27,268.77
512,2010-05-28,275.06
513,2010-05-29,272.53
514,2010-05-30,271.27
515,2010-05-31,279.54
516,2010-06-01,285.42
517,2010-06-02,286.08
518,2010-06-03,292.09
519,2010-06-04,330.89
520,2010-06-05,363.75
521,2010-06-06,372.25
522,2010-06-07,360.41
523,2010-06-08,352.18
524,2010-06-09,359.58
525,2010-06-10,366.28
526,2010-06-11,353.0
527,2010-06-12,343.35
528,2010-06-13,338.63
529,2010-06-14,332.43
530,2010-06-15,325.59
531,2010-06-16,321.11
532,2010-06-17,327.85
533,2010-06-18,337.84
534,2010-06-19,345.74
535,2010-06-20,360.41
536,2010-06-21,372.25
537,2010-06-22,370.54
538,2010-06-23,362.08
539,2010-06-24,350.56
540,2010-06-25,346.54
541,2010-06-26,348.95
542,2010-06-27,354.63
543,2010-06-28,375.7
544,2010-06-29,382.71
545,2010-06-30,386.26
546,2010-07-01,377.44
547,2010-07-02,373.11
548,2010-07-03,361.24
549,2010-07-04,356.27
550,2010-07-05,348.95
551,2010-07-06,342.56
552,2010-07-07,335.51
553,2010-07-08,329.37
554,2010-07-09,324.09
555,2010-07-10,321.11
556,2010-07-11,321.11
557,2010-07-12,325.59
558,2010-07-13,327.85
559,2010-07-14,324.09
560,2010-07-15,317.42
561,2010-07-16,309.46
562,2010-07-17,302.39
563,2010-07-18,296.85
564,2010-07-19,294.8
565,2010-07-20,296.17
566,2010-07-21,296.17
567,2010-07-22,293.44
568,2010-07-23,289.4
569,2010-07-24,282.79
570,2010-07-25,276.33
571,2010-07-26,270.64
572,2010-07-27,264.46
573,2010-07-28,259.02
574,2010-07-29,259.62
575,2010-07-30,262.03
576,2010-07-31,262.03
577,2010-08-01,259.02
578,2010-08-02,253.68
579,2010-08-03,247.31
580,2010-08-04,247.31
581,2010-08-05,247.31
582,2010-08-06,243.34
583,2010-08-07,237.78
584,2010-08-08,231.27
585,2010-08-09,225.99
586,2010-08-10,222.36
587,2010-08-11,222.36
588,2010-08-12,223.39
589,2010-08-13,221.84
590,2010-08-14,220.31
591,2010-08-15,217.27
592,2010-08-16,215.77
593,2010-08-17,219.29
594,2010-08-18,225.99
595,2010-08-19,235.59
596,2010-08-20,235.59
597,2010-08-21,232.88
598,2010-08-22,236.14
599,2010-08-23,237.78
600,2010-08-24,242.22
601,2010-08-25,246.17
602,2010-08-26,246.74
603,2010-08-27,243.91
604,2010-08-28,239.99
605,2010-08-29,235.05
606,2010-08-30,231.27
607,2010-08-31,227.03
608,2010-09-01,222.36
609,2010-09-02,217.78
610,2010-09-03,213.78
611,2010-09-04,210.84
612,2010-09-05,208.41
613,2010-09-06,205.54
614,2010-09-07,201.77
615,2010-09-08,201.3
616,2010-09-09,202.24
617,2010-09-10,206.49
618,2010-09-11,209.38
619,2010-09-12,209.86
620,2010-09-13,208.89
621,2010-09-14,208.41
622,2010-09-15,209.38
623,2010-09-16,211.32
624,2010-09-17,214.28
625,2010-09-18,219.8
626,2010-09-19,227.03
627,2010-09-20,229.67
628,2010-09-21,227.56
629,2010-09-22,223.39
630,2010-09-23,219.29
631,2010-09-24,218.28
632,2010-09-25,218.79
633,2010-09-26,217.27
634,2010-09-27,214.28
635,2010-09-28,210.35
636,2010-09-29,205.54
637,2010-09-30,201.3
638,2010-10-01,198.07
639,2010-10-02,194.43
640,2010-10-03,190.87
641,2010-10-04,187.36
642,2010-10-05,186.07
643,2010-10-06,186.07
644,2010-10-07,194.43
645,2010-10-08,265.07
646,2010-10-09,456.09
647,2010-10-10,466.74
648,2010-10-11,354.63
649,2010-10-12,305.2
650,2010-10-13,287.4
651,2010-10-14,272.53
652,2010-10-15,263.85
653,2010-10-16,255.45
654,2010-10-17,246.17
655,2010-10-18,237.78
656,2010-10-19,230.74
657,2010-10-20,224.42
658,2010-10-21,222.87
659,2010-10-22,220.82
660,2010-10-23,216.77
661,2010-10-24,212.3
662,2010-10-25,207.45
663,2010-10-26,202.24
664,2010-10-27,197.61
665,2010-10-28,193.54
666,2010-10-29,189.11
667,2010-10-30,185.21
668,2010-10-31,181.39
669,2010-11-01,178.06
670,2010-11-02,174.79
671,2010-11-03,171.98
672,2010-11-04,169.22
673,2010-11-05,165.72
674,2010-11-06,162.68
675,2010-11-07,159.32
676,2010-11-08,156.4
677,2010-11-09,153.53
678,2010-11-10,150.71
679,2010-11-11,147.94
680,2010-11-12,145.22
681,2010-11-13,142.88
682,2010-11-14,140.25
683,2010-11-15,138.0
684,2010-11-16,135.46
685,2010-11-17,133.28
686,2010-11-18,131.13
687,2010-11-19,129.02
688,2010-11-20,126.64
689,2010-11-21,124.6
690,2010-11-22,122.88
691,2010-11-23,120.9
692,2010-11-24,118.95
693,2010-11-25,117.03
694,2010-11-26,115.14
695,2010-11-27,113.29
696,2010-11-28,111.72
697,2010-11-29,109.92
698,2010-11-30,108.14
699,2010-12-01,106.65
700,2010-12-02,104.68
701,2010-12-03,103.23
702,2010-12-04,101.57
703,2010-12-05,100.16
704,2010-12-06,98.77
705,2010-12-07,97.17
706,2010-12-08,97.17
707,2010-12-09,101.33
708,2010-12-10,102.51
709,2010-12-11,100.62
710,2010-12-12,97.86
711,2010-12-13,95.38
712,2010-12-14,93.41
713,2010-12-15,91.26
714,2010-12-16,89.57
715,2010-12-17,87.92
716,2010-12-18,86.7
717,2010-12-19,85.3
718,2010-12-20,84.11
719,2010-12-21,83.14
720,2010-12-22,81.99
721,2010-12-23,81.04
722,2010-12-24,79.91
723,2010-12-25,79.17
724,2010-12-26,78.62
725,2010-12-27,77.89
726,2010-12-28,77.16
727,2010-12-29,76.27
728,2010-12-30,75.56
729,2010-12-31,74.68
730,2011-01-01,73.64
731,2011-01-02,72.79
732,2011-01-03,72.11
733,2011-01-04,70.78
734,2011-01-05,69.31
735,2011-01-06,68.18
736,2011-01-07,67.39
737,2011-01-08,66.92
738,2011-01-09,66.45
739,2011-01-10,66.14
740,2011-01-11,65.68
741,2011-01-12,65.37
742,2011-01-13,64.92
743,2011-01-14,64.92
744,2011-01-15,64.92
745,2011-01-16,65.99
746,2011-01-17,66.45
747,2011-01-18,66.14
748,2011-01-19,65.83
749,2011-01-20,65.53
750,2011-01-21,65.22
751,2011-01-22,65.07
752,2011-01-23,64.92
753,2011-01-24,64.77
754,2011-01-25,63.42
755,2011-01-26,61.66
756,2011-01-27,60.38
757,2011-01-28,59.67
758,2011-01-29,59.26
759,2011-01-30,58.98
760,2011-01-31,58.98
761,2011-02-01,58.98
762,2011-02-02,59.12
763,2011-02-03,59.26
764,2011-02-04,59.39
765,2011-02-05,59.53
766,2011-02-06,59.53
767,2011-02-07,59.53
768,2011-02-08,59.26
769,2011-02-09,59.12
770,2011-02-10,58.98
771,2011-02-11,58.84
772,2011-02-12,58.7
773,2011-02-13,58.57
774,2011-02-14,59.12
775,2011-02-15,60.09
776,2011-02-16,60.94
777,2011-02-17,61.66
778,2011-02-18,62.1
779,2011-02-19,62.39
780,2011-02-20,62.53
781,2011-02-21,62.97
782,2011-02-22,63.27
783,2011-02-23,63.12
784,2011-02-24,63.12
785,2011-02-25,63.12
786,2011-02-26,63.12
787,2011-02-27,63.12
788,2011-02-28,63.12
789,2011-03-01,63.27
790,2011-03-02,63.27
791,2011-03-03,63.27
792,2011-03-04,63.27
793,2011-03-05,63.27
794,2011-03-06,63.12
795,2011-03-07,63.12
796,2011-03-08,63.27
797,2011-03-09,63.27
798,2011-03-10,63.27
799,2011-03-11,63.57
800,2011-03-12,64.01
801,2011-03-13,64.31
802,2011-03-14,64.46
803,2011-03-15,64.61
804,2011-03-16,64.61
805,2011-03-17,64.61
806,2011-03-18,64.61
807,2011-03-19,64.92
808,2011-03-20,65.07
809,2011-03-21,65.07
810,2011-03-22,65.07
811,2011-03-23,65.07
812,2011-03-24,65.07
813,2011-03-25,65.37
814,2011-03-26,66.14
815,2011-03-27,68.34
816,2011-03-28,72.45
817,2011-03-29,76.09
818,2011-03-30,79.17
819,2011-03-31,80.1
820,2011-04-01,78.62
821,2011-04-02,75.91
822,2011-04-03,73.99
823,2011-04-04,73.99
824,2011-04-05,74.34
825,2011-04-06,73.99
826,2011-04-07,72.62
827,2011-04-08,71.11
828,2011-04-09,70.12
829,2011-04-10,69.79
830,2011-04-11,69.79
831,2011-04-12,69.79
832,2011-04-13,69.79
833,2011-04-14,72.79
834,2011-04-15,74.86
835,2011-04-16,75.74
836,2011-04-17,76.8
837,2011-04-18,77.89
838,2011-04-19,79.72
839,2011-04-20,82.75
840,2011-04-21,82.75
841,2011-04-22,80.85
842,2011-04-23,79.91
843,2011-04-24,84.7
844,2011-04-25,88.33
845,2011-04-26,89.36
846,2011-04-27,88.33
847,2011-04-28,86.3
848,2011-04-29,83.92
849,2011-04-30,83.33
850,2011-05-01,85.5
851,2011-05-02,85.9
852,2011-05-03,86.7
853,2011-05-04,98.77
854,2011-05-05,105.17
855,2011-05-06,104.44
856,2011-05-07,104.2
857,2011-05-08,103.47
858,2011-05-09,102.51
859,2011-05-10,103.23
860,2011-05-11,105.91
861,2011-05-12,109.41
862,2011-05-13,113.82
863,2011-05-14,121.18
864,2011-05-15,126.64
865,2011-05-16,129.02
866,2011-05-17,133.28
867,2011-05-18,137.04
868,2011-05-19,142.88
869,2011-05-20,148.62
870,2011-05-21,176.83
