,datetime,river_discharge
885,2011-06-05,3.22
886,2011-06-06,3.35
887,2011-06-07,4.25
888,2011-06-08,4.78
889,2011-06-09,4.78
890,2011-06-10,4.6
891,2011-06-11,4.6
892,2011-06-12,3.81
893,2011-06-13,3.69
894,2011-06-14,3.97
895,2011-06-15,4.35
896,2011-06-16,3.72
897,2011-06-17,3.72
898,2011-06-18,4.31
899,2011-06-19,4.9
900,2011-06-20,4.43
901,2011-06-21,4.47
902,2011-06-22,4.71
903,2011-06-23,4.79
904,2011-06-24,4.22
905,2011-06-25,4.66
906,2011-06-26,5.1
907,2011-06-27,4.96
908,2011-06-28,5.64
909,2011-06-29,8.4
910,2011-06-30,13.55
911,2011-07-01,8.77
912,2011-07-02,7.13
913,2011-07-03,6.41
914,2011-07-04,5.11
915,2011-07-05,5.44
916,2011-07-06,5.47
917,2011-07-07,6.89
918,2011-07-08,6.35
919,2011-07-09,5.85
920,2011-07-10,5.37
921,2011-07-11,5.05
922,2011-07-12,5.32
923,2011-07-13,5.49
924,2011-07-14,5.58
925,2011-07-15,5.32
926,2011-07-16,5.19
927,2011-07-17,6.48
928,2011-07-18,7.49
929,2011-07-19,6.59
930,2011-07-20,7.0
931,2011-07-21,6.33
932,2011-07-22,6.18
933,2011-07-23,5.43
934,2011-07-24,4.66
935,2011-07-25,5.21
936,2011-07-26,4.89
937,2011-07-27,5.58
938,2011-07-28,5.01
939,2011-07-29,5.11
940,2011-07-30,4.55
941,2011-07-31,4.14
942,2011-08-01,3.92
943,2011-08-02,5.41
944,2011-08-03,5.37
945,2011-08-04,5.44
946,2011-08-05,5.7
947,2011-08-06,4.92
948,2011-08-07,9.5
949,2011-08-08,7.63
950,2011-08-09,8.12
951,2011-08-10,6.43
952,2011-08-11,5.67
953,2011-08-12,5.44
954,2011-08-13,5.68
955,2011-08-14,5.76
956,2011-08-15,6.36
957,2011-08-16,6.94
958,2011-08-17,5.73
959,2011-08-18,5.7
960,2011-08-19,4.79
961,2011-08-20,4.71
962,2011-08-21,5.21
963,2011-08-22,5.19
964,2011-08-23,7.07
965,2011-08-24,10.56
966,2011-08-25,7.02
967,2011-08-26,6.01
968,2011-08-27,5.98
969,2011-08-28,5.07
970,2011-08-29,4.57
971,2011-08-30,5.01
972,2011-08-31,5.08
973,2011-09-01,4.85
974,2011-09-02,4.77
975,2011-09-03,4.48
976,2011-09-04,4.97
977,2011-09-05,5.18
978,2011-09-06,5.68
979,2011-09-07,5.49
980,2011-09-08,4.74
981,2011-09-09,4.98
982,2011-09-10,5.03
983,2011-09-11,4.25
984,2011-09-12,3.9
985,2011-09-13,5.07
986,2011-09-14,4.94
987,2011-09-15,5.58
988,2011-09-16,5.58
989,2011-09-17,5.82
990,2011-09-18,5.47
991,2011-09-19,5.04
992,2011-09-20,5.46
993,2011-09-21,6.18
994,2011-09-22,5.89
995,2011-09-23,5.4
996,2011-09-24,5.58
997,2011-09-25,4.64
998,2011-09-26,4.25
999,2011-09-27,4.37
1000,2011-09-28,4.28
1001,2011-09-29,3.94
1002,2011-09-30,3.84
1003,2011-10-01,3.88
1004,2011-10-02,3.89
1005,2011-10-03,3.89
1006,2011-10-04,3.57
1007,2011-10-05,3.39
1008,2011-10-06,3.27
1009,2011-10-07,3.17
1010,2011-10-08,3.1
1011,2011-10-09,3.03
1012,2011-10-10,2.97
1013,2011-10-11,2.92
1014,2011-10-12,2.86
1015,2011-10-13,2.8
1016,2011-10-14,2.76
1017,2011-10-15,2.71
1018,2011-10-16,2.66
1019,2011-10-17,2.61
1020,2011-10-18,2.69
1021,2011-10-19,2.6
1022,2011-10-20,2.53
1023,2011-10-21,2.71
1024,2011-10-22,3.42
1025,2011-10-23,2.83
1026,2011-10-24,2.56
1027,2011-10-25,2.43
1028,2011-10-26,2.34
1029,2011-10-27,2.28
1030,2011-10-28,2.23
1031,2011-10-29,2.18
1032,2011-10-30,2.14
1033,2011-10-31,2.11
