datetime,Unnamed: 0_x,name,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,Unnamed: 0.1,Unnamed: 0_y,river_discharge,Unnamed: 0,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration
28-03-2019,1790,"Khulna,Bangladesh",35.0,21.6,27.7,34.6,21.6,27.8,19.1,65.2,0.0,0.0,0.0,,,,,10.4,227.4,,6.3,,282.8,24.5,9.0,,2019-03-28T05:58:43,2019-03-28T18:15:42,0.75,Clear,3738,3738,0.47,3373,1,32.7,22.9,28.0,31.7,0.0,0.0,0.0,7.7,4.85
28-03-2020,2156,"Khulna,Bangladesh",37.8,21.7,29.5,39.0,21.7,30.5,20.1,62.1,0.0,0.0,0.0,,,,,11.5,267.2,1008.9,0.5,6.1,281.1,24.3,9.0,,2020-03-28T05:58:00,2020-03-28T18:15:59,0.13,Clear,4104,4104,0.47,3739,0,36.0,24.1,30.3,33.4,0.0,0.0,0.0,12.4,6.21
28-03-2021,2642,"Khulna,Bangladesh",38.6,24.7,31.6,37.7,24.7,31.5,16.2,44.0,0.0,0.0,0.0,,,,,14.8,218.2,,16.8,,219.2,18.9,7.0,,2021-03-28T05:58:15,2021-03-28T18:15:55,0.48,Clear,4469,4469,0.44,4104,51,35.2,24.2,29.0,32.9,0.2,0.2,2.0,13.1,5.53
28-03-2022,3007,"Khulna,Bangladesh",38.2,24.2,29.9,36.7,24.2,30.3,19.6,63.4,0.6,100.0,8.33,rain,0.0,0.0,42.8,22.3,201.4,1007.8,15.7,23.7,300.0,25.7,10.0,30.0,2022-03-28T05:58:29,2022-03-28T18:15:50,0.86,Rain,4834,4834,0.53,4469,3,35.3,25.7,29.3,33.4,0.0,0.0,0.0,16.6,5.45
28-03-2023,3372,"Khulna,Bangladesh",36.4,24.0,29.0,37.6,24.0,29.6,19.7,63.5,0.2,100.0,4.17,rain,0.0,0.0,29.9,15.8,226.8,1008.5,21.1,18.0,289.4,25.0,10.0,30.0,2023-03-28T05:58:44,2023-03-28T18:15:45,0.21,"Rain, Partially cloudy",5199,5199,16.46,4834,51,32.0,23.5,27.4,32.4,0.9,0.9,4.0,10.9,4.77
28-04-2012,118,"khulna,Bangladesh",38.8,25.3,31.8,47.9,25.3,36.9,24.0,67.3,1.9,100.0,45.83,rain,,,,23.4,211.8,1002.5,16.2,7.4,288.2,24.9,9.0,,2012-04-28T05:31:04,2012-04-28T18:27:52,0.23,Rain,1213,1213,92.33,848,63,34.9,24.8,29.8,34.4,12.7,12.7,7.0,21.9,5.33
28-04-2015,605,"Khulna,Bangladesh",34.5,23.1,28.0,37.2,23.1,29.5,22.0,72.7,2.7,100.0,70.83,rain,,,,13.3,198.5,1009.7,30.2,6.8,265.7,22.8,9.0,,2015-04-28T05:31:36,2015-04-28T18:27:34,0.31,"Rain, Partially cloudy",2308,2308,125.18,1943,61,30.6,23.7,26.5,31.1,4.6,4.6,7.0,11.5,4.31
28-04-2016,971,"Khulna,Bangladesh",40.8,26.5,32.6,45.1,26.5,37.5,23.5,63.6,0.0,0.0,0.0,,,,,17.6,191.7,1005.2,53.9,6.4,263.7,22.7,9.0,,2016-04-28T05:31:03,2016-04-28T18:27:52,0.71,Partially cloudy,2674,2674,76.8,2309,3,37.8,27.9,32.0,37.3,0.0,0.0,0.0,18.9,6.23
28-04-2016,2553,"Khulna,Bangladesh",40.8,26.5,32.6,45.1,26.5,37.5,23.5,63.6,0.0,0.0,0.0,,,,,17.6,191.7,1005.2,53.9,6.4,263.7,22.7,9.0,,2016-04-28T05:31:03,2016-04-28T18:27:52,0.71,Partially cloudy,2674,2674,76.8,2309,3,37.8,27.9,32.0,37.3,0.0,0.0,0.0,18.9,6.23
28-04-2017,1091,"Khulna,Bangladesh",35.6,25.0,29.1,44.2,25.0,33.0,24.7,79.6,3.0,100.0,45.83,rain,,,,12.2,179.7,1006.9,50.9,6.5,198.4,17.2,7.0,,2017-04-28T05:31:13,2017-04-28T18:27:46,0.06,"Rain, Partially cloudy",3039,3039,105.91,2674,51,34.2,26.3,29.7,34.8,0.5,0.5,2.0,15.9,4.71
28-04-2018,1456,"Khulna,Bangladesh",36.1,23.9,29.7,38.1,23.9,31.5,21.8,66.7,7.3,100.0,50.0,rain,,,,12.6,197.9,1008.1,19.8,6.0,275.0,23.8,9.0,,2018-04-28T05:31:24,2018-04-28T18:27:40,0.44,Rain,3404,3404,95.61,3039,51,33.5,25.2,29.2,33.4,0.2,0.2,2.0,12.6,5.26
28-04-2019,1821,"Khulna,Bangladesh",40.4,27.1,32.4,44.3,31.0,36.9,23.4,64.2,0.0,0.0,0.0,,,,,22.0,198.8,,0.7,,300.2,25.8,10.0,,2019-04-28T05:31:35,2019-04-28T18:27:34,0.78,Clear,3769,3769,85.3,3404,3,36.4,27.6,31.2,36.0,0.0,0.0,0.0,20.2,6.32
28-04-2020,2187,"Khulna,Bangladesh",30.2,24.0,26.5,34.4,24.0,28.2,23.4,84.0,15.7,100.0,100.0,rain,,,,10.8,166.4,1011.1,37.1,6.0,242.4,20.9,7.0,,2020-04-28T05:31:03,2020-04-28T18:27:54,0.18,"Rain, Partially cloudy",4135,4135,161.93,3770,63,28.2,22.0,24.5,29.1,16.6,16.6,19.0,9.2,2.62
28-04-2021,2673,"Khulna,Bangladesh",39.9,26.8,32.6,41.2,29.9,35.2,20.7,54.6,0.0,0.0,0.0,,,,,16.9,193.8,,54.1,,224.5,19.4,8.0,,2021-04-28T05:31:13,2021-04-28T18:27:49,0.54,Partially cloudy,4500,4500,75.38,4135,2,37.1,26.3,31.4,36.7,0.0,0.0,0.0,12.1,6.19
28-04-2022,3038,"Khulna,Bangladesh",41.7,25.8,32.9,43.4,25.8,35.2,21.7,59.4,0.0,0.0,0.0,,0.0,0.0,32.4,25.2,189.2,1005.4,6.8,24.1,307.8,26.6,10.0,60.0,2022-04-28T05:31:24,2022-04-28T18:27:43,0.91,Clear,4865,4865,85.3,4500,3,36.8,26.5,31.0,36.6,0.0,0.0,0.0,14.8,5.97
28-04-2023,3403,"Khulna,Bangladesh",37.6,23.3,29.3,42.0,23.3,30.7,20.5,62.8,3.8,100.0,20.83,rain,0.0,0.0,41.0,28.8,258.4,1008.4,52.2,17.4,284.5,24.5,10.0,30.0,2023-04-28T05:31:36,2023-04-28T18:27:38,0.25,"Rain, Partially cloudy",5230,5230,76.27,4865,51,33.2,24.2,29.0,34.8,0.4,0.4,3.0,9.8,5.06
28-05-2012,148,"khulna,Bangladesh",33.8,27.6,30.4,44.9,32.6,37.9,26.3,79.9,8.7,100.0,50.0,rain,,,,11.9,186.3,1000.1,81.1,6.0,121.9,10.5,4.0,,2012-05-28T05:17:01,2012-05-28T18:41:27,0.25,"Rain, Partially cloudy",1243,1243,82.56,878,61,34.6,27.8,29.6,36.0,7.8,7.8,12.0,12.6,3.41
28-05-2015,635,"Khulna,Bangladesh",37.0,27.5,31.4,48.0,32.7,39.0,25.9,74.4,0.0,0.0,0.0,,,,,19.1,191.3,1003.4,46.3,8.3,204.7,17.6,7.0,,2015-05-28T05:17:11,2015-05-28T18:41:08,0.32,Partially cloudy,2338,2338,98.08,1973,2,34.9,28.2,31.1,36.1,0.0,0.0,0.0,18.1,5.3
28-05-2017,1121,"Khulna,Bangladesh",36.0,25.9,30.9,46.9,25.9,37.7,25.6,74.8,5.1,100.0,66.67,rain,,,,5.4,107.8,1001.8,67.3,6.8,186.0,16.0,6.0,,2017-05-28T05:17:03,2017-05-28T18:41:21,0.08,"Rain, Partially cloudy",3069,3069,92.33,2704,61,36.4,26.9,30.6,36.7,4.1,4.1,7.0,12.6,5.0
28-05-2018,1486,"Khulna,Bangladesh",35.5,26.0,29.9,45.5,26.0,35.6,25.9,80.7,0.0,0.0,0.0,,,,,13.7,181.6,1002.0,40.4,6.2,246.2,21.2,8.0,,2018-05-28T05:17:07,2018-05-28T18:41:15,0.45,Partially cloudy,3434,3434,231.27,3069,2,32.9,26.4,29.5,35.2,0.0,0.0,0.0,13.3,4.56
28-05-2019,1851,"Khulna,Bangladesh",37.9,23.7,31.1,50.7,23.7,38.6,26.1,76.8,0.0,0.0,0.0,,,,,33.5,200.8,1002.7,37.3,4.8,273.0,23.7,9.0,,2019-05-28T05:17:10,2019-05-28T18:41:09,0.8,Partially cloudy,3799,3799,144.55,3434,1,36.6,28.1,31.8,37.1,0.0,0.0,0.0,17.1,6.01
28-05-2020,2217,"Khulna,Bangladesh",31.8,23.9,27.4,39.8,23.9,30.3,24.9,86.7,32.9,100.0,100.0,rain,,,46.4,13.3,190.9,1005.0,42.7,5.6,236.9,20.5,8.0,,2020-05-28T05:17:02,2020-05-28T18:41:30,0.2,"Rain, Partially cloudy",4165,4165,141.23,3800,61,31.7,25.2,27.5,32.8,4.7,4.7,9.0,17.0,2.87
28-05-2021,2703,"Khulna,Bangladesh",35.1,27.3,30.5,43.7,32.1,37.5,26.1,79.5,4.9,100.0,50.0,rain,,,,22.0,165.5,,26.2,,292.5,25.3,9.0,,2021-05-28T05:17:05,2021-05-28T18:41:24,0.56,"Rain, Partially cloudy",4530,4530,117.03,4165,61,31.6,26.9,29.0,34.1,2.2,2.2,4.0,24.6,3.97
28-05-2022,3068,"Khulna,Bangladesh",39.1,26.7,31.1,41.3,26.7,34.6,22.7,65.4,7.2,100.0,20.83,rain,0.0,0.0,31.3,22.7,173.7,999.8,61.6,23.0,293.5,25.3,10.0,60.0,2022-05-28T05:17:09,2022-05-28T18:41:19,0.92,"Rain, Partially cloudy",4895,4895,95.16,4530,63,34.7,26.4,30.1,36.7,14.6,14.6,13.0,13.1,5.1
28-05-2023,3433,"Khulna,Bangladesh",36.6,24.9,30.5,39.7,24.9,32.8,22.0,64.3,0.0,0.0,0.0,,0.0,0.0,13.3,9.7,100.6,1006.4,10.6,18.0,331.3,28.8,10.0,60.0,2023-05-28T05:17:12,2023-05-28T18:41:13,0.28,Clear,5260,5260,105.66,4895,51,33.4,24.9,29.6,35.9,0.3,0.3,1.0,5.1,5.02
28-06-2012,179,"khulna,Bangladesh",36.0,26.8,30.9,43.9,30.5,37.4,25.6,75.8,0.0,0.0,0.0,,,,,13.3,209.3,,41.5,,234.1,20.3,8.0,,2012-06-28T05:19:24,2012-06-28T18:50:51,0.3,Partially cloudy,1274,1274,97.4,909,53,35.7,27.6,31.4,38.8,0.9,0.9,2.0,10.5,5.45
28-06-2015,666,"Khulna,Bangladesh",30.9,24.9,27.5,38.9,24.9,30.7,25.7,90.7,23.1,100.0,79.17,rain,,,,19.4,175.3,1003.7,67.7,5.8,250.2,21.6,8.0,,2015-06-28T05:19:11,2015-06-28T18:50:47,0.38,"Rain, Partially cloudy",2369,2369,402.65,2004,63,29.1,26.1,27.2,32.7,15.4,15.4,16.0,17.1,2.17
28-06-2017,1152,"Khulna,Bangladesh",30.7,26.7,28.6,40.1,26.7,35.0,26.7,89.8,5.9,100.0,91.67,rain,,,,16.6,141.3,1001.4,84.1,6.1,160.7,13.7,5.0,,2017-06-28T05:19:20,2017-06-28T18:50:50,0.14,"Rain, Partially cloudy",3100,3100,228.61,2735,63,31.3,26.6,28.1,33.1,7.6,7.6,7.0,19.2,3.26
28-06-2018,1517,"Khulna,Bangladesh",30.1,25.6,27.7,38.5,25.6,31.8,25.9,89.9,12.2,100.0,100.0,rain,,,,24.5,160.6,1003.2,78.8,5.8,205.3,17.8,7.0,,2018-06-28T05:19:16,2018-06-28T18:50:49,0.5,"Rain, Partially cloudy",3465,3465,266.3,3100,55,30.6,25.6,27.4,32.1,6.5,6.5,14.0,20.6,3.23
28-06-2019,1882,"Khulna,Bangladesh",33.1,27.7,29.8,44.0,33.7,38.7,27.5,87.9,10.0,100.0,100.0,rain,,,,15.1,192.5,998.7,83.1,5.1,120.9,10.2,4.0,,2019-06-28T05:19:12,2019-06-28T18:50:48,0.85,"Rain, Partially cloudy",3830,3830,191.75,3465,65,33.4,26.9,28.8,35.0,21.3,21.3,13.0,17.1,2.97
28-06-2020,2248,"Khulna,Bangladesh",33.0,25.7,28.4,43.4,25.7,32.8,25.8,86.7,10.8,100.0,100.0,rain,,,,19.4,205.3,1002.5,77.9,6.0,199.4,17.1,7.0,,2020-06-28T05:19:26,2020-06-28T18:50:53,0.25,"Rain, Partially cloudy",4196,4196,193.98,3831,63,30.1,26.0,27.8,33.8,25.6,25.6,22.0,13.8,2.12
28-06-2021,2734,"Khulna,Bangladesh",31.8,26.5,28.6,42.0,26.5,34.3,26.5,88.9,6.1,100.0,75.0,rain,,,,22.0,211.3,,70.8,,223.0,19.1,7.0,,2021-06-28T05:19:23,2021-06-28T18:50:53,0.61,"Rain, Partially cloudy",4561,4561,313.77,4196,53,31.7,26.9,29.2,34.2,2.0,2.0,7.0,18.3,4.03
28-06-2022,3099,"Khulna,Bangladesh",33.4,26.9,30.0,38.9,30.1,34.7,24.1,71.7,4.1,100.0,29.17,rain,0.0,0.0,31.3,17.6,181.0,1003.5,96.5,21.9,226.8,19.9,8.0,30.0,2022-06-28T05:19:19,2022-06-28T18:50:52,0.97,"Rain, Overcast",4926,4926,105.66,4561,51,32.4,26.6,28.7,34.2,1.7,1.7,9.0,14.4,4.33
28-06-2023,3464,"Khulna,Bangladesh",31.6,25.5,27.6,38.2,25.5,30.4,25.2,87.6,4.6,100.0,54.17,rain,0.0,0.0,40.3,25.9,172.8,1004.4,86.5,16.6,175.5,15.2,8.0,30.0,2023-06-28T05:19:15,2023-06-28T18:50:51,0.33,"Rain, Partially cloudy",5291,5291,98.31,4926,63,29.8,25.5,27.1,32.4,29.0,29.0,23.0,19.9,2.04
28-07-2012,209,"khulna,Bangladesh",32.0,26.4,28.1,42.4,26.4,33.4,26.6,92.2,14.6,100.0,100.0,rain,,,,22.0,185.0,998.1,94.6,6.7,108.0,9.2,4.0,,2012-07-28T05:31:13,2012-07-28T18:45:12,0.32,"Rain, Overcast",1304,1304,120.62,939,61,29.6,25.6,27.1,32.3,11.0,11.0,19.0,17.1,2.66
28-07-2015,696,"Khulna,Bangladesh",28.9,25.1,26.7,34.9,25.1,29.0,25.6,94.1,14.4,100.0,100.0,rain,,,,24.5,332.0,997.8,94.5,6.4,68.6,5.9,2.0,,2015-07-28T05:30:55,2015-07-28T18:45:33,0.4,"Rain, Overcast",2399,2399,710.21,2034,63,27.0,24.5,25.8,29.3,24.9,24.9,19.0,23.2,1.49
28-07-2017,1182,"Khulna,Bangladesh",34.4,26.1,28.8,44.1,26.1,35.1,26.7,89.2,33.8,100.0,100.0,rain,,,,10.1,207.7,1004.1,76.9,6.9,163.2,13.9,5.0,,2017-07-28T05:31:08,2017-07-28T18:45:19,0.16,"Rain, Partially cloudy",3130,3130,380.07,2765,61,31.6,26.1,28.5,35.0,6.8,6.8,6.0,10.5,3.47
28-07-2018,1547,"Khulna,Bangladesh",30.8,25.9,27.9,40.3,25.9,32.6,26.5,92.1,44.2,100.0,100.0,rain,,,,13.7,203.2,1000.1,86.2,6.0,175.1,15.1,6.0,,2018-07-28T05:31:03,2018-07-28T18:45:26,0.5,"Rain, Partially cloudy",3495,3495,341.77,3130,63,29.8,25.7,27.4,33.1,20.5,20.5,13.0,12.4,2.34
28-07-2019,1912,"Khulna,Bangladesh",31.4,26.6,28.4,41.3,26.6,34.0,26.5,89.6,10.3,100.0,100.0,rain,,,,24.8,135.9,1000.4,56.7,4.8,274.9,23.8,8.0,,2019-07-28T05:30:57,2019-07-28T18:45:34,0.87,"Rain, Partially cloudy",3860,3860,215.77,3495,55,31.0,26.0,28.1,31.9,5.8,5.8,12.0,29.5,3.76
28-07-2020,2278,"Khulna,Bangladesh",32.3,26.7,29.0,42.3,26.7,36.2,27.0,89.6,17.4,100.0,100.0,rain,,,,13.3,197.8,1003.8,95.5,5.5,211.6,18.2,7.0,,2020-07-28T05:31:17,2020-07-28T18:45:13,0.27,"Rain, Overcast",4226,4226,308.74,3861,63,31.5,26.0,28.1,34.2,15.2,15.2,20.0,15.0,2.78
28-07-2021,2764,"Khulna,Bangladesh",29.4,27.0,28.0,38.5,31.3,34.2,27.0,94.4,67.6,100.0,100.0,rain,,,,26.3,243.3,,94.7,,85.7,7.3,3.0,,2021-07-28T05:31:12,2021-07-28T18:45:21,0.63,"Rain, Overcast",4591,4591,336.29,4226,63,27.8,25.6,26.3,31.6,54.0,54.0,24.0,15.5,0.95
28-07-2022,3129,"Khulna,Bangladesh",34.8,27.0,30.5,40.0,30.2,35.3,23.9,69.3,2.9,100.0,25.0,rain,0.0,0.0,17.6,12.2,220.1,1006.8,97.5,22.5,205.2,17.7,9.0,30.0,2022-07-28T05:31:06,2022-07-28T18:45:28,0.0,"Rain, Overcast",4956,4956,101.09,4591,63,32.7,26.4,28.9,35.5,5.5,5.5,8.0,11.8,4.09
28-07-2023,3494,"Khulna,Bangladesh",33.9,27.2,29.8,43.6,30.7,36.4,25.7,79.4,6.3,100.0,50.0,rain,0.0,0.0,32.4,24.5,168.9,1000.4,71.7,15.6,271.4,23.5,9.0,30.0,2023-07-28T05:31:01,2023-07-28T18:45:36,0.35,"Rain, Partially cloudy",5321,5321,80.85,4956,53,32.2,26.7,29.1,34.5,2.8,2.8,10.0,18.3,4.45
28-08-2012,240,"khulna,Bangladesh",33.4,25.8,28.2,48.2,25.8,33.3,26.3,89.9,3.4,100.0,83.33,rain,,,,11.2,173.0,1002.9,78.8,6.8,155.9,13.4,5.0,,2012-08-28T05:42:55,2012-08-28T18:22:47,0.38,"Rain, Partially cloudy",1335,1335,168.04,970,53,31.3,26.0,28.4,34.3,1.0,1.0,3.0,13.8,3.9
28-08-2015,727,"Khulna,Bangladesh",32.0,26.7,28.7,44.0,26.7,35.8,27.1,91.3,8.3,100.0,100.0,rain,,,,25.2,153.6,1003.1,85.0,6.9,179.1,15.4,6.0,,2015-08-28T05:42:41,2015-08-28T18:23:28,0.45,"Rain, Partially cloudy",2430,2430,422.64,2065,61,29.8,25.9,27.8,32.5,7.1,7.1,14.0,19.9,3.07
28-08-2017,1213,"Khulna,Bangladesh",32.5,26.0,28.0,43.1,26.0,32.8,26.4,91.2,31.1,100.0,100.0,rain,,,,17.3,136.9,1001.9,85.9,6.1,130.4,11.2,5.0,,2017-08-28T05:42:51,2017-08-28T18:23:00,0.21,"Rain, Partially cloudy",3161,3161,332.43,2796,63,30.3,25.4,27.3,31.9,16.8,16.8,12.0,20.5,2.82
28-08-2018,1578,"Khulna,Bangladesh",33.4,26.5,28.9,42.8,26.5,34.8,26.5,87.6,7.8,100.0,100.0,rain,,,,13.7,153.8,1001.7,84.4,6.0,164.5,14.1,7.0,,2018-08-28T05:42:47,2018-08-28T18:23:14,0.56,"Rain, Partially cloudy",3526,3526,236.68,3161,55,30.8,25.4,27.6,32.4,5.1,5.1,11.0,20.2,3.54
28-08-2019,1943,"Khulna,Bangladesh",33.9,25.9,28.9,43.4,25.9,34.6,26.3,86.8,4.0,100.0,95.83,rain,,,,13.3,135.7,1002.4,71.5,5.5,193.8,16.6,7.0,,2019-08-28T05:42:43,2019-08-28T18:23:27,0.93,"Rain, Partially cloudy",3891,3891,243.91,3526,51,31.8,26.4,28.9,34.2,0.6,0.6,4.0,16.3,4.28
28-08-2020,2309,"Khulna,Bangladesh",32.6,25.6,28.3,43.2,25.6,33.7,26.4,89.6,7.2,100.0,79.17,rain,,,,16.6,183.2,1003.2,77.3,6.2,225.5,19.5,8.0,,2020-08-28T05:42:58,2020-08-28T18:22:47,0.32,"Rain, Partially cloudy",4257,4257,290.07,3892,51,31.6,25.7,28.6,34.4,0.9,0.9,4.0,14.5,4.02
28-08-2021,2795,"Khulna,Bangladesh",30.7,25.7,27.8,39.3,25.7,31.4,26.0,90.6,7.0,100.0,100.0,rain,,,,19.1,130.6,,91.4,,219.0,19.0,7.0,,2021-08-28T05:42:54,2021-08-28T18:23:01,0.69,"Rain, Overcast",4622,4622,397.11,4257,53,31.1,25.7,27.9,33.0,3.1,3.1,9.0,17.5,3.61
28-08-2022,3160,"Khulna,Bangladesh",32.4,26.1,28.6,42.6,26.1,33.4,25.4,83.7,4.7,100.0,54.17,rain,0.0,0.0,32.8,19.4,175.6,1005.1,80.0,16.9,239.7,20.7,9.0,30.0,2022-08-28T05:42:50,2022-08-28T18:23:15,0.03,"Rain, Partially cloudy",4987,4987,118.4,4622,63,30.5,26.0,27.5,32.9,10.1,10.1,11.0,16.3,2.9
28-09-2012,271,"khulna,Bangladesh",31.0,26.2,28.5,39.5,26.2,33.8,26.1,87.5,0.0,0.0,0.0,,,,,6.5,318.6,,75.9,,95.4,8.3,3.0,,2012-09-28T05:52:21,2012-09-28T17:52:12,0.43,Partially cloudy,1366,1366,216.77,1001,61,31.8,25.7,28.6,35.6,7.9,7.9,10.0,6.0,3.81
28-09-2014,393,"Khulna,Bangladesh",35.6,23.3,28.7,44.1,23.3,32.8,24.6,80.1,0.0,0.0,0.0,,,,,7.9,245.6,1010.4,17.0,6.4,269.5,23.3,9.0,,2014-09-28T05:52:13,2014-09-28T17:52:42,0.14,Clear,2096,2096,204.59,1731,1,32.8,24.0,28.6,34.1,0.0,0.0,0.0,7.2,4.49
28-09-2015,758,"Khulna,Bangladesh",34.0,25.0,28.9,40.1,25.0,32.2,23.7,74.9,0.0,0.0,0.0,,,,,6.1,312.3,1007.4,12.8,6.7,255.5,22.1,9.0,,2015-09-28T05:52:08,2015-09-28T17:52:56,0.5,Clear,2461,2461,325.59,2096,0,32.0,24.5,28.6,34.1,0.0,0.0,0.0,6.1,4.23
28-09-2017,1244,"Khulna,Bangladesh",32.0,24.7,27.3,42.4,24.7,30.4,25.6,90.8,15.2,100.0,70.83,rain,,,,8.6,111.2,1005.0,84.0,5.8,145.6,12.6,6.0,,2017-09-28T05:52:17,2017-09-28T17:52:25,0.25,"Rain, Partially cloudy",3192,3192,292.09,2827,63,30.4,25.4,27.3,33.2,12.8,12.8,16.0,10.5,2.32
28-09-2018,1609,"Khulna,Bangladesh",35.4,25.4,28.9,51.1,25.4,34.4,26.1,85.9,4.6,100.0,87.5,rain,,,,7.2,228.2,1008.3,54.3,5.5,125.3,10.8,4.0,,2018-09-28T05:52:13,2018-09-28T17:52:40,0.61,"Rain, Partially cloudy",3557,3557,181.39,3192,51,32.3,26.0,29.1,36.1,0.4,0.4,2.0,6.9,3.92
28-09-2019,1974,"Khulna,Bangladesh",30.1,24.2,26.5,36.3,24.2,28.2,24.5,89.1,6.2,100.0,83.33,rain,,,,5.8,235.3,1013.2,88.8,4.3,102.0,8.8,3.0,,2019-09-28T05:52:09,2019-09-28T17:52:55,0.98,"Rain, Partially cloudy",3922,3922,200.37,3557,51,27.9,24.3,25.8,31.0,2.2,2.2,9.0,8.0,1.75
28-09-2020,2340,"Khulna,Bangladesh",34.0,25.9,29.0,41.3,25.9,34.6,26.0,85.2,0.0,0.0,0.0,,,,,6.5,189.2,1004.7,69.4,6.0,189.8,16.5,7.0,,2020-09-28T05:52:24,2020-09-28T17:52:11,0.37,Partially cloudy,4288,4288,257.82,3923,51,31.8,25.8,28.7,35.2,1.2,1.2,7.0,6.9,3.77
28-09-2021,2826,"Khulna,Bangladesh",27.9,25.6,26.6,32.4,25.6,28.0,25.4,93.3,31.6,100.0,100.0,rain,,,,18.4,130.1,,86.8,,119.0,10.3,4.0,,2021-09-28T05:52:20,2021-09-28T17:52:26,0.73,"Rain, Partially cloudy",4653,4653,271.9,4288,61,29.1,24.8,26.1,30.0,16.7,16.7,21.0,24.8,2.09
28-09-2022,3191,"Khulna,Bangladesh",33.1,25.6,28.6,42.3,25.6,32.3,24.6,80.0,6.8,100.0,62.5,rain,0.0,0.0,10.1,8.6,130.1,1004.5,77.0,21.1,244.5,21.2,8.0,60.0,2022-09-28T05:52:16,2022-09-28T17:52:41,0.08,"Rain, Partially cloudy",5018,5018,162.31,4653,61,31.7,25.6,28.1,34.8,5.5,5.5,10.0,5.2,3.58
28-10-2012,301,"khulna,Bangladesh",30.3,14.9,21.9,35.2,14.9,22.4,18.1,80.8,0.0,0.0,0.0,,,,,13.0,328.4,1010.2,0.0,5.7,234.6,20.2,8.0,,2012-10-28T06:04:30,2012-10-28T17:26:23,0.44,Clear,1396,1396,141.89,1031,0,29.4,20.2,24.4,26.5,0.0,0.0,0.0,11.8,4.06
28-10-2014,423,"Khulna,Bangladesh",26.4,20.9,23.8,26.4,20.9,23.8,21.0,84.9,0.7,100.0,20.83,rain,,,,6.5,313.7,1012.4,62.8,5.4,123.7,10.5,4.0,,2014-10-28T06:04:15,2014-10-28T17:26:43,0.15,"Rain, Partially cloudy",2126,2126,114.88,1761,3,25.9,19.7,22.6,25.8,0.0,0.0,0.0,7.6,1.56
28-10-2015,788,"Khulna,Bangladesh",31.5,20.2,25.1,35.2,20.2,26.0,20.1,74.8,0.0,0.0,0.0,,,,,6.1,333.4,1013.4,44.5,4.9,216.1,18.8,8.0,,2015-10-28T06:04:07,2015-10-28T17:26:52,0.52,Partially cloudy,2491,2491,172.78,2126,1,29.4,20.3,24.9,27.6,0.0,0.0,0.0,6.0,3.92
28-10-2017,1274,"Khulna,Bangladesh",30.2,21.3,25.2,33.5,21.3,26.1,19.5,71.8,0.0,0.0,0.0,,,,,5.4,353.0,1012.1,17.2,5.5,201.9,17.6,7.0,,2017-10-28T06:04:23,2017-10-28T17:26:31,0.25,Clear,3222,3222,282.14,2857,3,28.8,21.9,25.4,29.3,0.0,0.0,0.0,8.9,3.46
28-10-2018,1639,"Khulna,Bangladesh",28.9,20.8,24.6,30.6,20.8,25.0,20.7,79.9,0.3,100.0,12.5,rain,,,,8.6,107.3,1014.8,87.6,4.8,158.1,13.5,6.0,,2018-10-28T06:04:16,2018-10-28T17:26:41,0.63,"Rain, Partially cloudy",3587,3587,116.49,3222,53,26.3,21.4,23.6,26.5,3.3,3.3,11.0,12.0,2.02
28-10-2019,2004,"Khulna,Bangladesh",31.1,21.2,24.7,33.8,21.2,25.4,22.0,85.8,0.0,0.0,0.0,,,,,11.5,353.9,1012.5,55.5,4.6,212.8,18.3,8.0,,2019-10-28T06:04:09,2019-10-28T17:26:52,0.0,Partially cloudy,3952,3952,208.41,3587,1,28.9,20.7,24.7,27.9,0.0,0.0,0.0,12.1,3.64
28-10-2020,2370,"Khulna,Bangladesh",33.0,20.6,25.4,37.3,20.6,26.8,22.1,83.5,0.0,0.0,0.0,,,,,9.0,335.1,1009.0,31.2,5.5,211.5,18.4,8.0,,2020-10-28T06:04:32,2020-10-28T17:26:22,0.39,Partially cloudy,4318,4318,171.19,3953,0,30.1,22.2,25.9,29.9,0.0,0.0,0.0,8.9,3.71
28-10-2021,2856,"Khulna,Bangladesh",28.8,22.5,25.6,32.9,22.5,26.7,23.2,87.1,2.2,100.0,54.17,rain,,,,12.2,32.7,,75.6,,162.3,14.2,6.0,,2021-10-28T06:04:25,2021-10-28T17:26:32,0.75,"Rain, Partially cloudy",4683,4683,182.23,4318,51,28.1,23.8,25.8,30.4,0.6,0.6,3.0,8.9,1.94
28-10-2022,3221,"Khulna,Bangladesh",30.6,20.5,24.5,32.6,20.5,24.9,18.6,71.5,0.0,0.0,0.0,,0.0,0.0,19.4,15.1,356.4,1011.6,1.7,17.8,241.3,20.9,8.0,10.0,2022-10-28T06:04:19,2022-10-28T17:26:42,0.1,Clear,5048,5048,262.03,4683,0,28.8,19.1,23.8,26.1,0.0,0.0,0.0,13.4,3.94
