datetime,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,river_discharge,tempmax_y,tempmin_y,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration
2015-01-03,30.6,20.5,24.6,32.6,20.5,25.0,20.5,80.4,8.5,100.0,58.33,8.3,181.2,1014.6,61.6,4.8,145.7,12.6,6.0,73.47,28.0,20.8,27.1,0.2,0.2,1.0,6.6,2.33
2016-01-03,27.4,13.0,19.4,26.5,13.0,19.4,11.7,64.8,0.0,0.0,0.0,9.0,312.3,1017.0,7.9,3.6,159.8,13.7,6.0,73.47,25.8,15.9,21.0,0.0,0.0,0.0,9.7,2.98
2017-01-03,27.3,13.3,19.7,27.2,13.3,19.7,14.8,76.4,0.0,0.0,0.0,12.2,327.7,1014.0,1.9,4.4,165.0,14.2,7.0,73.99,26.3,14.5,20.9,0.0,0.0,0.0,13.2,3.15
2018-01-03,23.8,11.1,16.5,23.8,11.1,16.5,11.3,74.0,0.0,0.0,0.0,15.5,328.2,1011.9,2.1,5.1,172.7,14.8,7.0,87.51,23.3,12.2,16.3,0.0,0.0,0.0,14.7,3.23
2019-01-03,27.1,11.3,17.5,26.6,11.3,17.4,8.9,62.6,0.0,0.0,0.0,10.8,324.2,1018.6,0.0,4.9,174.8,15.2,7.0,77.16,25.3,11.6,17.3,0.0,0.0,0.0,9.8,3.43
2015-02-03,31.2,12.3,20.6,29.2,12.3,20.3,8.4,51.0,0.0,0.0,0.0,11.2,338.6,1018.5,37.7,4.5,221.3,19.3,8.0,0.41,27.5,14.1,20.3,0.0,0.0,0.0,9.6,3.89
2016-02-03,31.3,18.7,23.5,29.9,18.7,23.3,13.6,57.2,0.0,0.0,0.0,10.1,11.1,1014.1,23.5,3.9,195.2,16.8,7.0,0.45,26.8,18.4,24.2,0.5,0.5,3.0,10.6,2.79
2017-02-03,27.7,13.4,19.2,26.7,13.4,19.1,10.8,62.7,0.0,0.0,0.0,13.0,347.0,1016.1,0.0,4.4,208.5,18.0,8.0,0.5,25.5,14.4,20.2,0.0,0.0,0.0,13.5,3.65
2018-02-03,28.5,14.2,20.5,28.1,14.2,20.4,13.5,68.2,0.0,0.0,0.0,7.2,302.2,1013.2,6.7,4.2,188.7,16.4,7.0,0.66,27.7,15.3,22.3,0.0,0.0,0.0,9.1,3.68
2019-02-03,30.9,13.1,21.8,28.8,13.1,21.3,4.2,34.8,0.0,0.0,0.0,13.0,348.5,0.0,1.8,0.0,215.1,18.5,8.0,0.5,28.3,13.4,19.9,0.0,0.0,0.0,15.2,4.42
2015-03-03,33.1,19.7,26.2,31.8,19.7,25.8,13.7,48.6,0.0,0.0,0.0,13.3,287.0,0.0,8.9,0.0,226.0,19.5,8.0,0.37,29.1,19.4,27.6,1.7,1.7,2.0,8.6,4.11
2016-03-03,34.1,19.5,26.1,36.7,19.5,26.4,18.8,69.5,0.0,0.0,0.0,10.8,244.1,1014.5,29.9,5.3,249.9,21.5,9.0,8.14,30.9,20.3,29.4,0.3,0.3,1.0,10.5,4.22
2017-03-03,37.4,20.4,27.8,35.3,20.4,27.3,15.9,57.2,0.0,0.0,0.0,17.3,215.7,1008.1,19.8,5.3,248.6,21.4,9.0,0.44,33.9,21.2,28.4,0.0,0.0,0.0,14.0,5.34
2018-03-03,36.9,20.2,27.9,35.9,20.2,28.0,17.7,60.6,0.0,0.0,0.0,15.1,231.6,1006.7,6.1,4.9,243.3,21.1,8.0,0.53,33.6,22.1,29.8,0.0,0.0,0.0,16.8,4.99
2019-03-03,28.2,13.4,21.1,27.3,13.4,20.9,11.0,55.6,0.0,0.0,0.0,12.2,296.6,0.0,31.9,0.0,251.5,21.8,9.0,26.54,27.0,14.0,22.8,0.0,0.0,0.0,11.0,4.37
2015-04-03,38.7,24.7,30.8,43.5,24.7,33.9,23.0,68.6,0.0,0.0,0.0,13.0,204.6,1003.7,18.9,6.6,282.5,24.5,9.0,0.44,35.4,26.2,34.9,1.7,1.7,3.0,15.8,5.38
2016-04-03,36.3,24.9,29.3,40.4,24.9,32.4,23.9,75.7,0.9,100.0,37.5,18.4,190.7,1009.6,26.3,5.5,265.5,22.9,9.0,57.21,30.8,25.0,31.5,6.5,6.5,8.0,21.5,3.04
2017-04-03,35.1,25.7,29.6,38.7,25.7,32.5,23.3,71.7,0.0,0.0,0.0,23.4,194.8,1006.0,29.8,6.2,226.8,19.6,7.0,9.38,34.0,25.9,32.0,1.2,1.2,1.0,28.7,5.47
2018-04-03,36.7,20.5,28.0,35.7,20.5,28.3,18.2,60.8,0.0,0.0,0.0,8.3,272.9,1009.2,27.9,6.0,260.6,22.7,9.0,7.91,32.9,21.7,31.1,0.0,0.0,0.0,6.9,5.13
2019-04-03,36.8,23.1,28.9,37.4,23.1,29.5,21.0,68.9,0.0,0.0,0.0,16.6,195.3,0.0,0.7,0.0,292.6,25.3,10.0,14.42,32.8,23.3,29.9,7.3,7.3,6.0,15.5,3.85
2015-05-03,35.4,23.6,29.2,45.4,23.6,32.7,24.4,77.5,3.2,100.0,91.67,11.2,201.1,1008.2,52.8,7.0,191.8,16.5,7.0,123.45,32.9,26.0,34.6,0.7,0.7,1.0,16.0,4.42
2017-05-03,35.0,23.8,29.5,43.2,23.8,33.4,24.1,75.0,5.6,100.0,45.83,9.7,196.1,1009.6,19.0,6.7,290.9,25.1,9.0,103.95,33.9,25.3,34.9,0.1,0.1,1.0,11.3,5.43
2018-05-03,33.1,22.1,27.7,37.4,22.1,29.8,22.9,77.3,6.1,100.0,75.0,9.7,168.7,1009.0,35.9,6.2,251.3,21.6,8.0,188.67,30.5,23.8,30.7,22.9,22.9,8.0,12.4,3.1
2019-05-03,34.2,27.5,29.7,39.2,31.4,34.5,24.4,74.7,32.9,100.0,62.5,33.5,145.3,0.0,61.2,0.0,161.0,13.8,6.0,88.33,30.1,25.3,30.4,39.3,39.3,23.0,40.4,2.73
2015-06-03,37.0,27.1,31.7,45.9,31.2,38.5,25.3,71.3,0.0,0.0,0.0,14.4,191.9,1005.6,38.5,7.7,214.5,18.6,7.0,91.68,35.3,27.6,36.6,0.3,0.3,1.0,14.4,5.63
2017-06-03,35.9,27.4,30.3,48.0,32.7,39.4,27.4,85.1,36.9,100.0,91.67,20.9,196.3,1002.2,75.4,6.6,182.8,15.9,6.0,172.78,34.2,28.7,36.0,0.0,0.0,0.0,25.6,5.26
2018-06-03,34.5,25.7,28.9,44.4,25.7,34.7,26.1,85.4,13.4,100.0,100.0,10.8,188.3,1002.9,48.9,6.1,197.6,17.1,6.0,229.14,32.0,26.2,34.3,8.5,8.5,8.0,11.8,4.05
2019-06-03,34.9,25.1,29.5,43.4,25.1,34.4,25.3,79.9,15.4,100.0,100.0,13.3,201.3,1003.4,42.3,5.1,236.5,20.7,7.0,170.79,31.8,26.3,33.6,25.2,25.2,12.0,16.9,3.21
2015-07-03,33.6,25.8,28.8,44.8,25.8,34.7,26.7,88.7,19.6,100.0,100.0,14.8,204.8,1002.2,75.1,6.8,237.6,20.5,7.0,340.19,31.3,26.9,34.6,12.3,12.3,13.0,12.2,3.21
2017-07-03,31.1,26.2,28.3,40.9,26.2,34.9,27.1,93.8,100.5,100.0,100.0,19.4,213.3,999.0,92.8,5.8,104.4,9.0,4.0,247.89,28.9,26.2,32.8,5.7,5.7,12.0,14.8,1.79
2018-07-03,29.9,26.7,28.1,40.2,26.7,34.2,26.8,93.0,51.4,100.0,100.0,18.4,215.1,1000.5,88.3,5.5,163.3,14.2,5.0,265.69,30.6,26.4,33.3,13.8,13.8,21.0,17.3,1.98
2019-07-03,34.2,26.6,29.7,43.2,26.6,36.1,26.2,82.7,6.7,100.0,95.83,14.8,182.3,998.6,78.1,5.0,282.1,24.4,9.0,197.61,32.1,26.1,34.3,6.0,6.0,11.0,17.7,3.69
2015-08-03,31.8,25.6,27.9,40.2,25.6,31.9,25.7,88.3,6.5,100.0,100.0,13.7,168.8,1003.8,76.4,7.0,253.2,21.8,9.0,602.95,30.9,25.4,33.1,2.6,2.6,3.0,14.8,3.95
2017-08-03,32.2,27.2,28.9,44.6,32.2,36.7,27.4,91.7,40.0,100.0,100.0,11.2,238.9,999.4,94.7,6.0,130.5,11.3,4.0,361.24,32.0,26.4,35.5,13.9,13.9,21.0,12.0,3.23
2018-08-03,31.4,26.1,28.3,41.4,26.1,33.9,26.5,90.2,9.0,100.0,87.5,15.8,209.9,1000.7,89.9,5.7,195.9,16.9,7.0,357.92,29.5,25.3,32.5,31.9,31.9,16.0,13.4,1.88
2019-08-03,35.1,26.1,29.4,45.1,26.1,35.9,26.6,85.7,10.4,100.0,100.0,10.8,154.6,998.2,78.6,5.1,263.0,22.6,8.0,186.93,31.6,26.5,35.3,5.7,5.7,13.0,8.6,3.36
2014-09-03,34.0,24.7,28.3,43.5,24.7,32.3,25.4,85.4,2.2,100.0,50.0,11.2,165.6,1004.9,58.1,9.2,273.8,23.7,9.0,250.77,30.9,24.5,32.8,6.2,6.2,4.0,15.6,3.5
2015-09-03,31.6,26.2,28.0,45.3,26.2,32.6,26.2,90.5,8.5,100.0,100.0,15.1,208.7,1005.2,89.3,7.0,153.9,13.3,5.0,457.14,30.8,26.7,34.0,2.1,2.1,8.0,14.5,2.29
2017-09-03,33.9,25.8,28.8,45.7,25.8,34.7,26.4,87.4,17.0,100.0,100.0,12.6,235.2,1004.1,68.8,6.0,196.4,17.0,7.0,338.63,31.7,26.0,35.1,1.7,1.7,5.0,12.6,3.74
2018-09-03,30.1,26.0,27.9,37.7,26.0,32.7,26.3,91.1,4.7,100.0,100.0,11.2,197.1,1003.2,79.2,5.8,146.3,12.5,5.0,228.61,30.6,25.3,33.2,9.0,9.0,13.0,14.1,3.13
2019-09-03,30.7,26.5,28.4,40.1,26.5,34.3,26.7,90.7,20.4,100.0,100.0,19.8,116.7,999.9,83.1,4.9,153.9,13.3,7.0,213.78,30.4,26.4,33.1,3.6,3.6,6.0,16.6,3.17
2014-10-03,34.3,24.9,28.8,42.9,24.9,32.8,24.8,80.2,3.9,100.0,87.5,7.2,261.0,1008.6,22.3,5.5,232.4,20.2,8.0,173.98,31.8,24.9,34.0,3.2,3.2,12.0,6.5,3.78
2015-10-03,34.0,25.5,28.3,47.2,25.5,33.3,26.2,89.5,2.9,100.0,50.0,7.9,211.6,1008.8,71.5,6.1,125.1,10.9,5.0,284.1,32.4,25.8,35.2,0.6,0.6,1.0,8.4,3.79
2017-10-03,33.7,26.1,28.2,43.3,26.1,32.3,25.9,88.2,3.4,100.0,100.0,5.8,193.3,1006.6,70.4,6.3,135.4,11.7,5.0,322.59,31.0,24.9,34.0,6.1,6.1,9.0,9.7,3.32
2018-10-03,35.6,24.1,28.9,44.2,24.1,33.3,24.9,80.6,0.0,0.0,0.0,9.0,233.6,1008.7,20.8,5.4,243.0,21.0,8.0,156.76,32.5,25.6,34.7,0.0,0.0,0.0,8.9,4.1
2019-10-03,34.4,25.1,27.8,44.1,25.1,31.5,25.6,88.3,22.1,100.0,100.0,11.2,201.7,1008.7,75.7,4.5,191.5,16.5,7.0,191.75,31.2,24.3,33.2,6.9,6.9,7.0,13.9,2.96
2014-11-03,32.0,19.3,24.7,34.9,19.3,25.6,20.9,81.2,0.0,0.0,0.0,8.3,321.4,1011.5,15.6,6.1,224.7,19.6,8.0,99.93,30.0,20.3,28.5,0.0,0.0,0.0,8.2,3.62
2015-11-03,31.3,21.0,25.7,34.3,21.0,26.9,21.8,80.2,0.0,0.0,0.0,5.4,322.1,1013.4,11.4,5.4,221.4,19.3,8.0,162.31,28.4,21.7,28.6,0.0,0.0,0.0,8.5,2.82
2017-11-03,31.0,18.0,23.9,32.5,18.0,24.5,20.0,80.5,0.0,0.0,0.0,9.7,1.5,1011.3,0.3,5.5,227.2,19.6,8.0,239.99,29.3,19.3,27.6,0.0,0.0,0.0,8.9,3.61
2018-11-03,30.0,21.4,25.5,32.8,21.4,26.6,21.5,79.9,0.1,100.0,4.17,8.3,233.9,0.0,3.8,0.0,216.2,18.7,8.0,106.89,29.3,22.5,30.4,0.5,0.5,2.0,7.4,3.22
2019-11-03,31.9,20.7,25.4,35.7,20.7,26.6,22.3,84.2,0.0,0.0,0.0,9.7,332.6,1010.8,30.4,4.7,212.9,18.5,8.0,157.85,30.1,21.4,29.5,0.0,0.0,0.0,8.2,3.41
2014-12-03,28.7,13.4,20.4,27.5,13.4,20.3,13.3,68.4,0.0,0.0,0.0,9.0,305.1,1011.5,0.3,3.0,175.3,15.1,7.0,73.47,26.7,16.3,22.6,0.0,0.0,0.0,9.1,3.06
2015-12-03,29.4,20.4,24.1,29.9,20.4,24.3,20.2,80.5,0.0,0.0,0.0,9.4,257.9,1013.8,51.2,2.4,136.0,11.7,6.0,84.7,27.6,19.5,26.3,3.6,3.6,8.0,6.2,2.34
2017-12-03,28.3,14.0,19.8,28.0,14.0,19.8,16.0,80.3,0.0,0.0,0.0,9.4,355.9,1013.9,34.8,4.7,192.0,16.5,7.0,129.32,26.3,14.2,20.6,0.0,0.0,0.0,9.0,3.32
2018-12-03,28.4,15.5,20.9,27.7,15.5,20.8,14.4,70.0,0.0,0.0,0.0,10.1,344.2,1014.4,27.9,4.5,168.3,14.5,6.0,79.72,26.8,16.3,22.0,0.0,0.0,0.0,11.2,3.11
2019-12-03,26.7,14.2,19.3,26.8,14.2,19.4,15.3,79.5,0.0,0.0,0.0,10.1,339.9,1015.0,0.0,5.3,179.7,15.5,7.0,110.43,26.2,15.8,20.9,0.0,0.0,0.0,11.1,3.33
2015-01-04,28.1,19.2,22.8,29.5,19.2,23.1,20.0,85.0,17.1,100.0,50.0,18.4,321.1,1013.1,41.6,4.4,167.4,14.4,7.0,64.46,25.6,17.9,24.1,0.7,0.7,3.0,11.8,1.88
2016-01-04,27.0,12.8,19.2,26.3,12.8,19.1,10.6,62.1,0.0,0.0,0.0,9.7,352.1,1017.9,0.0,3.4,160.1,13.8,6.0,62.97,25.5,14.0,19.8,0.0,0.0,0.0,9.4,3.21
2017-01-04,27.1,13.8,19.5,26.9,13.8,19.5,14.3,74.7,0.0,0.0,0.0,11.5,334.9,1014.0,0.7,4.4,174.9,15.1,7.0,63.57,25.5,15.4,20.2,0.0,0.0,0.0,11.5,3.22
2018-01-04,21.4,9.7,14.8,21.4,8.6,14.7,9.8,75.0,0.0,0.0,0.0,13.0,348.3,1014.2,0.0,4.7,179.7,15.4,7.0,75.56,21.7,11.4,15.9,0.0,0.0,0.0,11.5,2.96
2019-01-04,25.6,9.6,16.5,25.6,8.2,16.5,7.9,62.1,0.0,0.0,0.0,13.0,347.5,1019.1,0.0,5.2,163.5,13.9,6.0,66.45,24.5,11.0,16.6,0.0,0.0,0.0,11.2,3.38
2015-02-04,31.7,13.4,21.9,29.6,13.4,21.4,9.0,50.1,0.0,0.0,0.0,11.5,310.5,1018.1,57.5,4.0,204.0,17.7,8.0,0.41,28.6,13.7,22.2,0.0,0.0,0.0,9.3,3.88
2016-02-04,30.1,16.1,21.8,28.4,16.1,21.5,10.8,54.1,0.0,0.0,0.0,11.9,29.4,1015.4,0.3,4.9,205.2,17.7,8.0,0.44,26.6,16.5,21.0,0.0,0.0,0.0,12.2,3.81
2017-02-04,29.5,12.5,20.4,28.0,12.5,20.3,11.4,60.8,0.0,0.0,0.0,10.8,1.2,1014.6,5.2,4.3,205.4,17.6,8.0,0.5,27.4,14.6,21.5,0.0,0.0,0.0,9.2,3.61
2018-02-04,30.2,14.2,21.8,29.4,14.2,21.6,15.3,70.8,0.0,0.0,0.0,12.6,237.1,1012.3,70.7,3.2,208.5,18.2,8.0,0.56,29.0,16.8,24.3,0.0,0.0,0.0,11.2,3.9
2019-02-04,30.7,14.4,21.9,28.7,14.4,21.4,4.5,34.7,0.0,0.0,0.0,12.2,351.5,0.0,2.4,0.0,213.5,18.5,8.0,0.5,27.8,13.9,19.9,0.0,0.0,0.0,14.0,4.48
2015-03-04,26.2,21.0,22.8,26.2,21.0,22.8,17.5,72.8,18.2,100.0,54.17,16.6,343.2,0.0,29.2,0.0,142.6,12.1,7.0,0.47,25.3,20.3,25.0,8.2,8.2,13.0,14.9,2.42
2016-03-04,34.8,19.4,26.8,39.6,19.4,27.2,19.5,69.7,0.0,0.0,0.0,10.8,236.8,1012.1,55.0,5.6,251.9,21.9,9.0,6.5,32.6,22.2,29.8,0.0,0.0,0.0,11.6,4.76
2017-03-04,36.6,20.1,27.0,34.6,20.1,26.7,17.0,62.5,0.0,0.0,0.0,11.9,206.0,1008.3,13.1,4.9,239.9,20.9,8.0,0.44,31.3,21.0,28.6,0.0,0.0,0.0,12.5,4.35
2018-03-04,37.7,20.9,28.4,36.6,20.9,28.6,18.9,64.0,0.0,0.0,0.0,10.1,202.5,1007.8,7.4,5.0,248.6,21.4,9.0,0.53,34.2,22.4,31.6,0.0,0.0,0.0,12.7,4.89
2019-03-04,28.5,16.6,22.5,29.3,16.6,22.7,18.0,77.6,4.4,100.0,54.17,10.1,242.8,0.0,37.9,0.0,206.1,17.7,8.0,27.58,26.7,19.2,25.7,9.7,9.7,14.0,14.5,2.96
2015-04-04,37.3,25.1,30.1,42.0,25.1,33.3,23.8,73.1,2.5,100.0,50.0,19.1,187.3,1003.2,22.1,6.6,270.0,23.5,9.0,0.41,34.7,24.4,33.7,4.5,4.5,7.0,21.4,5.44
2016-04-04,36.6,25.2,29.9,42.8,25.2,33.9,24.1,73.8,0.0,0.0,0.0,19.8,199.6,1007.4,51.7,6.0,263.4,22.8,9.0,67.08,32.5,25.6,33.4,1.8,1.8,8.0,17.9,3.79
2017-04-04,35.6,24.5,28.9,39.3,24.5,32.0,23.6,75.4,0.0,0.0,0.0,23.0,195.6,1007.3,32.2,6.0,262.2,22.5,9.0,7.97,33.0,25.9,31.6,0.0,0.0,0.0,30.9,4.87
2018-04-04,37.5,22.2,28.9,36.8,22.2,29.2,18.5,59.1,0.0,0.0,0.0,12.2,224.0,1008.0,7.0,6.0,273.5,23.6,9.0,5.87,32.8,22.8,31.7,0.1,0.1,1.0,8.8,5.24
2019-04-04,36.3,23.1,28.8,38.5,23.1,30.2,22.2,71.9,0.0,0.0,0.0,20.2,194.8,0.0,6.6,0.0,269.6,23.3,9.0,21.13,32.6,23.9,31.6,0.3,0.3,1.0,17.3,4.37
2015-05-04,35.3,24.3,29.2,44.4,24.3,32.3,23.8,76.0,3.9,100.0,50.0,9.4,231.1,1008.7,65.6,6.7,201.5,17.3,6.0,116.76,33.0,25.5,34.7,0.0,0.0,0.0,10.1,4.49
2017-05-04,36.0,24.3,30.0,43.4,24.3,34.0,24.1,73.4,0.0,0.0,0.0,11.9,191.2,1008.5,11.4,6.0,295.4,25.4,9.0,100.39,34.8,25.7,35.5,0.0,0.0,0.0,13.9,5.57
2018-05-04,34.8,24.2,28.6,38.0,24.2,31.1,23.3,75.1,2.7,100.0,79.17,13.7,206.5,1007.8,25.8,6.0,272.7,23.4,9.0,181.39,30.7,24.6,32.1,7.7,7.7,12.0,15.5,4.06
2019-05-04,32.7,25.8,28.6,39.0,25.8,31.8,24.2,78.6,50.5,100.0,62.5,39.2,223.3,0.0,65.2,0.0,227.9,19.6,7.0,106.65,28.6,22.9,28.7,5.5,5.5,10.0,45.0,2.24
2015-06-04,37.8,27.0,31.8,45.8,31.2,38.4,25.1,70.5,0.0,0.0,0.0,15.8,194.0,1006.0,53.3,8.1,232.4,20.0,8.0,92.33,35.9,27.7,37.0,0.3,0.3,1.0,15.4,5.69
2017-06-04,36.0,27.8,30.7,51.8,34.0,40.6,27.7,85.1,2.4,100.0,50.0,19.8,184.9,1000.4,76.0,6.8,161.7,14.0,5.0,163.44,34.4,28.4,36.5,1.4,1.4,2.0,25.0,5.11
2018-06-04,35.2,26.5,29.1,45.5,26.5,35.3,26.5,86.9,9.5,100.0,100.0,9.7,172.8,1002.1,67.6,6.1,127.8,10.9,4.0,230.74,32.5,25.8,34.5,5.0,5.0,8.0,12.7,3.96
2019-06-04,33.7,26.8,28.9,41.4,30.6,34.6,25.8,84.5,22.6,100.0,100.0,15.1,190.0,1003.3,47.8,4.6,247.5,21.4,8.0,210.35,29.4,25.2,33.4,33.6,33.6,16.0,16.3,1.95
2015-07-04,34.0,26.7,29.8,48.0,26.7,37.4,26.9,85.3,3.3,100.0,95.83,12.6,198.1,1000.4,77.8,7.5,235.6,20.4,7.0,336.29,33.1,27.0,35.9,4.8,4.8,10.0,13.1,3.81
2017-07-04,29.6,27.0,28.1,38.4,31.3,34.6,27.0,93.4,46.0,100.0,100.0,17.6,207.8,998.8,90.8,5.4,98.6,8.6,3.0,254.86,30.9,25.9,33.5,12.2,12.2,13.0,18.4,3.08
2018-07-04,30.0,26.5,28.0,39.3,26.5,33.4,26.8,93.5,34.9,100.0,100.0,19.1,215.5,999.9,88.3,5.6,161.5,14.1,5.0,284.76,31.0,26.3,34.1,21.5,21.5,21.0,14.0,2.38
2019-07-04,35.4,27.1,29.9,45.5,31.5,37.7,26.8,84.6,17.8,100.0,100.0,13.7,196.6,998.7,66.0,5.1,252.1,21.9,8.0,195.34,31.9,26.4,34.7,7.6,7.6,7.0,15.5,3.48
2015-08-04,32.3,25.1,28.3,41.1,25.1,33.3,26.0,87.9,2.1,100.0,62.5,13.0,178.1,1003.2,75.5,6.9,293.9,25.6,9.0,591.93,31.6,25.7,33.5,1.4,1.4,7.0,14.8,4.35
2017-08-04,32.4,26.7,29.1,43.2,26.7,36.3,26.9,88.7,22.0,100.0,100.0,7.6,247.4,997.8,89.6,5.7,162.1,13.8,5.0,368.83,31.0,26.2,35.1,14.6,14.6,15.0,7.5,2.5
2018-08-04,33.2,26.2,29.2,42.5,26.2,35.0,26.3,85.4,6.4,100.0,100.0,10.4,227.1,999.8,92.1,5.5,233.4,20.0,8.0,361.24,32.2,25.6,34.9,7.2,7.2,12.0,10.7,3.48
2019-08-04,34.7,26.3,29.8,46.3,26.3,37.4,27.0,85.7,12.5,100.0,100.0,11.5,197.1,996.8,69.8,5.0,237.9,20.4,8.0,183.5,32.7,26.9,36.3,7.0,7.0,12.0,5.2,3.19
2014-09-04,33.0,25.0,27.9,42.1,25.0,32.3,26.0,90.0,3.7,100.0,58.33,14.0,142.3,1003.5,77.8,6.5,139.9,11.9,5.0,245.04,30.6,24.8,32.7,2.6,2.6,8.0,14.4,3.3
2015-09-04,33.4,25.6,28.1,46.1,25.6,32.7,26.1,89.6,5.2,100.0,100.0,8.6,198.3,1008.3,91.4,6.9,118.0,10.3,4.0,432.51,31.9,26.4,34.7,0.9,0.9,3.0,9.9,3.15
2017-09-04,34.6,25.8,29.0,44.4,25.8,35.0,26.3,86.3,1.9,100.0,70.83,8.3,218.9,1005.1,82.7,6.4,167.6,14.6,6.0,331.66,32.9,26.7,36.1,3.5,3.5,7.0,9.4,4.23
2018-09-04,35.1,25.9,28.8,43.5,25.9,34.2,26.2,86.9,11.2,100.0,100.0,7.2,236.5,1002.7,79.2,5.3,184.2,15.9,7.0,227.03,31.7,25.4,33.8,5.4,5.4,12.0,11.5,3.6
2019-09-04,33.2,26.5,28.5,42.4,26.5,34.6,26.9,91.2,15.2,100.0,100.0,16.6,127.5,999.8,83.8,4.8,138.3,11.9,5.0,209.86,30.6,26.7,33.0,4.6,4.6,8.0,19.0,3.28
2014-10-04,34.5,24.6,28.6,45.9,24.6,32.8,25.0,81.7,3.7,100.0,83.33,8.3,310.3,1008.8,23.5,6.0,207.6,17.8,7.0,170.79,31.6,24.8,33.9,4.4,4.4,5.0,5.4,3.84
2015-10-04,34.0,18.1,28.8,44.6,18.1,34.1,25.9,83.6,0.5,100.0,20.83,7.6,10.8,1008.8,67.1,6.1,122.1,10.6,4.0,278.25,32.5,25.8,36.1,1.4,1.4,6.0,5.9,3.81
2017-10-04,34.6,25.3,28.7,46.2,25.3,33.7,25.7,84.7,1.2,100.0,25.0,5.0,306.9,1007.1,64.3,6.3,140.6,12.2,5.0,313.77,31.8,25.1,35.6,0.0,0.0,0.0,5.8,3.7
2018-10-04,35.3,23.7,29.0,42.7,23.7,32.9,24.1,76.5,0.0,0.0,0.0,9.4,270.2,1009.2,10.3,6.1,253.5,22.0,9.0,152.46,32.8,25.5,34.7,0.0,0.0,0.0,8.7,4.28
2019-10-04,33.6,24.5,27.9,43.1,24.5,31.4,25.2,86.3,2.2,100.0,54.17,11.2,218.8,1009.1,70.4,4.6,198.6,17.3,7.0,190.43,30.9,24.7,33.4,6.0,6.0,10.0,10.2,2.97
2014-11-04,31.0,18.3,24.8,33.2,18.3,25.7,20.2,77.5,0.0,0.0,0.0,7.9,312.8,1010.6,13.5,5.7,209.2,18.0,8.0,97.63,30.1,21.7,29.3,0.0,0.0,0.0,8.7,3.42
2015-11-04,32.3,22.0,26.4,35.3,22.0,27.7,21.5,76.1,0.0,0.0,0.0,5.8,246.8,1012.3,30.3,5.4,229.1,19.8,8.0,160.81,29.1,21.5,28.8,0.0,0.0,0.0,8.0,3.21
2017-11-04,32.7,19.0,25.3,35.9,19.0,26.6,21.0,78.8,0.0,0.0,0.0,9.0,17.1,1012.0,10.1,5.6,224.7,19.5,8.0,233.96,30.1,21.2,29.3,0.0,0.0,0.0,8.4,3.39
2018-11-04,30.5,21.2,25.6,33.1,21.2,26.7,21.6,79.8,0.0,0.0,0.0,8.6,220.0,0.0,3.2,0.0,209.4,18.2,8.0,104.68,29.6,22.4,30.4,0.1,0.1,1.0,9.0,3.21
2019-11-04,32.2,21.5,25.8,36.0,21.5,27.0,22.5,83.5,0.0,0.0,0.0,11.2,310.5,1011.2,11.5,4.6,212.0,18.6,8.0,153.17,30.0,21.5,29.5,0.0,0.0,0.0,8.4,3.46
2014-12-04,29.0,14.9,21.2,28.9,14.9,21.1,14.5,69.2,0.0,0.0,0.0,8.3,332.2,1012.8,0.4,3.5,160.7,13.9,6.0,73.3,26.5,17.3,24.2,0.0,0.0,0.0,6.5,2.83
2015-12-04,29.9,19.0,23.6,29.7,19.0,23.7,18.1,74.7,0.0,0.0,0.0,7.9,317.1,1014.1,9.1,1.3,173.2,15.0,7.0,83.72,27.1,17.8,24.8,0.0,0.0,0.0,7.2,2.56
2017-12-04,26.9,13.7,19.6,27.2,13.7,19.6,16.1,81.9,0.0,0.0,0.0,9.7,351.5,1013.0,9.1,5.2,187.1,16.0,7.0,126.64,26.1,15.1,20.9,0.0,0.0,0.0,8.8,3.21
2018-12-04,28.7,14.6,20.5,27.7,14.6,20.4,13.4,68.2,0.0,0.0,0.0,9.7,341.7,1014.9,42.3,5.3,172.9,14.9,7.0,79.54,26.9,15.7,21.3,0.0,0.0,0.0,11.7,3.51
2019-12-04,26.1,13.6,19.0,26.1,13.6,19.0,15.3,81.3,0.0,0.0,0.0,11.2,352.2,1016.7,28.5,5.2,184.6,15.9,7.0,108.14,26.0,15.8,21.0,0.0,0.0,0.0,13.5,3.35
2015-01-05,27.2,15.5,20.5,26.9,15.5,20.5,15.0,73.7,0.0,0.0,0.0,13.3,313.0,1013.2,12.8,5.2,186.6,15.9,7.0,51.36,24.4,14.0,19.8,0.0,0.0,0.0,12.5,2.79
2016-01-05,27.4,12.7,18.9,26.4,12.7,18.8,9.7,60.2,0.0,0.0,0.0,8.6,337.5,1016.8,0.5,3.7,165.6,14.3,7.0,48.43,24.7,14.1,19.6,0.0,0.0,0.0,8.9,3.02
2017-01-05,26.8,12.7,18.5,26.6,12.7,18.4,13.0,74.0,0.0,0.0,0.0,11.5,333.0,1013.5,0.0,4.0,181.8,15.7,7.0,49.23,24.9,15.1,19.7,0.0,0.0,0.0,13.1,2.99
