name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Chittagong,2023-01-21T17:00:00,21.8,21.8,13.6,59.63,0,0,,0,,24.5,18.7,301.6,1012,5,24.1,189,0.7,2,10,Clear,clear-day,remote
Chittagong,2023-01-21T18:00:00,22.1,22.1,12,52.72,0,0,,,,29.9,0.4,302,1014,0,5,16,0.1,0,10,Clear,clear-night,"41963099999,41966099999,41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-21T19:00:00,21.8,21.8,14.2,62,0,0,,0,,29.2,20.2,313.5,1013,0.1,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-21T20:00:00,21.5,21.5,14,62.33,0,0,,0,,24.5,17.3,327.3,1013,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-21T21:00:00,18.9,18.9,13,68.67,0,0,,0,,20.5,0,310,1016.1,0,5,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-21T22:00:00,20,20,12,59.99,0,0,,0,,17.6,13.3,13.2,1014,3.5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-21T23:00:00,19.3,19.3,10,54.86,0,0,,0,,19.8,16.2,21.3,1014,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-22T00:00:00,17.6,17.6,14,79.81,0,0,,,,21.2,0,21.3,1016.1,0,5,0,0,0,10,Clear,clear-night,"41978099999,41977099999,41964099999"
Chittagong,2023-01-22T01:00:00,18.3,18.3,9.2,55.35,0,0,,0,,20.2,15.8,29.3,1014,4.7,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-22T02:00:00,17.8,17.8,9.2,57.11,0,0,,0,,22,16.9,26.2,1014,4.7,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-22T03:00:00,17.1,17.1,13.1,77.32,0,0,,0,,22,0,25.9,1013.8,0,4,0,0,0,10,Clear,clear-night,41978099999
Chittagong,2023-01-22T04:00:00,17.2,17.2,9.2,59.32,0,0,,0,,22.3,17.3,28.3,1013,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-22T05:00:00,17,17,9.1,59.67,0,0,,0,,22.3,17.6,30.4,1013,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-22T06:00:00,16,16,12.1,77.38,0,0,,,,21.6,3.8,49,1015.5,0,5,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999"
Chittagong,2023-01-22T07:00:00,17.2,17.2,9.1,58.92,0,0,,0,,22,17.3,32.7,1014,0,24.1,7,0,0,10,Clear,clear-day,remote
Chittagong,2023-01-22T08:00:00,18,18,9,55.64,0,0,,0,,20.9,16.9,29.4,1015,0,24.1,153,0.6,2,10,Clear,clear-day,remote
Chittagong,2023-01-22T09:00:00,19.8,19.8,13.1,64.9,0,0,,0,,16.9,3.6,50,1017.6,0,6,374,1.3,4,10,Clear,clear-day,"41963099999,41966099999,41965099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-22T10:00:00,21.3,21.3,9.8,47.84,0,0,,0,,16.2,12.6,354.5,1016,0,24.1,569,2,6,10,Clear,clear-day,remote
Chittagong,2023-01-22T11:00:00,24,24,12,47.01,0,0,,0,,18,18.4,360,1016,0,4,712,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-22T12:00:00,29,28,10.9,32.47,0,0,,,,22,1.1,12,1016.6,0,6.9,789,2.8,8,10,Clear,clear-day,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-22T13:00:00,28,26.9,7,26.51,0,0,,0,,23.4,14.8,60,1014,0,4,795,2.9,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-22T14:00:00,28,26.9,7,26.51,0,0,,0,,25.9,13,60,1013,0,4,729,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-22T15:00:00,29.9,29.1,12.9,35.1,0,0,,0,,26.6,1,321,1014.2,5,6.8,596,2.1,6,10,Clear,clear-day,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-22T16:00:00,27,26.7,11,36.82,0,0,,0,,27.7,13,310,1012,0,4,408,1.5,4,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-22T17:00:00,26,26,12,41.72,0,0,,0,,29.9,13,340,1012,0,4,188,0.7,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-22T18:00:00,22.2,22.2,14,59.66,0,0,,,,27.7,0.4,350,1014.1,0,4.9,17,0.1,0,10,Clear,clear-night,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-22T19:00:00,24,24,15,57.15,0,0,,0,,28.1,0,0,1013,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-22T20:00:00,23,23,16,64.72,0,0,,0,,26.3,0,0,1014,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-22T21:00:00,19.1,19.1,14.1,72.61,0,0,,0,,26.3,0,359,1015.8,0,6.8,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-22T22:00:00,20,20,15,72.94,0,0,,0,,26.3,9.4,330,1014,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-22T23:00:00,20.1,20.1,10.1,52.55,0,0,,0,,28.1,18,19.5,1014,73.4,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
Chittagong,2023-01-23T00:00:00,18.3,18.3,14.2,77.43,0,0,,,,23.4,5,9,1014.2,100,3.1,0,0,0,10,Overcast,cloudy,"41963099999,41978099999,41964099999,41989099999"
Chittagong,2023-01-23T01:00:00,19.2,19.2,9.8,54.47,0,0,,0,,21.6,16.2,29.8,1014,100,24.1,0,0,0,10,Overcast,cloudy,remote
Chittagong,2023-01-23T02:00:00,18.8,18.8,9.8,55.85,0,0,,0,,22.3,17.6,33.8,1013,100,24.1,0,0,0,10,Overcast,cloudy,remote
Chittagong,2023-01-23T03:00:00,17.6,17.6,13.1,74.5,0,0,,0,,23.8,0,320,1014.7,0,7,0,0,0,10,Clear,clear-night,"41963099999,41966099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-23T04:00:00,18.2,18.2,9.9,58.38,0,0,,0,,24.8,18.4,32,1013,100,24.1,0,0,0,10,Overcast,cloudy,remote
Chittagong,2023-01-23T05:00:00,18,18,9.7,58.33,0,0,,0,,24.8,18.7,33.6,1013,56.4,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
Chittagong,2023-01-23T06:00:00,17.1,17.1,12.1,72.15,0,0,,,,24.1,5.6,1,1015.6,0,5.9,0,0,0,10,Clear,clear-night,"41966099999,41965099999,41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-23T07:00:00,17.8,17.8,9.4,57.89,0,0,,0,,22,17.6,42.3,1014,60.2,24.1,7,0,0,10,Partially cloudy,partly-cloudy-day,remote
Chittagong,2023-01-23T08:00:00,18,18,13,72.58,0,0,,0,,23.4,14.8,30,1015,0,3,154,0.6,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-23T09:00:00,21,21,13,60.26,0,0,,0,,20.9,0.7,29,1016.5,0,4.9,376,1.4,4,10,Clear,clear-day,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-23T10:00:00,23,23,11,46.74,0,0,,0,,19.8,13,30,1016,0,3,571,2.1,6,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-23T11:00:00,24,24,11,44,0,0,,0,,19.1,13,360,1015,0,3,716,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-23T12:00:00,27,26.4,8.1,30.21,0,0,,,,22,17.2,8,1014.1,26.1,3,793,2.9,8,10,Partially cloudy,partly-cloudy-day,"41966099999,41978099999,VGEG,41989099999"
Chittagong,2023-01-23T13:00:00,27,26.4,8,30.1,0,0,,0,,26.6,20.5,30,1013,50,3,783,2.8,8,10,Partially cloudy,partly-cloudy-day,"41978099999,VGEG"
Chittagong,2023-01-23T14:00:00,27,26.4,8,30.1,0,0,,0,,29.9,22.3,30,1012,50,4,694,2.5,7,10,Partially cloudy,partly-cloudy-day,"41978099999,VGEG"
Chittagong,2023-01-23T15:00:00,29.8,28.7,10.9,31.09,0,0,,0,,30.6,3.9,48,1012.8,46.2,6.9,573,2.1,6,10,Partially cloudy,partly-cloudy-day,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-23T16:00:00,27,26.5,9,32.21,0,0,,0,,30.6,13,350,1011,26.9,4,372,1.3,4,10,Partially cloudy,partly-cloudy-day,"41978099999,VGEG"
Chittagong,2023-01-23T17:00:00,26,26,10,36.54,0,0,,0,,27.4,5.4,270,1011,0,4,173,0.6,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-23T18:00:00,22.7,22.7,14,58.29,0,0,,,,18,0.1,70,1013,5,4.9,17,0.1,0,10,Clear,clear-night,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-23T19:00:00,24,24,15,57.15,0,0,,0,,18,0,0,1012,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-23T20:00:00,24,24,16,60.93,0,0,,0,,14.8,3.6,40,1013,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-23T21:00:00,19.1,19.1,14,72.14,0,0,,0,,20.2,0,310,1015.3,0,4.9,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-23T22:00:00,21,21,15,68.57,0,0,,0,,28.4,18,357.8,1013,5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-23T23:00:00,20.7,20.7,13.9,65.05,0,0,,0,,32,19.1,2.9,1013,5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-24T00:00:00,17.8,17.8,14.1,78.47,0,0,,,,26.3,0,15.9,1015.5,94.2,5,0,0,0,10,Overcast,cloudy,"41963099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-24T01:00:00,19.7,19.7,12.9,64.83,0,0,,0,,25.2,16.6,24.7,1013,91,24.1,0,0,0,10,Overcast,cloudy,remote
Chittagong,2023-01-24T02:00:00,19.2,19.2,12.3,64.3,0,0,,0,,24.1,16.9,34.6,1013,83.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
Chittagong,2023-01-24T03:00:00,17.6,17.6,14.1,79.88,0,0,,0,,22.7,0,38.8,1015.6,0,5,0,0,0,10,Clear,clear-night,"41963099999,41966099999,41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-24T04:00:00,18.5,18.5,11.6,64.15,0,0,,0,,22,15.5,32.5,1012,5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-24T05:00:00,18.6,18.6,11.5,63.33,0,0,,0,,22,15.8,22.5,1013,25.8,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
Chittagong,2023-01-24T06:00:00,17.5,17.5,14.1,79.99,0,0,,,,21.2,0.2,50,1015.6,0,5,0,0,0,10,Clear,clear-night,"41963099999,41966099999,41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-24T07:00:00,18,18,15,82.63,0,0,,0,,20.9,14.8,40,1014,0,3,7,0,0,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-24T08:00:00,19,19,15,77.61,0,0,,0,,18,14.8,40,1015,0,3,154,0.6,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-24T09:00:00,22,22,13,56.69,0,0,,0,,16.6,13.9,57,1016,0,3,377,1.4,4,10,Clear,clear-day,"41966099999,41978099999,VGEG,41989099999"
Chittagong,2023-01-24T10:00:00,23,23,13,53.32,0,0,,0,,17.6,18.4,20,1016,0,3,573,2.1,6,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-24T11:00:00,25,25,13,47.28,0,0,,0,,15.5,14.8,30,1015,0,4,718,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-24T12:00:00,29,27.6,7,25.02,0,0,,,,19.1,12.6,30,1014.2,0,4,798,2.9,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-24T13:00:00,29,27.6,6,23.36,0,0,,0,,22.7,13,30,1013,0,4,801,2.9,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-24T14:00:00,30,28.4,7,23.62,0,0,,0,,23.8,18.4,360,1012,0,4,732,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-24T15:00:00,28.8,27.8,10.1,31.12,0,0,,0,,26.6,27.3,330,1011.9,0,4,599,2.2,6,10,Clear,clear-day,"41963099999,41978099999,VGEG,41989099999"
Chittagong,2023-01-24T16:00:00,29,27.9,10,30.65,0,0,,0,,27,22.3,330,1012,0,4,411,1.5,4,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-24T17:00:00,28,27.3,11,34.73,0,0,,0,,27.7,18.4,360,1012,0,4,192,0.7,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-24T18:00:00,23.7,23.7,15.8,61.08,0,0,,,,27.4,3.7,350,1013.1,0,4.9,18,0.1,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-24T19:00:00,26,26,10,36.54,0,0,,0,,27.7,0,0,1013,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-24T20:00:00,26,26,10,36.54,0,0,,0,,25.2,0,0,1014,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-24T21:00:00,20.3,20.3,14.9,71.04,0,0,,0,,23.4,0.3,330,1015.6,0,4.9,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-24T22:00:00,23,23,12,49.93,0,0,,0,,20.2,18.4,330,1014,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-24T23:00:00,20.7,20.7,12.8,60.55,0,0,,0,,25.6,15.1,24.3,1013,3.1,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-25T00:00:00,20.1,20.1,15,72.7,0,0,,,,21.2,0.2,330,1015.9,5,5,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999"
Chittagong,2023-01-25T01:00:00,19.9,19.9,11.9,59.96,0,0,,0,,20.2,14.8,31.3,1013,9,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-25T02:00:00,19.5,19.5,11.6,60.27,0,0,,0,,18.7,14,29.2,1013,63.2,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
Chittagong,2023-01-25T03:00:00,19,19,15,77.59,0,0,,0,,17.6,0.2,28,1015.8,0,5,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41989099999"
Chittagong,2023-01-25T04:00:00,19,19,11.3,60.95,0,0,,0,,17.3,13.7,33.2,1013,6.7,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-25T05:00:00,18.8,18.8,11.1,60.9,0,0,,0,,16.9,13.7,36,1013,5.1,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-25T06:00:00,18,18,14.1,77.6,0,0,,,,16.6,0.2,28,1015.7,0,5,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-25T07:00:00,18.4,18.4,10.7,60.81,0,0,,0,,15.8,13.7,38.3,1014,5,24.1,8,0,0,10,Clear,clear-day,remote
Chittagong,2023-01-25T08:00:00,19,19,15,77.61,0,0,,0,,15.5,13,30,1015,0,3,154,0.6,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-25T09:00:00,21,21,15,68.57,0,0,,0,,16.6,0.2,60,1017,0,5.8,376,1.4,4,10,Clear,clear-day,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-25T10:00:00,22,22,15,64.5,0,0,,0,,14.8,9.4,360,1015,0,3,571,2.1,6,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-25T11:00:00,24,24,15,57.15,0,0,,0,,15.5,13,30,1015,0,3,715,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-25T12:00:00,28.8,28.1,12,35.32,0,0,,,,19.1,14.8,360,1014,0,4,793,2.9,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-25T13:00:00,29,28,11,32.77,0,0,,0,,22.3,16.6,60,1012,0,4,801,2.9,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-25T14:00:00,29,28,11,32.77,0,0,,0,,24.1,18.4,300,1011,0,4,735,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-25T15:00:00,29.8,29,13,35.82,0,0,,0,,27.7,23.4,320,1011,0,4.1,602,2.2,6,10,Clear,clear-day,"41978099999,41964099999,VGEG"
Chittagong,2023-01-25T16:00:00,30,29.2,13,35.28,0,0,,0,,27.7,18.4,330,1011,0,4,416,1.5,4,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-25T17:00:00,29,28,11,32.77,0,0,,0,,27,14.8,330,1011,0,3,195,0.7,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-25T18:00:00,23.3,23.3,17.7,70.92,0,0,,,,19.4,0.1,350,1013.6,0,6.8,19,0.1,0,10,Clear,clear-night,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-25T19:00:00,29,28.2,12,35.01,0,0,,0,,14.8,9.4,330,1012,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-25T20:00:00,28,27.5,12,37.1,0,0,,0,,10.8,0,0,1013,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-25T21:00:00,20.5,20.5,15.2,71.75,0,0,,0,,10.8,0,320,1014.9,0.7,5.9,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-25T22:00:00,21,21,17,77.91,0,0,,0,,16.2,11.2,360,1013,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-25T23:00:00,20.9,20.9,14.7,67.67,0,0,,0,,22.3,15.1,8.1,1013,1.5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-26T00:00:00,19.6,19.6,17,85.44,0,0,,,,18.4,0.2,360,1015.2,0,5,0,0,0,10,Clear,clear-night,"41963099999,41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-26T01:00:00,19.9,19.9,12.8,63.62,0,0,,0,,17.3,13.7,36.8,1013,4.9,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-26T02:00:00,19.4,19.4,12.6,64.77,0,0,,0,,17.6,14,36.5,1013,1.6,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-26T03:00:00,19.3,19.3,16,81.26,0,0,,0,,17.6,0.2,20,1014.9,0,5,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41989099999"
Chittagong,2023-01-26T04:00:00,18.8,18.8,12.5,66.8,0,0,,0,,17.3,14,40.3,1012,3.8,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-26T05:00:00,18.7,18.7,12.5,67.22,0,0,,0,,18,14.8,35.1,1012,19.3,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-26T06:00:00,19,19,15.1,77.75,0,0,,,,17.3,0.2,30,1013.1,0,5,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-26T07:00:00,18,18,16,88.1,0,0,,0,,15.1,11.2,30,1013,0,2,8,0,0,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-26T08:00:00,19,19,16,82.75,0,0,,0,,14.8,13,30,1014,0,2,155,0.6,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-26T09:00:00,22,22,15,64.71,0,0,,0,,13.7,0.6,30,1016.1,0,4.8,376,1.4,4,10,Clear,clear-day,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-26T10:00:00,23,23,15,60.7,0,0,,0,,11.2,13,30,1015,0,3,570,2.1,6,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-26T11:00:00,24,24,14,53.57,0,0,,0,,15.1,14.8,30,1014,0,3,712,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-26T12:00:00,29.9,29.9,16,43.29,0,0,,,,21.2,0.3,24,1014.4,0,5.9,788,2.8,8,10,Clear,clear-day,"41966099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-26T13:00:00,27,27.5,16,50.98,0,0,,0,,24.5,27.7,330,1012,0,3,792,2.9,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-26T14:00:00,27,27.5,16,50.98,0,0,,0,,27,18.4,330,1011,0,3,726,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-26T15:00:00,30.1,30.1,16,42.61,0,0,,0,,29.2,4.3,271,1013,0,5.9,594,2.1,6,10,Clear,clear-day,"41963099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-26T16:00:00,28,28,15,45.1,0,0,,0,,27.7,16.6,330,1010,0,3,408,1.5,4,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-26T17:00:00,27,27.3,15,47.82,0,0,,0,,28.8,9.4,350,1011,0,3,192,0.7,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-26T18:00:00,23.8,23.8,18.1,70.23,0,0,,,,26.6,0.5,350,1012.8,0,4.9,19,0.1,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-26T19:00:00,26,26,18,61.39,0,0,,0,,27,3.6,60,1012,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-26T20:00:00,25,25,18,65.14,0,0,,0,,20.2,0,0,1012,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-26T21:00:00,23.8,23.8,19,74.29,0,0,,0,,23,0,0,1013,0,3,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41964099999,VGEG"
Chittagong,2023-01-26T22:00:00,23,23,19,78.21,0,0,,0,,23.4,0,0,1013,0,2,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-26T23:00:00,21.3,21.3,14.9,66.88,0,0,,0,,18.7,13.3,22.9,1012,4.3,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-27T00:00:00,21.2,21.2,19.1,87.83,0,0,,,,16.6,0,33.9,1014.4,0,4,0,0,0,10,Clear,clear-night,"41978099999,41977099999"
Chittagong,2023-01-27T01:00:00,20.5,20.5,14.1,66.72,0,0,,0,,14.8,11.9,30.5,1013,94.8,24.1,0,0,0,10,Overcast,cloudy,remote
Chittagong,2023-01-27T02:00:00,20,20,13.8,67.49,0,0,,0,,15.8,12.6,26.7,1012,50.8,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
Chittagong,2023-01-27T03:00:00,20.1,20.1,18.1,88.34,0,0,,0,,16.2,0,27.5,1013.7,0,3,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999"
Chittagong,2023-01-27T04:00:00,19.4,19.4,13.5,68.69,0,0,,0,,15.5,12.2,29.9,1012,5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-27T05:00:00,19.2,19.2,13.4,69.1,0,0,,0,,15.5,12.6,35.2,1013,5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-27T06:00:00,19.2,19.2,18,93.3,0,0,,,,16.6,0,26.5,1015,0,2,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999"
Chittagong,2023-01-27T07:00:00,20,20,18,88.27,0,0,,0,,14.4,0,0,1014,0,2,8,0,0,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-27T08:00:00,21,21,18,82.99,0,0,,0,,14.4,0,0,1015,0,1,152,0.5,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-27T09:00:00,22,22,17.7,76.91,0,0,,0,,17.3,8.7,29,1015.2,0,1.2,371,1.3,4,10,Clear,clear-day,"41963099999,41965099999,41978099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-27T10:00:00,23,23,18,73.46,0,0,,0,,18.4,11.2,30,1015,0,2,564,2,6,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-27T11:00:00,24,24,18,69.16,0,0,,0,,19.4,13,30,1014,0,2,706,2.5,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-27T12:00:00,29.5,30.8,19,53.2,0,0,,,,23.4,4.1,47,1014.5,0,5.9,785,2.8,8,10,Clear,clear-day,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-27T13:00:00,29,29.4,17,48.35,0,0,,0,,27.7,18.4,330,1012,0,3,792,2.9,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-27T14:00:00,29,29.4,17,48.35,0,0,,0,,30.2,22.3,330,1010,0,3,728,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-27T15:00:00,30.9,30.6,15,38.06,0,0,,0,,32,7.5,320,1011.6,0,5.9,598,2.2,6,10,Clear,clear-day,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-27T16:00:00,28,27.8,14,42.28,0,0,,0,,35.6,22.3,330,1010,0,3,414,1.5,4,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-27T17:00:00,27,27.1,14,44.83,0,0,,0,,34.9,22.3,330,1010,0,3,197,0.7,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-27T18:00:00,25.6,25.6,16.9,58.81,0,0,,,,28.4,1.1,330,1011.4,0,4.9,20,0.1,0,10,Clear,clear-night,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-27T19:00:00,26,26,15,50.72,0,0,,0,,30.6,18.4,300,1011,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-27T20:00:00,25,25,15,53.83,0,0,,0,,37.4,14.8,300,1012,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-27T21:00:00,23.1,23.1,17.1,68.65,0,0,,0,,35.6,4.3,311,1014,0,4.9,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-27T22:00:00,24,24,17,64.93,0,0,,0,,32,22.3,340,1012,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-27T23:00:00,23,23,17,68.97,0,0,,0,,24.8,25.9,340,1012,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-28T00:00:00,21.1,21.1,17.1,77.74,0,0,,,,30.2,0.3,291,1013.9,0,5,0,0,0,10,Clear,clear-night,"41978099999,41977099999,41989099999"
