datetime,Unnamed: 0.1,name,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration,river_discharge
09-02-2022,3353,Naryanganj,74.7,59.9,66.4,74.7,59.9,66.4,52.1,61.5,0.079,100,25.0,rain,0.0,0.0,18.8,6.9,124.7,1013.4,53.3,5.2,168.6,14.5,8,10.0,2022-02-09T06:44:55,2022-02-09T18:01:51,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,42776099999,VAJB,remote",4422,2,23.9,13.5,18.5,19.0,0.0,0.0,0.0,8.3,3.38,150.01
09-02-2023,3718,Naryanganj,82.4,51.5,67.2,80.5,51.5,66.9,42.4,44.6,0.0,0,0.0,,0.0,0.0,8.7,5.8,347.4,1014.5,12.4,6.5,244.8,21.2,9,10.0,2023-02-09T06:45:04,2023-02-09T18:01:42,0.62,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4787,51,27.0,16.8,22.2,24.4,0.9,0.9,6.0,7.9,3.04,124.31
09-03-2013,67,Naryanganj ,94.7,62.3,76.2,89.9,62.3,74.8,35.4,27.5,0.0,0,0.0,,,,,9.2,10.8,1012.3,0.0,2.5,295.6,25.7,10,,2013-03-09T06:23:30,2013-03-09T18:15:53,0.91,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",1163,0,31.5,19.4,26.1,27.5,0.0,0.0,0.0,8.7,5.09,141.23
09-03-2014,432,Naryanganj ,85.4,62.0,71.5,82.6,62.0,71.3,55.0,59.5,0.0,0,0.0,,,,,6.9,192.8,1014.4,59.0,2.5,178.9,15.4,7,,2014-03-09T06:23:44,2014-03-09T18:15:47,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1528,2,28.8,16.4,22.7,23.1,0.0,0.0,0.0,10.0,4.79,140.25
09-03-2015,797,Naryanganj ,89.7,62.9,75.5,86.6,62.9,74.9,55.1,52.7,0.0,0,0.0,,,,,9.2,212.2,1015.9,18.3,2.5,259.2,22.3,9,,2015-03-09T06:23:57,2015-03-09T18:15:42,0.62,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",1893,0,31.2,18.0,24.7,25.8,0.0,0.0,0.0,10.7,5.16,134.83
09-03-2016,1163,Naryanganj ,93.6,67.4,78.7,91.7,67.4,78.5,59.3,55.3,0.012,100,12.5,rain,,,,8.1,261.9,1009.3,45.5,3.2,226.0,19.6,8,,2016-03-09T06:23:15,2016-03-09T18:15:59,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42675099999,42776099999,remote",2259,1,32.4,22.8,28.0,31.0,0.0,0.0,0.0,14.5,4.89,138.96
09-03-2017,1528,Naryanganj ,93.3,65.6,78.3,89.2,65.6,76.9,45.3,33.9,0.0,0,0.0,,,,,13.0,282.0,1007.7,15.5,3.5,278.3,24.2,9,,2017-03-09T06:23:28,2017-03-09T18:15:53,0.38,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,remote",2624,51,27.8,20.0,23.7,26.5,0.7,0.7,3.0,12.2,2.58,143.88
09-03-2018,1893,Naryanganj ,95.8,60.8,77.2,91.2,60.8,75.9,45.3,36.4,0.0,0,0.0,,,,,6.7,55.6,1013.7,6.6,3.3,251.2,21.9,9,,2018-03-09T06:23:42,2018-03-09T18:15:47,0.75,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",2989,0,31.5,19.4,25.8,27.4,0.0,0.0,0.0,9.9,5.18,150.36
09-03-2019,2258,Naryanganj ,93.8,59.8,75.1,89.5,59.8,74.1,42.9,33.7,0.0,0,0.0,,,,20.8,11.0,236.9,1012.7,0.1,3.0,276.5,24.0,9,,2019-03-09T06:23:55,2019-03-09T18:15:42,0.09,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3354,0,28.0,15.8,22.2,23.3,0.0,0.0,0.0,9.2,4.65,154.96
09-03-2020,2624,Naryanganj ,86.4,53.9,69.4,83.5,53.9,69.2,50.2,53.3,0.0,0,0.0,,,,,9.2,39.5,1014.3,5.1,2.8,278.3,24.1,10,,2020-03-09T06:23:14,2020-03-09T18:16:01,0.5,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3720,0,28.0,17.1,22.8,24.1,0.0,0.0,0.0,10.1,4.61,161.55
09-03-2021,3016,Naryanganj,98.3,68.3,81.1,93.6,68.3,79.6,43.3,27.4,0.0,0,0.0,,,,,9.2,242.0,1013.7,11.6,3.3,262.9,22.7,9,,2021-03-09T06:23:28,2021-03-09T18:15:55,0.85,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4085,3,31.6,21.0,26.7,30.2,0.0,0.0,0.0,10.8,4.49,142.55
09-03-2022,3381,Naryanganj,90.6,63.2,76.0,86.5,63.2,75.3,47.1,39.5,0.0,0,0.0,,0.0,0.0,10.3,8.9,2.9,1013.6,6.1,7.0,265.2,23.1,9,10.0,2022-03-09T06:23:42,2022-03-09T18:15:50,0.21,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4450,0,32.2,19.5,25.7,27.4,0.0,0.0,0.0,9.4,5.1,146.91
09-03-2023,3746,Naryanganj,87.8,62.0,74.7,85.7,62.0,74.3,49.8,44.2,0.0,0,0.0,,0.0,0.0,13.0,10.3,11.3,1016.3,21.7,6.9,268.1,23.3,9,10.0,2023-03-09T06:23:56,2023-03-09T18:15:45,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4815,1,32.5,21.0,26.4,27.3,0.0,0.0,0.0,14.1,5.52,139.28
09-04-2013,98,Naryanganj ,107.1,72.2,89.8,100.8,72.2,86.9,40.0,20.3,0.0,0,0.0,,,,,4.7,344.0,1005.6,22.3,2.5,316.6,27.4,10,,2013-04-09T05:54:06,2013-04-09T18:27:24,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1194,3,36.4,24.9,30.2,34.0,0.0,0.0,0.0,17.2,6.29,140.58
09-04-2014,463,Naryanganj ,101.7,71.1,85.9,96.8,71.1,83.7,42.4,24.1,0.0,0,0.0,,,,,11.4,325.3,1009.6,12.9,2.5,302.9,26.1,10,,2014-04-09T05:54:20,2014-04-09T18:27:19,0.31,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",1559,63,33.7,25.8,28.3,33.5,8.4,8.4,5.0,16.6,4.49,152.82
09-04-2015,828,Naryanganj ,98.5,72.2,85.3,97.0,72.2,84.7,58.5,43.2,0.096,100,37.5,rain,,,,8.5,179.7,1009.1,26.6,2.5,264.2,23.0,10,,2015-04-09T05:54:34,2015-04-09T18:27:14,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42675099999,remote",1924,1,31.9,24.2,27.7,32.5,0.0,0.0,0.0,14.3,4.92,178.89
09-04-2016,1194,Naryanganj ,106.1,75.3,89.7,101.8,75.3,87.7,51.4,30.0,0.0,0,0.0,,,,,12.1,239.1,1010.6,31.0,3.6,294.8,25.4,10,,2016-04-09T05:53:52,2016-04-09T18:27:30,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,remote",2290,2,33.9,25.6,29.7,35.4,0.0,0.0,0.0,18.4,5.38,206.97
09-04-2017,1559,Naryanganj ,103.0,69.9,85.0,96.7,69.9,82.6,27.8,14.9,0.0,0,0.0,,,,,9.6,5.6,1010.3,0.0,3.7,310.8,27.0,10,,2017-04-09T05:54:04,2017-04-09T18:27:24,0.43,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,remote",2655,53,31.7,25.2,28.5,34.2,1.1,1.1,4.0,13.0,4.13,241.66
09-04-2018,1924,Naryanganj ,101.9,74.7,87.3,98.2,74.7,85.6,50.6,30.4,0.0,0,0.0,,,,,6.0,223.1,1010.7,41.7,3.3,299.1,25.9,10,,2018-04-09T05:54:18,2018-04-09T18:27:19,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",3020,55,31.1,23.2,27.2,31.9,1.0,1.0,1.0,9.2,4.49,187.36
09-04-2019,2289,Naryanganj ,106.8,73.7,88.9,100.2,73.7,86.2,40.1,20.2,0.0,0,0.0,,,,20.8,11.9,251.9,1008.1,15.7,2.8,317.3,27.4,10,,2019-04-09T05:54:32,2019-04-09T18:27:14,0.14,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3385,65,27.5,21.9,24.4,28.4,17.7,17.7,7.0,14.1,2.0,241.66
09-04-2020,2655,Naryanganj ,99.6,68.6,83.3,95.3,68.6,81.5,46.6,30.3,0.012,100,12.5,rain,,,,6.9,320.8,1011.5,13.7,4.0,310.8,26.9,10,,2020-04-09T05:53:51,2020-04-09T18:27:32,0.54,Rain,Clear conditions throughout the day with early morning rain.,rain,"42675099999,42776099999,VAJB,remote",3751,53,34.2,22.9,28.6,32.6,0.9,0.9,3.0,12.5,5.48,146.91
09-04-2021,3047,Naryanganj,100.4,74.6,86.8,100.6,74.6,85.3,45.7,24.3,0.0,0,0.0,,,,57.5,16.7,208.9,1009.8,18.9,2.4,288.2,24.8,10,,2021-04-09T05:54:05,2021-04-09T18:27:27,0.9,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4116,3,34.3,24.5,29.4,33.0,0.0,0.0,0.0,15.2,4.93,148.97
09-04-2022,3412,Naryanganj,105.8,76.7,90.8,100.3,76.7,88.3,47.8,26.7,0.0,0,0.0,,0.0,0.0,16.3,12.8,204.0,1007.4,0.8,6.6,322.1,27.9,10,10.0,2022-04-09T05:54:18,2022-04-09T18:27:22,0.25,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4481,2,33.8,25.2,29.2,33.0,0.0,0.0,0.0,18.4,4.95,154.96
09-04-2023,3777,Naryanganj,95.0,68.0,82.2,93.3,68.0,81.7,56.9,44.0,0.004,100,4.17,rain,0.0,0.0,28.9,17.2,306.9,1015.1,53.9,5.7,220.5,19.2,10,10.0,2023-04-09T05:54:32,2023-04-09T18:27:17,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42675099999,42776099999,VAJB,remote",4846,3,35.2,22.8,29.1,32.5,0.0,0.0,0.0,11.3,6.05,160.06
09-05-2013,128,Naryanganj ,111.6,82.5,95.9,111.6,80.7,92.9,41.3,16.9,0.0,0,0.0,,,,,18.6,298.4,1001.6,20.8,2.5,324.0,27.9,10,,2013-05-09T05:31:24,2013-05-09T18:39:47,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42675099999,remote",1224,53,30.7,24.0,28.0,33.3,7.4,7.4,20.0,19.1,2.57,471.06
09-05-2014,493,Naryanganj ,100.7,80.1,88.9,100.3,81.6,89.5,61.6,41.8,0.0,0,0.0,,,,,21.5,205.6,1002.7,77.1,2.5,219.9,19.1,8,,2014-05-09T05:31:32,2014-05-09T18:39:41,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1589,2,35.4,27.8,31.3,35.9,0.0,0.0,0.0,24.0,6.3,257.23
09-05-2015,858,Naryanganj ,107.7,79.4,94.0,104.8,79.4,90.6,42.2,18.7,0.0,0,0.0,,,,,7.4,300.7,1003.9,70.5,2.5,246.9,21.3,8,,2015-05-09T05:31:41,2015-05-09T18:39:35,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1954,53,31.9,25.0,28.6,34.6,1.4,1.4,4.0,11.0,4.84,305.2
09-05-2016,1224,Naryanganj ,104.5,79.2,90.3,103.6,79.2,90.4,59.1,37.2,0.129,100,12.5,rain,,,,11.4,236.0,1008.3,40.5,3.4,284.9,24.6,10,,2016-05-09T05:31:15,2016-05-09T18:39:55,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42675099999,remote",2320,53,32.7,26.2,29.7,36.7,2.1,2.1,6.0,7.3,5.04,283.45
09-05-2017,1589,Naryanganj ,110.7,81.4,95.8,110.7,82.2,93.3,50.0,23.0,0.0,0,0.0,,,,,10.3,322.2,1005.3,49.3,3.3,296.7,25.7,10,,2017-05-09T05:31:23,2017-05-09T18:39:48,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,remote",2685,63,30.9,24.5,26.9,32.5,7.2,7.2,4.0,13.4,2.97,516.61
09-05-2018,1954,Naryanganj ,104.0,77.6,91.7,98.9,77.6,88.4,42.4,19.5,0.0,0,0.0,,,,20.8,11.4,319.3,1007.5,1.9,2.7,337.2,29.3,10,,2018-05-09T05:31:31,2018-05-09T18:39:42,0.8,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3050,65,31.6,26.5,27.8,32.7,8.2,8.2,5.0,24.5,3.29,441.59
09-05-2019,2319,Naryanganj ,109.4,78.3,93.3,103.9,78.3,89.9,40.5,17.1,0.0,0,0.0,,,,23.0,14.3,296.5,1005.7,0.0,3.2,346.5,30.0,10,,2019-05-09T05:31:40,2019-05-09T18:39:36,0.16,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3415,3,35.0,27.1,30.3,35.5,0.0,0.0,0.0,21.3,5.69,235.05
09-05-2020,2685,Naryanganj ,107.1,76.2,90.9,104.3,76.2,90.7,59.1,39.3,0.129,100,12.5,rain,,,28.9,17.2,203.1,1006.9,21.0,2.9,326.2,28.4,10,,2020-05-09T05:31:15,2020-05-09T18:39:57,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42675099999,42776099999,VAJB,remote",3781,53,32.5,25.0,28.6,35.3,1.2,1.2,4.0,7.0,5.0,242.78
09-05-2021,3077,Naryanganj,98.6,75.2,84.6,107.8,75.2,87.6,67.7,58.5,0.336,100,66.67,rain,,,40.3,28.9,177.0,1008.3,36.2,3.0,273.0,23.4,9,,2021-05-09T05:31:24,2021-05-09T18:39:51,0.91,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"42675099999,42776099999,VAJB,remote",4146,63,31.6,24.6,27.7,33.6,6.7,6.7,11.0,9.1,4.66,235.59
09-05-2022,3442,Naryanganj,107.6,80.7,94.5,104.3,79.2,91.8,48.2,22.0,0.0,0,0.0,,0.0,0.0,25.3,16.1,55.2,1002.6,13.5,6.8,339.5,29.3,10,10.0,2022-05-09T05:31:32,2022-05-09T18:39:45,0.25,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4511,63,27.4,24.7,25.7,30.5,23.7,23.7,22.0,11.4,1.32,250.19
09-05-2023,3807,Naryanganj,100.4,77.1,89.1,109.8,77.1,90.5,62.1,43.5,0.0,0,0.0,,0.0,0.0,12.1,11.4,253.6,1006.9,24.1,6.1,288.1,24.8,9,10.0,2023-05-09T05:31:41,2023-05-09T18:39:39,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4876,2,38.5,26.8,32.4,36.5,0.0,0.0,0.0,12.4,6.47,183.5
09-06-2013,159,Naryanganj ,98.7,77.1,85.4,107.5,77.1,89.7,71.4,65.5,1.29,100,66.67,rain,,,,7.6,243.7,998.6,82.8,2.5,197.3,17.0,6,,2013-06-09T05:23:13,2013-06-09T18:53:23,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,remote",1255,55,31.4,25.5,27.9,33.6,4.2,4.2,11.0,16.3,3.99,493.31
09-06-2014,524,Naryanganj ,116.7,90.4,100.9,116.7,88.3,100.0,54.5,23.5,0.0,0,0.0,,,,,23.0,322.0,994.5,59.1,2.5,284.9,24.6,10,,2014-06-09T05:23:13,2014-06-09T18:53:18,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1620,53,32.2,27.2,29.5,34.9,3.1,3.1,10.0,20.0,4.0,170.0
09-06-2015,889,Naryanganj ,109.5,86.3,97.2,113.3,87.5,98.4,61.0,32.6,0.0,0,0.0,,,,,21.0,273.6,1000.2,33.3,2.5,310.1,27.0,10,,2015-06-09T05:23:13,2015-06-09T18:53:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1985,63,34.0,28.3,30.7,35.6,2.8,2.8,2.0,20.9,5.41,413.95
09-06-2016,1255,Naryanganj ,108.4,82.8,93.9,110.0,86.9,96.5,64.7,40.6,0.124,100,37.5,rain,,,,13.0,225.5,1001.8,45.8,3.8,285.7,24.8,10,,2016-06-09T05:23:14,2016-06-09T18:53:29,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,42776099999,remote",2351,63,30.2,26.0,27.2,32.7,9.1,9.1,10.0,15.1,3.29,505.99
09-06-2017,1620,Naryanganj ,98.0,79.4,89.1,105.3,79.4,94.7,70.7,56.4,0.02,100,20.83,rain,,,,12.8,332.5,1002.4,52.9,3.3,271.8,23.5,8,,2017-06-09T05:23:13,2017-06-09T18:53:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42675099999,42776099999,remote",2716,53,32.7,27.2,29.7,36.8,3.0,3.0,14.0,7.1,4.61,690.83
09-06-2018,1985,Naryanganj ,93.4,76.3,83.5,103.0,76.3,87.5,73.3,72.9,0.799,100,100.0,rain,,,20.8,12.8,247.6,996.9,84.0,2.4,168.0,14.5,7,,2018-06-09T05:23:13,2018-06-09T18:53:19,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",3081,63,32.9,26.5,29.1,36.3,41.0,41.0,18.0,6.5,4.55,598.79
09-06-2019,2350,Naryanganj ,109.4,89.0,99.1,108.9,90.4,98.7,57.5,26.3,0.0,0,0.0,,,,,11.4,161.4,1001.8,37.9,2.8,296.4,25.6,10,,2019-06-09T05:23:14,2019-06-09T18:53:14,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",3446,63,30.6,26.6,28.3,33.7,4.7,4.7,5.0,17.4,3.31,547.28
09-06-2020,2716,Naryanganj ,98.3,74.7,86.7,102.1,74.7,90.2,69.0,59.1,0.144,100,33.33,rain,,,,11.4,305.1,1003.7,42.1,3.2,319.5,27.7,10,,2020-06-09T05:23:15,2020-06-09T18:53:32,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42675099999,42776099999,VAJB,remote",3812,51,33.2,26.7,30.1,37.2,0.8,0.8,5.0,8.7,4.88,615.59
09-06-2021,3108,Naryanganj,92.2,75.2,82.5,100.3,75.2,86.6,73.2,74.8,0.87,100,100.0,rain,,,,11.4,249.4,1003.1,58.9,3.2,202.6,17.6,6,,2021-06-09T05:23:15,2021-06-09T18:53:27,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",4177,53,31.6,26.1,28.1,34.5,3.0,3.0,6.0,13.3,2.87,382.71
09-06-2022,3473,Naryanganj,106.9,88.1,97.2,109.0,87.1,97.1,57.8,27.9,0.0,0,0.0,,0.0,0.0,25.3,13.9,289.4,1000.6,55.2,6.8,298.0,25.7,10,10.0,2022-06-09T05:23:16,2022-06-09T18:53:23,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4542,63,30.2,25.9,27.6,32.8,13.9,13.9,21.0,20.2,2.12,372.25
09-06-2023,3838,Naryanganj,105.8,85.4,94.7,105.8,83.2,94.5,57.4,30.4,0.0,0,0.0,,0.0,0.0,23.7,11.4,308.8,1001.9,24.8,6.1,321.5,27.9,10,10.0,2023-06-09T05:23:16,2023-06-09T18:53:18,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4907,63,29.0,25.6,27.6,34.0,11.0,11.0,11.0,9.4,1.61,246.17
09-07-2013,189,Naryanganj ,90.8,74.6,80.4,101.1,74.6,84.3,75.4,85.7,0.46,100,100.0,rain,,,,7.8,278.0,999.0,78.2,2.5,204.2,17.7,7,,2013-07-09T05:30:21,2013-07-09T18:57:59,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,remote",1285,53,30.8,26.2,28.0,33.0,1.3,1.3,3.0,17.3,3.67,365.44
09-07-2014,554,Naryanganj ,99.8,79.2,88.1,109.9,79.2,93.0,70.4,58.1,0.267,100,62.5,rain,,,,22.6,286.7,998.7,73.5,2.5,224.8,19.4,7,,2014-07-09T05:30:16,2014-07-09T18:58:01,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,remote",1650,53,32.4,26.9,29.1,35.2,1.9,1.9,5.0,14.1,4.36,489.91
09-07-2015,919,Naryanganj ,84.8,74.9,78.4,92.7,74.9,80.2,75.3,90.6,2.344,100,100.0,rain,,,,19.5,291.9,1000.1,90.0,2.5,155.9,13.5,5,,2015-07-09T05:30:10,2015-07-09T18:58:02,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,remote",2015,65,26.6,25.7,26.1,30.5,75.5,75.5,24.0,21.6,0.82,777.04
09-07-2016,1285,Naryanganj ,89.7,76.0,79.8,105.4,76.0,83.8,77.1,91.8,1.056,100,100.0,rain,,,,12.5,341.7,997.0,91.1,3.5,123.4,10.7,4,,2016-07-09T05:30:28,2016-07-09T18:57:57,0.16,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,remote",2381,63,30.0,26.0,27.7,32.4,5.7,5.7,14.0,23.7,3.14,480.95
09-07-2017,1650,Naryanganj ,88.4,74.6,80.7,94.9,74.6,84.2,72.8,77.5,0.297,100,75.0,rain,,,,14.8,283.4,1003.5,93.0,3.1,170.6,14.7,6,,2017-07-09T05:30:22,2017-07-09T18:57:59,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,remote",2746,53,30.0,25.8,27.8,32.0,3.4,3.4,9.0,19.8,3.33,736.9
09-07-2018,2015,Naryanganj ,93.2,77.1,82.0,102.9,77.1,87.0,75.5,81.7,0.967,100,100.0,rain,,,23.0,11.4,308.4,998.8,82.8,2.2,221.0,19.1,8,,2018-07-09T05:30:17,2018-07-09T18:58:01,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",3111,61,30.5,26.4,28.1,32.9,3.7,3.7,8.0,19.5,3.48,523.81
09-07-2019,2380,Naryanganj ,87.3,74.6,79.7,95.2,74.6,82.9,74.1,83.9,0.328,100,100.0,rain,,,20.8,14.8,248.6,997.2,84.7,2.2,184.3,16.0,7,,2019-07-09T05:30:12,2019-07-09T18:58:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",3476,63,29.4,26.6,27.6,32.6,20.8,20.8,17.0,19.1,1.9,561.34
09-07-2020,2746,Naryanganj ,93.2,75.5,81.1,105.1,75.5,84.8,74.3,80.9,0.451,100,62.5,rain,,,,10.5,244.2,1003.7,82.6,2.3,180.1,15.7,5,,2020-07-09T05:30:30,2020-07-09T18:57:59,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,42776099999,VAJB,remote",3842,63,31.1,26.0,27.8,32.8,21.3,21.3,17.0,19.5,2.62,686.07
09-07-2021,3138,Naryanganj,89.7,74.2,81.8,102.6,74.2,87.2,74.8,80.6,0.246,100,75.0,rain,,,,11.2,242.3,1003.1,88.6,2.2,271.2,23.5,9,,2021-07-09T05:30:25,2021-07-09T18:58:02,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",4207,51,31.5,26.4,28.7,34.9,1.6,1.6,7.0,14.8,4.07,591.93
09-07-2022,3503,Naryanganj,90.6,77.3,83.5,103.7,77.3,89.0,74.6,75.6,0.155,100,41.67,rain,0.0,0.0,12.8,9.2,14.8,998.3,59.9,7.2,224.2,19.3,9,60.0,2022-07-09T05:30:20,2022-07-09T18:58:04,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",4572,51,31.5,26.4,28.7,33.9,0.4,0.4,2.0,15.4,4.7,464.59
09-07-2023,3868,Naryanganj,80.9,74.4,78.0,88.0,74.4,79.2,75.7,92.9,0.541,100,62.5,rain,0.0,0.0,23.7,17.2,232.1,1004.1,86.0,5.3,91.0,8.0,4,30.0,2023-07-09T05:30:16,2023-07-09T18:58:06,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",4937,63,32.4,26.2,29.0,35.2,9.9,9.9,12.0,11.9,3.36,494.45
09-08-2013,220,Naryanganj ,79.6,73.3,75.9,79.6,73.3,75.9,73.8,93.4,1.599,100,100.0,rain,,,,19.2,259.7,1001.6,95.1,2.3,120.6,10.3,4,,2013-08-09T05:43:14,2013-08-09T18:45:30,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42675099999,remote",1316,51,30.8,25.8,27.7,33.3,1.8,1.8,8.0,14.5,3.55,329.37
09-08-2014,585,Naryanganj ,88.4,73.1,78.7,97.9,73.1,81.1,73.2,83.8,0.128,100,62.5,rain,,,,14.8,269.5,1002.7,82.9,2.5,184.4,15.9,6,,2014-08-09T05:43:09,2014-08-09T18:45:41,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,remote",1681,61,30.3,26.1,27.9,32.0,4.3,4.3,13.0,22.5,3.79,355.45
09-08-2015,950,Naryanganj ,92.0,72.6,81.5,104.3,72.6,86.9,75.1,82.1,0.0,0,0.0,,,,,7.2,317.1,1000.1,79.4,2.5,254.9,22.0,8,,2015-08-09T05:43:03,2015-08-09T18:45:50,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",2046,53,30.6,26.4,28.1,33.6,1.6,1.6,3.0,11.2,3.67,771.68
09-08-2016,1316,Naryanganj ,86.1,71.5,78.4,94.7,71.5,81.5,74.4,88.3,0.14,100,62.5,rain,,,,13.2,236.6,1003.0,91.7,3.3,250.5,21.6,8,,2016-08-09T05:43:21,2016-08-09T18:45:20,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42675099999,remote",2412,63,28.9,25.0,26.6,30.2,13.9,13.9,18.0,30.2,2.35,499.03
09-08-2017,1681,Naryanganj ,87.9,73.5,79.2,98.0,73.5,82.5,74.0,85.0,0.777,100,100.0,rain,,,,17.2,248.8,1004.4,83.8,3.0,236.1,20.4,8,,2017-08-09T05:43:15,2017-08-09T18:45:29,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,remote",2777,63,31.4,26.2,28.1,32.8,8.0,8.0,10.0,18.4,3.45,757.58
