datetime,Unnamed: 0.1,name,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0_x,river_discharge,Unnamed: 0_y,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration
02-12-2014,335,"Mymensingh,Bangladesh",28.0,15.2,21.5,28.3,15.2,21.5,16.4,75.5,0.0,0.0,0.0,,,,,7.6,294.8,1011.7,19.5,2.9,168.3,14.4,6,,2014-12-02T06:26:23,2014-12-02T17:08:49,0.35,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2161,66.76,1796,3,25.7,16.8,21.0,22.8,0.0,0.0,0.0,7.3,2.45
02-12-2015,700,"Mymensingh,Bangladesh",27.1,18.2,22.7,28.6,18.2,22.8,17.9,75.9,0.0,0.0,0.0,,,,,7.6,197.5,1014.5,36.1,2.6,108.1,9.3,4,,2015-12-02T06:26:12,2015-12-02T17:08:48,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2526,87.1,2161,51,27.9,17.4,23.0,25.4,0.8,0.8,3.0,8.4,2.74
02-12-2016,1066,"Mymensingh,Bangladesh",28.6,17.2,22.8,29.4,17.2,23.0,18.3,77.5,0.0,0.0,0.0,,,,,6.8,322.9,1015.7,51.5,3.8,163.8,14.1,6,,2016-12-02T06:26:44,2016-12-02T17:08:51,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2892,85.5,2527,1,27.9,16.5,21.9,23.6,0.0,0.0,0.0,7.6,2.94
02-12-2017,1431,"Mymensingh,Bangladesh",26.0,15.4,20.8,26.0,15.4,20.8,16.3,77.2,0.0,0.0,0.0,,,,,6.1,37.3,1014.5,6.6,2.6,191.8,16.5,7,,2017-12-02T06:26:33,2017-12-02T17:08:49,0.45,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3257,121.74,2892,3,26.9,14.5,20.1,20.9,0.0,0.0,0.0,8.3,3.03
02-12-2018,1950,"Mymensingh,Bangladesh",27.5,14.9,21.1,27.3,14.9,21.1,14.3,67.3,0.0,0.0,0.0,,,,,10.8,348.3,1012.8,22.2,4.0,183.3,15.9,7,,2018-12-02T06:26:23,2018-12-02T17:08:49,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",3622,64.16,3257,2,26.0,15.8,21.0,22.2,0.0,0.0,0.0,5.4,2.54
02-12-2018,1951,"Mymensingh,Bangladesh",27.5,14.9,21.1,27.3,14.9,21.1,14.3,67.3,0.0,0.0,0.0,,,,,10.8,348.3,1012.8,22.2,4.0,183.3,15.9,7,,2018-12-02T06:26:23,2018-12-02T17:08:49,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",3622,64.16,3257,2,26.0,15.8,21.0,22.2,0.0,0.0,0.0,5.4,2.54
02-12-2019,2345,"Mymensingh,Bangladesh",26.9,15.4,19.6,26.6,15.4,19.6,15.6,79.8,0.0,0.0,0.0,,,,,9.0,331.9,1015.2,17.0,3.4,152.1,13.1,6,,2019-12-02T06:26:13,2019-12-02T17:08:48,0.18,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3987,98.54,3622,2,25.8,14.4,19.9,20.5,0.0,0.0,0.0,8.1,2.99
02-12-2020,2711,"Mymensingh,Bangladesh",28.1,16.1,21.3,28.3,16.1,21.3,17.6,81.3,0.0,0.0,0.0,,,,,7.2,310.4,1013.4,11.4,3.8,172.3,14.9,7,,2020-12-02T06:26:46,2020-12-02T17:08:52,0.56,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",4353,101.33,3988,2,26.9,15.5,21.0,22.4,0.0,0.0,0.0,5.5,2.88
02-12-2021,3076,"Mymensingh,Bangladesh",28.0,15.4,21.4,28.7,15.4,21.5,16.5,75.4,0.0,0.0,0.0,,,,,9.4,28.7,,83.0,,190.7,16.3,7,,2021-12-02T06:26:36,2021-12-02T17:08:51,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote,4718,74.68,4353,1,28.3,15.7,21.8,22.8,0.0,0.0,0.0,8.3,3.1
02-12-2022,3441,"Mymensingh,Bangladesh",29.6,16.6,21.8,29.4,16.6,21.8,15.4,70.2,0.0,0.0,0.0,,0.0,0.0,10.4,9.7,332.8,1012.1,0.1,17.5,194.9,16.8,7,10.0,2022-12-02T06:26:26,2022-12-02T17:08:50,0.29,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",5083,92.33,4718,0,27.8,16.0,21.5,22.7,0.0,0.0,0.0,7.9,3.07
03-01-2014,2,"Mymensingh,Bangladesh",23.1,11.2,16.3,23.1,11.2,16.3,10.5,71.6,0.0,0.0,0.0,,,,,13.0,323.4,1019.0,7.8,4.0,169.0,14.6,6,,2014-01-03T06:43:28,2014-01-03T17:22:06,0.06,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",1828,58.43,1463,2,22.3,12.0,16.8,16.5,0.0,0.0,0.0,8.2,2.61
03-01-2015,367,"Mymensingh,Bangladesh",29.6,20.0,23.6,30.3,20.0,23.9,18.7,75.6,0.0,0.0,0.0,,,,,8.6,311.0,1014.9,60.5,3.8,139.7,12.0,6,,2015-01-03T06:43:24,2015-01-03T17:21:56,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2193,56.94,1828,51,26.7,18.4,22.5,25.1,0.3,0.3,1.0,8.1,1.84
03-01-2016,732,"Mymensingh,Bangladesh",26.5,12.7,19.4,26.5,12.7,19.4,12.5,67.4,0.0,0.0,0.0,,,,,8.3,291.7,1016.6,9.9,3.1,163.2,14.1,7,,2016-01-03T06:43:20,2016-01-03T17:21:46,0.78,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2558,61.52,2193,3,24.0,13.5,18.5,19.3,0.0,0.0,0.0,7.6,2.28
03-01-2017,1098,"Mymensingh,Bangladesh",26.6,14.2,19.5,26.6,14.2,19.5,15.1,78.7,0.0,0.0,0.0,,,,,11.2,305.6,1014.7,6.4,2.6,171.0,14.8,7,,2017-01-03T06:43:31,2017-01-03T17:22:16,0.17,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2924,62.97,2559,1,26.7,15.0,20.1,20.7,0.0,0.0,0.0,10.2,2.87
03-01-2018,1463,"Mymensingh,Bangladesh",22.7,12.1,16.4,22.7,12.1,16.4,12.5,79.7,1.3,100.0,20.83,rain,,,,16.2,300.4,1011.7,0.7,3.6,162.9,13.9,6,,2018-01-03T06:43:27,2018-01-03T17:22:06,0.54,Rain,Clear conditions throughout the day with rain clearing later.,rain,"41886099999,remote,41909099999",3289,78.25,2924,2,23.1,11.7,17.1,16.1,0.0,0.0,0.0,15.1,2.94
03-01-2019,2012,"Mymensingh,Bangladesh",25.9,11.1,17.6,25.9,11.1,17.6,10.9,68.0,0.0,0.0,0.0,,,,,10.4,323.2,1018.8,0.0,4.4,173.5,15.0,7,,2019-01-03T06:43:24,2019-01-03T17:21:56,0.9,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3654,59.53,3289,0,23.9,10.7,16.9,16.5,0.0,0.0,0.0,8.7,2.88
03-01-2020,2377,"Mymensingh,Bangladesh",22.1,15.5,18.0,22.1,15.5,18.0,16.6,91.7,36.2,100.0,70.83,rain,,,,13.0,58.6,1017.9,85.3,3.6,49.1,4.3,2,,2020-01-03T06:43:21,2020-01-03T17:21:47,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4019,66.92,3654,53,21.9,13.5,17.8,18.3,1.3,1.3,4.0,9.7,1.62
03-01-2021,2743,"Mymensingh,Bangladesh",26.1,12.2,18.1,26.1,12.2,18.1,14.0,79.2,0.0,0.0,0.0,,,,,9.0,6.0,1013.8,66.9,3.9,171.0,14.7,7,,2021-01-03T06:43:33,2021-01-03T17:22:18,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",4385,68.82,4020,2,25.1,11.6,18.5,18.7,0.0,0.0,0.0,9.0,2.84
03-01-2022,3108,"Mymensingh,Bangladesh",23.3,11.7,17.1,23.3,11.7,17.1,13.8,82.0,0.0,0.0,0.0,,,,,11.5,322.8,,38.8,,172.5,14.8,7,,2022-01-03T06:43:30,2022-01-03T17:22:08,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote,4750,60.8,4385,2,24.2,12.9,18.1,18.3,0.0,0.0,0.0,8.7,2.82
03-01-2023,3473,"Mymensingh,Bangladesh",25.1,13.6,18.1,25.1,13.6,18.1,10.7,65.5,0.0,0.0,0.0,,0.0,0.0,12.2,10.1,328.4,1019.0,4.2,16.8,191.2,16.4,7,10.0,2023-01-03T06:43:27,2023-01-03T17:21:59,0.37,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",5115,64.31,4750,3,23.3,11.7,17.5,17.7,0.0,0.0,0.0,8.0,2.57
03-02-2014,33,"Mymensingh,Bangladesh",28.1,10.8,18.1,26.8,10.8,18.0,7.2,53.2,0.0,0.0,0.0,,,,,18.0,313.3,1013.5,43.1,3.5,214.8,18.7,8,,2014-02-03T06:39:53,2014-02-03T17:44:43,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"41886099999,remote,41909099999",1859,51.84,1494,1,25.2,12.9,18.5,18.4,0.0,0.0,0.0,9.5,3.53
03-02-2015,398,"Mymensingh,Bangladesh",29.3,13.5,20.3,28.2,13.5,20.2,11.1,60.7,0.0,0.0,0.0,,,,,10.4,311.1,1019.9,42.7,3.9,214.5,18.6,8,,2015-02-03T06:40:01,2015-02-03T17:44:33,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2224,49.93,1859,0,26.9,11.5,19.5,19.5,0.0,0.0,0.0,10.2,3.6
03-02-2016,763,"Mymensingh,Bangladesh",28.5,17.4,21.3,27.7,17.4,21.2,13.1,63.2,0.0,0.0,0.0,,,,,14.0,318.0,1015.2,9.1,1.5,192.4,16.4,7,,2016-02-03T06:40:07,2016-02-03T17:44:22,0.83,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2589,53.45,2224,3,25.5,13.2,19.3,19.5,0.0,0.0,0.0,13.7,2.99
03-02-2017,1129,"Mymensingh,Bangladesh",26.1,12.9,18.6,26.1,12.9,18.6,11.5,66.4,0.0,0.0,0.0,,,,,11.9,315.5,1016.3,2.1,2.6,188.8,16.3,7,,2017-02-03T06:39:45,2017-02-03T17:44:53,0.22,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2955,53.58,2590,3,26.1,13.5,19.9,20.7,0.0,0.0,0.0,8.0,3.33
03-02-2018,1494,"Mymensingh,Bangladesh",25.0,13.7,19.3,25.0,13.7,19.3,14.9,77.5,0.0,0.0,0.0,,,,,8.3,166.6,1013.5,2.8,1.6,173.0,14.9,7,,2018-02-03T06:39:52,2018-02-03T17:44:43,0.59,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3320,59.67,2955,2,25.2,14.2,19.6,20.2,0.0,0.0,0.0,9.4,2.81
03-02-2019,2043,"Mymensingh,Bangladesh",28.5,14.1,20.8,27.2,14.1,20.5,7.7,45.6,0.0,0.0,0.0,,,,,9.7,355.5,,3.3,,205.0,17.7,8,,2019-02-03T06:39:59,2019-02-03T17:44:34,0.94,Clear,Clear conditions throughout the day.,clear-day,remote,3685,51.72,3320,0,27.0,12.6,19.9,19.4,0.0,0.0,0.0,9.3,3.84
03-02-2020,2408,"Mymensingh,Bangladesh",21.8,9.9,15.1,21.8,9.3,15.0,8.0,65.5,0.0,0.0,0.0,,,,,11.5,333.0,,0.1,,215.7,18.7,8,,2020-02-03T06:40:07,2020-02-03T17:44:24,0.3,Clear,Clear conditions throughout the day.,clear-day,remote,4050,58.7,3685,0,22.7,9.0,16.3,15.1,0.0,0.0,0.0,8.3,3.43
03-02-2021,2774,"Mymensingh,Bangladesh",25.7,9.5,16.7,25.7,7.7,16.5,9.3,64.3,0.0,0.0,0.0,,,,,13.0,329.0,,0.0,,196.3,16.9,7,,2021-02-03T06:39:46,2021-02-03T17:44:56,0.69,Clear,Clear conditions throughout the day.,clear-day,remote,4416,56.81,4051,2,25.1,11.1,18.4,18.4,0.0,0.0,0.0,9.4,3.4
03-02-2022,3139,"Mymensingh,Bangladesh",25.9,15.7,20.5,25.9,15.7,20.5,7.7,44.0,0.0,0.0,0.0,,0.0,0.0,34.2,17.3,84.1,1013.2,41.4,24.1,193.3,16.7,7,10.0,2022-02-03T06:39:53,2022-02-03T17:44:46,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote,4781,56.94,4416,61,23.4,14.9,19.1,19.0,6.4,6.4,7.0,13.3,2.58
03-02-2023,3504,"Mymensingh,Bangladesh",29.3,14.0,20.9,27.7,14.0,20.5,6.4,41.2,0.0,0.0,0.0,,0.0,0.0,19.1,12.2,299.8,1012.3,6.0,24.1,227.9,19.7,8,10.0,2023-02-03T06:40:01,2023-02-03T17:44:37,0.42,Clear,Clear conditions throughout the day.,clear-day,remote,5146,54.85,4781,0,26.5,13.3,19.8,20.2,0.0,0.0,0.0,8.0,3.55
03-03-2014,61,"Mymensingh,Bangladesh",31.9,17.8,23.4,30.5,17.8,23.2,14.7,63.2,0.0,0.0,0.0,,,,,13.7,316.5,1014.0,39.2,2.9,240.6,20.9,9,,2014-03-03T06:19:30,2014-03-03T18:01:33,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"41886099999,remote,41909099999",1887,59.67,1522,3,26.9,15.5,20.8,22.0,0.0,0.0,0.0,10.1,3.62
03-03-2015,426,"Mymensingh,Bangladesh",32.7,19.7,26.0,31.3,19.7,25.5,13.4,48.5,0.0,0.0,0.0,,,,,19.4,285.0,,9.6,,227.3,19.6,7,,2015-03-03T06:19:43,2015-03-03T18:01:26,0.42,Clear,Clear conditions throughout the day.,clear-day,remote,2252,56.28,1887,1,28.5,18.0,23.3,24.7,0.0,0.0,0.0,15.5,4.35
03-03-2016,792,"Mymensingh,Bangladesh",34.5,20.3,26.5,33.5,20.3,26.5,16.5,58.2,0.0,0.0,0.0,,,,,10.1,232.4,1015.1,17.8,4.4,240.7,20.8,8,,2016-03-03T06:19:01,2016-03-03T18:01:48,0.81,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2618,59.81,2253,51,30.4,19.0,24.5,26.9,0.1,0.1,1.0,8.5,3.97
03-03-2017,1157,"Mymensingh,Bangladesh",35.0,17.8,25.2,33.7,17.8,25.0,16.2,62.5,0.0,0.0,0.0,,,,,16.9,195.9,1007.7,19.8,4.6,235.4,20.5,8,,2017-03-03T06:19:14,2017-03-03T18:01:41,0.17,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2983,59.53,2618,1,31.5,18.0,25.1,26.7,0.0,0.0,0.0,9.0,4.51
03-03-2018,1522,"Mymensingh,Bangladesh",32.9,18.3,25.2,33.0,18.3,25.4,17.8,67.1,0.0,0.0,0.0,,,,,21.2,212.8,1006.5,0.0,5.0,236.7,20.4,8,,2018-03-03T06:19:28,2018-03-03T18:01:34,0.54,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3348,64.01,2983,0,32.5,19.1,25.2,26.3,0.0,0.0,0.0,20.6,5.19
03-03-2019,2071,"Mymensingh,Bangladesh",28.8,14.1,21.0,27.5,14.1,20.7,7.8,45.1,0.0,0.0,0.0,,,,,14.4,310.6,,25.1,,240.9,20.7,8,,2019-03-03T06:19:42,2019-03-03T18:01:27,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote,3713,70.12,3348,2,25.8,13.7,20.5,21.3,0.0,0.0,0.0,10.2,4.01
03-03-2020,2437,"Mymensingh,Bangladesh",29.8,18.7,23.8,29.8,18.7,24.0,16.5,65.7,11.9,100.0,62.5,rain,,,,8.3,184.5,1011.1,22.5,4.5,215.2,18.6,8,,2020-03-03T06:19:00,2020-03-03T18:01:50,0.25,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4079,62.24,3714,51,29.1,18.3,23.5,25.2,0.6,0.6,2.0,11.0,4.01
03-03-2021,2802,"Mymensingh,Bangladesh",32.9,19.9,25.4,32.1,19.9,25.2,14.5,54.5,0.0,0.0,0.0,,,,,11.9,329.6,,18.0,,238.1,20.5,8,,2021-03-03T06:19:14,2021-03-03T18:01:43,0.64,Clear,Clear conditions throughout the day.,clear-day,remote,4444,60.94,4079,1,30.9,16.4,24.1,24.3,0.0,0.0,0.0,9.3,4.78
03-03-2022,3167,"Mymensingh,Bangladesh",31.1,17.1,23.3,29.0,17.1,22.8,4.6,31.5,0.0,0.0,0.0,,0.0,0.0,26.6,18.7,321.6,1013.7,5.5,24.1,240.2,19.0,9,10.0,2022-03-03T06:19:28,2022-03-03T18:01:36,0.02,Clear,Clear conditions throughout the day.,clear-day,remote,4809,64.01,4444,0,28.8,14.3,21.3,21.8,0.0,0.0,0.0,11.7,4.59
03-03-2023,3532,"Mymensingh,Bangladesh",33.1,19.0,25.3,30.9,19.0,24.7,7.4,33.4,0.0,0.0,0.0,,0.0,0.0,23.4,20.5,313.2,1016.1,0.0,24.1,267.8,23.2,9,10.0,2023-03-03T06:19:42,2023-03-03T18:01:29,0.36,Clear,Clear conditions throughout the day.,clear-day,remote,5174,60.8,4809,0,31.2,17.5,24.4,25.7,0.0,0.0,0.0,9.6,4.44
03-04-2014,92,"Mymensingh,Bangladesh",39.0,22.4,29.2,38.8,22.4,30.6,20.1,63.2,14.0,100.0,50.0,rain,,,46.4,20.2,178.1,1007.2,9.5,6.3,277.4,23.7,9,,2014-04-03T05:48:25,2014-04-03T18:15:23,0.11,Rain,Clear conditions throughout the day with rain.,rain,"41886099999,remote,41909099999",1918,58.84,1553,51,35.1,20.9,27.5,29.8,0.5,0.5,3.0,16.0,5.71
03-04-2015,457,"Mymensingh,Bangladesh",35.3,20.6,27.3,37.9,20.6,28.4,22.0,76.4,9.9,100.0,100.0,rain,,,,20.2,167.1,1005.0,32.2,5.3,263.8,22.7,9,,2015-04-03T05:48:40,2015-04-03T18:15:17,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2283,68.82,1918,53,28.6,20.9,23.9,27.0,2.4,2.4,10.0,23.5,2.0
03-04-2016,823,"Mymensingh,Bangladesh",34.0,23.3,26.8,38.9,23.3,28.3,23.2,82.3,13.8,100.0,87.5,rain,,,,18.0,159.2,1010.8,42.8,4.0,254.9,22.0,9,,2016-04-03T05:47:54,2016-04-03T18:15:36,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2649,88.54,2284,65,25.3,21.6,22.9,26.5,41.6,41.6,23.0,13.6,1.5
03-04-2017,1188,"Mymensingh,Bangladesh",32.5,22.1,26.2,38.2,22.1,27.7,23.0,83.4,10.7,100.0,87.5,rain,,,,30.2,158.5,1007.5,49.2,6.1,232.8,20.2,7,,2017-04-03T05:48:08,2017-04-03T18:15:29,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3014,87.31,2649,63,25.6,19.9,22.2,23.6,7.2,7.2,13.0,23.3,2.22
03-04-2018,1553,"Mymensingh,Bangladesh",33.9,21.1,27.5,36.0,21.1,28.2,19.4,64.6,0.0,0.0,0.0,,,,,8.6,2.3,1009.7,24.5,5.9,238.4,20.6,8,,2018-04-03T05:48:23,2018-04-03T18:15:23,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41886099999,remote,41909099999",3379,73.13,3014,51,32.2,21.1,26.5,30.4,0.5,0.5,2.0,7.1,5.06
03-04-2019,2102,"Mymensingh,Bangladesh",32.6,21.9,27.1,35.1,21.9,28.3,21.9,75.9,3.6,100.0,50.0,rain,,,,18.0,154.1,,5.3,,267.5,23.1,9,,2019-04-03T05:48:39,2019-04-03T18:15:18,0.93,Rain,Clear conditions throughout the day with rain clearing later.,rain,remote,3744,73.99,3379,51,27.9,19.2,23.4,26.1,0.1,0.1,1.0,13.8,3.27
03-04-2020,2468,"Mymensingh,Bangladesh",36.2,21.1,28.4,37.9,21.1,29.6,20.9,67.5,6.1,100.0,87.5,rain,,,,15.1,175.1,1008.8,16.6,6.3,272.5,23.4,9,,2020-04-03T05:47:53,2020-04-03T18:15:37,0.33,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4110,63.71,3745,53,34.0,21.8,27.5,31.2,0.9,0.9,1.0,11.2,4.98
03-04-2021,2833,"Mymensingh,Bangladesh",37.8,23.0,30.2,37.6,23.0,30.4,18.4,55.6,0.4,100.0,16.67,rain,,,,14.4,165.9,,1.1,,274.1,23.5,9,,2021-04-03T05:48:08,2021-04-03T18:15:32,0.69,Rain,Clear conditions throughout the day with rain clearing later.,rain,remote,4475,64.46,4110,3,33.3,21.3,27.2,30.6,0.0,0.0,0.0,8.0,5.37
03-04-2022,3198,"Mymensingh,Bangladesh",32.0,22.8,26.9,35.3,22.8,28.2,22.0,76.3,8.0,100.0,62.5,rain,0.0,0.0,32.0,15.1,122.6,1009.5,26.8,22.3,240.5,20.7,8,60.0,2022-04-03T05:48:23,2022-04-03T18:15:26,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote,4840,67.87,4475,55,31.6,22.4,26.8,31.3,5.5,5.5,20.0,14.1,3.78
03-04-2023,3563,"Mymensingh,Bangladesh",32.5,20.5,25.8,34.6,20.5,26.0,17.5,64.2,0.4,100.0,12.5,rain,0.0,0.0,36.0,17.6,128.3,1007.2,26.6,17.8,267.8,23.1,10,10.0,2023-04-03T05:48:39,2023-04-03T18:15:21,0.4,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"41886099999,remote,41909099999",5205,77.89,4840,51,29.7,19.5,24.3,27.2,0.4,0.4,4.0,12.6,4.23
03-05-2014,122,"Mymensingh,Bangladesh",36.6,22.9,29.7,38.9,22.9,31.6,21.7,65.7,2.6,100.0,58.33,rain,,,,19.1,181.5,1007.0,39.5,7.3,238.8,20.6,8,,2014-05-03T05:21:54,2014-05-03T18:28:59,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",1948,82.75,1583,65,31.6,22.2,24.8,28.8,45.9,45.9,18.0,12.0,3.1
03-05-2015,487,"Mymensingh,Bangladesh",33.1,23.6,28.5,39.8,23.6,31.6,23.9,78.2,1.7,100.0,33.33,rain,,,,13.7,163.8,1008.4,67.2,6.1,193.2,16.5,6,,2015-05-03T05:22:05,2015-05-03T18:28:52,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41886099999,remote,41909099999",2313,124.89,1948,53,31.6,23.0,26.4,31.6,5.0,5.0,17.0,12.4,3.16
03-05-2016,853,"Mymensingh,Bangladesh",34.5,22.2,28.2,38.1,22.2,30.0,22.0,71.8,6.7,100.0,83.33,rain,,,,15.1,122.0,1007.9,16.4,6.4,230.0,19.8,8,,2016-05-03T05:21:32,2016-05-03T18:29:14,0.88,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2679,101.33,2314,61,31.0,22.5,26.5,30.8,4.4,4.4,6.0,10.9,4.19
03-05-2017,1218,"Mymensingh,Bangladesh",33.2,23.2,28.1,39.5,23.2,31.6,24.3,81.0,6.5,100.0,25.0,rain,,,,9.4,171.0,1009.9,11.5,6.6,298.0,25.5,10,,2017-05-03T05:21:42,2017-05-03T18:29:06,0.25,Rain,Clear conditions throughout the day with morning rain.,rain,"41886099999,remote,41909099999",3044,189.55,2679,53,31.6,23.0,27.0,32.4,3.0,3.0,10.0,8.9,4.2
03-05-2018,1583,"Mymensingh,Bangladesh",31.4,21.1,26.5,34.5,21.1,28.2,23.1,83.0,10.4,100.0,87.5,rain,,,,11.1,133.7,1009.9,37.9,7.0,233.4,20.2,8,,2018-05-03T05:21:53,2018-05-03T18:29:00,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3409,133.9,3044,61,30.6,21.3,25.3,29.5,5.1,5.1,7.0,9.4,3.63
03-05-2019,2132,"Mymensingh,Bangladesh",33.2,26.4,29.3,38.7,26.4,33.5,24.7,77.7,13.4,100.0,91.67,rain,,,,22.3,142.4,,62.2,,178.7,15.4,6,,2019-05-03T05:22:03,2019-05-03T18:28:53,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote,3774,83.72,3409,65,29.4,24.0,26.3,30.9,31.8,31.8,20.0,22.8,2.37
03-05-2020,2498,"Mymensingh,Bangladesh",31.2,22.0,26.5,35.6,22.0,28.1,23.2,83.4,21.0,100.0,87.5,rain,,,,10.1,128.4,1007.9,50.1,6.5,256.3,22.2,8,,2020-05-03T05:21:32,2020-05-03T18:29:16,0.35,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4140,85.1,3775,53,30.8,22.2,26.1,30.9,2.0,2.0,4.0,10.0,4.59
03-05-2021,2863,"Mymensingh,Bangladesh",31.2,25.6,28.3,34.4,25.6,30.7,22.6,71.8,11.2,100.0,70.83,rain,,,,15.8,160.0,,63.9,,111.9,9.6,4,,2021-05-03T05:21:43,2021-05-03T18:29:10,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote,4505,74.86,4140,63,31.6,23.2,26.0,30.6,17.4,17.4,10.0,10.7,2.94
03-05-2022,3228,"Mymensingh,Bangladesh",31.5,23.1,25.9,34.9,23.1,26.9,21.3,76.4,5.5,100.0,29.17,rain,0.0,0.0,29.9,23.0,88.1,1007.0,53.2,23.7,200.8,17.5,8,30.0,2022-05-03T05:21:53,2022-05-03T18:29:03,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote,4870,115.41,4505,63,27.9,21.9,24.3,28.5,21.5,21.5,19.0,11.6,2.01
03-05-2023,3593,"Mymensingh,Bangladesh",35.9,24.1,29.3,38.2,24.1,30.3,18.6,54.4,1.1,100.0,29.17,rain,0.0,0.0,35.3,26.6,213.7,1009.3,62.2,18.4,249.0,21.6,9,10.0,2023-05-03T05:22:04,2023-05-03T18:28:57,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",5235,77.16,4870,63,32.1,22.6,27.0,31.9,13.0,13.0,15.0,8.4,4.74
03-06-2014,153,"Mymensingh,Bangladesh",33.9,26.4,29.6,42.9,26.4,35.3,26.0,82.4,5.8,100.0,66.67,rain,,,,18.0,180.1,1003.5,57.4,6.4,258.0,22.3,8,,2014-06-03T05:08:55,2014-06-03T18:44:12,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",1979,83.53,1614,51,32.0,25.1,27.6,33.3,0.8,0.8,3.0,10.5,2.75
