datetime,Unnamed: 0_x,name,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0.1,Unnamed: 0_y,river_discharge,Unnamed: 0,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration
16-09-2015,2175,"24.8990,91.8711",92.0,78.3,84.5,106.0,78.3,94.2,78.3,82.5,0.08,100,50.0,rain,,,,4.0,209.3,1004.8,77.3,2.9,172.7,15.0,7,,2015-09-16T05:38:36,2015-09-16T17:56:12,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41915099999,41891099999,remote",2449,2449,5.49,2084,2,32.1,25.2,28.7,34.9,0.0,0.0,0.0,5.5,4.41
16-09-2016,2541,"24.8990,91.8711",90.3,74.1,81.8,108.6,74.1,89.7,77.8,88.4,0.512,100,4.17,rain,,,,5.6,221.6,1005.7,73.0,2.6,187.7,16.1,6,,2016-09-16T05:38:53,2016-09-16T17:55:23,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",2815,2815,5.21,2450,63,30.5,24.8,27.1,33.5,20.4,20.4,14.0,5.8,2.93
16-09-2017,959,"24.8990,91.8711",95.5,79.4,85.5,116.7,79.4,98.7,79.7,83.7,0.112,100,33.33,rain,,,,5.4,246.6,1003.0,68.1,2.8,172.0,14.6,6,,2017-09-16T05:38:47,2017-09-16T17:55:39,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3180,3180,4.64,2815,1,34.1,26.0,29.7,37.0,0.0,0.0,0.0,5.7,4.52
16-09-2018,1324,"24.8990,91.8711",92.7,72.7,83.3,112.1,72.7,92.5,78.0,84.8,0.008,100,8.33,rain,,,,5.4,178.5,1004.2,78.7,2.2,130.4,11.4,5,,2018-09-16T05:38:42,2018-09-16T17:55:55,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3545,3545,3.25,3180,51,32.2,25.2,28.6,35.5,0.1,0.1,1.0,4.2,4.28
16-09-2019,1689,"24.8990,91.8711",88.6,78.2,83.4,104.9,78.2,92.9,78.6,86.0,0.166,100,8.33,rain,,,,4.7,180.1,1006.0,77.5,2.7,196.5,17.0,7,,2019-09-16T05:38:38,2019-09-16T17:56:11,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3910,3910,4.25,3545,61,30.0,25.0,27.1,33.3,13.6,13.6,21.0,5.8,2.72
16-09-2020,3029,"24.8990,91.8711",84.8,77.6,80.7,98.3,77.6,85.7,79.0,94.5,0.11,100,4.17,rain,,,,10.1,203.7,1005.7,91.8,1.8,114.9,9.9,4,,2020-09-16T05:38:55,2020-09-16T17:55:23,0.96,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",4276,4276,6.06,3911,63,29.2,24.6,26.4,32.5,33.0,33.0,24.0,8.1,2.03
16-09-2021,3394,"24.8990,91.8711",87.9,66.3,79.8,104.6,66.3,86.5,76.6,90.4,0.012,100,4.17,rain,,,,5.6,157.6,1005.6,89.1,1.8,71.3,6.1,3,,2021-09-16T05:38:50,2021-09-16T17:55:39,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,42515099999,remote,42516099999",4641,4641,5.65,4276,63,30.3,24.9,27.1,33.2,33.5,33.5,17.0,6.0,2.78
16-09-2022,3759,"24.8990,91.8711",84.6,71.8,77.7,93.3,71.8,79.6,74.6,90.7,0.323,100,8.33,rain,0.0,0.0,8.1,5.1,84.6,1004.0,86.8,8.5,110.1,9.5,7,10.0,2022-09-16T05:38:45,2022-09-16T17:55:55,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5006,5006,3.98,4641,63,28.9,24.5,25.7,31.4,22.9,22.9,23.0,9.4,1.3
16-09-2022,4124,"24.8990,91.8711",84.6,71.8,77.7,93.3,71.8,79.6,74.6,90.7,0.323,100,8.33,rain,0.0,0.0,8.1,5.1,84.6,1004.0,86.8,8.5,110.1,9.5,7,10.0,2022-09-16T05:38:45,2022-09-16T17:55:55,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5006,5006,3.98,4641,63,28.9,24.5,25.7,31.4,22.9,22.9,23.0,9.4,1.3
16-10-2012,137,"24.8990,91.8711",89.9,70.1,78.9,98.7,70.1,81.8,72.3,81.8,0.0,0,0.0,,,,,5.6,248.1,,0.4,,233.5,20.0,8,,2012-10-16T05:51:03,2012-10-16T17:24:38,0.03,Clear,Clear conditions throughout the day.,clear-day,remote,1384,1384,3.41,1019,0,29.8,22.2,25.4,30.0,0.0,0.0,0.0,5.6,3.67
16-10-2013,502,"24.8990,91.8711",88.4,76.0,82.2,99.7,76.0,87.7,75.0,79.5,0.174,100,54.17,rain,,,,3.8,249.6,1008.5,59.7,2.5,230.4,19.9,8,,2013-10-16T05:50:57,2013-10-16T17:24:52,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",1749,1749,2.81,1384,2,29.2,24.0,26.3,31.0,0.0,0.0,0.0,5.1,3.06
16-10-2014,867,"24.8990,91.8711",86.6,75.3,79.9,96.2,75.3,83.5,76.3,89.3,0.335,100,16.67,rain,,,,9.1,215.6,1011.8,71.5,2.5,91.9,7.9,3,,2014-10-16T05:50:50,2014-10-16T17:25:06,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41915099999,41891099999,remote",2114,2114,3.48,1749,61,29.3,23.0,25.7,31.3,2.6,2.6,9.0,6.1,2.85
16-10-2015,2205,"24.8990,91.8711",90.6,72.2,79.4,96.1,72.2,82.1,72.4,80.5,0.0,0,0.0,,,,,4.7,247.7,1013.4,53.5,2.8,207.1,17.7,8,,2015-10-16T05:50:42,2015-10-16T17:25:18,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote",2479,2479,3.46,2114,53,29.7,21.7,25.4,30.1,0.9,0.9,3.0,6.7,3.54
16-10-2016,2571,"24.8990,91.8711",91.1,71.3,81.3,102.4,71.3,86.3,74.9,82.5,0.0,0,0.0,,,,,5.1,231.4,1008.7,11.4,2.7,240.4,20.8,8,,2016-10-16T05:51:05,2016-10-16T17:24:37,0.5,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",2845,2845,4.16,2480,2,31.9,23.5,27.4,33.2,0.0,0.0,0.0,6.2,3.88
16-10-2017,989,"24.8990,91.8711",89.9,64.1,79.6,101.2,64.1,83.1,73.0,81.2,0.0,0,0.0,,,,,4.5,320.8,1006.5,22.5,1.2,224.1,19.4,8,,2017-10-16T05:50:57,2017-10-16T17:24:50,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999",3210,3210,3.57,2845,2,31.1,23.6,27.3,32.6,0.0,0.0,0.0,5.8,3.84
16-10-2018,1354,"24.8990,91.8711",86.4,67.6,76.0,89.9,67.6,76.9,67.8,77.2,0.008,100,4.17,rain,,,,6.3,67.9,1012.7,21.6,2.4,240.3,20.9,8,,2018-10-16T05:50:50,2018-10-16T17:25:04,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3575,3575,2.47,3210,2,28.4,18.4,23.4,26.6,0.0,0.0,0.0,6.2,3.76
16-10-2019,1719,"24.8990,91.8711",87.7,74.3,80.1,94.1,74.3,83.2,74.8,84.8,0.008,100,4.17,rain,,,,5.1,183.0,1013.1,38.7,3.2,177.5,15.4,6,,2019-10-16T05:50:44,2019-10-16T17:25:18,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3940,3940,2.6,3575,53,29.2,23.5,25.8,31.0,1.3,1.3,3.0,7.5,2.92
16-10-2020,3059,"24.8990,91.8711",93.3,75.8,84.4,107.2,75.8,93.8,77.7,81.6,0.0,0,0.0,,,,,4.7,61.7,1005.5,71.2,2.9,229.1,19.8,8,,2020-10-16T05:51:06,2020-10-16T17:24:37,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",4306,4306,3.12,3941,0,32.1,24.5,28.3,34.5,0.0,0.0,0.0,5.5,3.81
16-10-2021,3424,"24.8990,91.8711",91.7,72.0,82.7,104.1,72.0,88.9,75.3,79.3,0.315,100,4.17,rain,,,,7.8,97.8,1005.1,79.6,2.3,238.4,20.8,8,,2021-10-16T05:51:00,2021-10-16T17:24:50,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,42515099999,remote,42516099999",4671,4671,2.27,4306,1,32.9,25.8,29.4,33.4,0.0,0.0,0.0,10.7,4.53
16-10-2022,3789,"24.8990,91.8711",93.3,64.5,79.5,103.0,64.5,82.5,71.1,76.5,0.0,0,0.0,,0.0,0.0,9.2,6.7,359.6,1009.9,10.1,10.7,240.7,20.7,8,30.0,2022-10-16T05:50:54,2022-10-16T17:25:04,0.7,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5036,5036,2.67,4671,0,31.7,23.0,26.8,32.1,0.0,0.0,0.0,7.0,3.65
16-10-2022,4154,"24.8990,91.8711",93.3,64.5,79.5,103.0,64.5,82.5,71.1,76.5,0.0,0,0.0,,0.0,0.0,9.2,6.7,359.6,1009.9,10.1,10.7,240.7,20.7,8,30.0,2022-10-16T05:50:54,2022-10-16T17:25:04,0.7,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5036,5036,2.67,4671,0,31.7,23.0,26.8,32.1,0.0,0.0,0.0,7.0,3.65
16-11-2012,168,"24.8990,91.8711",84.3,60.9,73.1,87.5,60.9,73.8,64.9,77.2,0.0,0,0.0,,,,,5.8,76.5,1013.2,0.0,2.8,207.3,18.0,8,,2012-11-16T06:09:41,2012-11-16T17:04:39,0.08,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote",1415,1415,2.08,1050,0,28.3,14.1,21.0,22.6,0.0,0.0,0.0,7.1,3.17
16-11-2013,533,"24.8990,91.8711",84.8,63.8,73.5,89.4,63.8,74.5,65.6,77.6,0.0,0,0.0,,,,,6.9,38.6,1013.5,29.0,2.8,209.7,18.1,8,,2013-11-16T06:09:31,2013-11-16T17:04:44,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote",1780,1780,1.75,1415,0,29.4,14.4,21.9,22.7,0.0,0.0,0.0,6.5,3.38
16-11-2014,898,"24.8990,91.8711",83.0,61.6,70.6,83.0,61.6,70.7,62.8,77.7,0.0,0,0.0,,,,,5.1,176.9,1012.7,15.6,2.6,185.1,15.9,7,,2014-11-16T06:09:21,2014-11-16T17:04:49,0.8,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote",2145,2145,1.8,1780,1,27.3,16.1,21.5,22.7,0.0,0.0,0.0,6.7,3.12
16-11-2015,2236,"24.8990,91.8711",84.5,62.0,72.5,86.0,62.0,73.0,65.4,79.7,0.0,0,0.0,,,,,7.2,147.3,1012.0,26.0,2.7,188.5,16.3,7,,2015-11-16T06:09:10,2015-11-16T17:04:54,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote",2510,2510,1.98,2145,2,26.9,17.3,22.6,24.7,0.0,0.0,0.0,6.0,2.59
16-11-2016,2602,"24.8990,91.8711",84.7,62.9,73.4,87.9,62.9,74.3,66.4,80.2,0.0,0,0.0,,,,,5.4,194.3,1013.5,8.7,2.4,203.2,17.6,7,,2016-11-16T06:09:42,2016-11-16T17:04:39,0.56,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",2876,2876,2.33,2511,2,28.1,17.2,22.4,25.5,0.0,0.0,0.0,6.1,3.01
16-11-2017,1020,"24.8990,91.8711",81.4,66.7,73.4,85.8,66.7,74.0,70.1,89.8,0.039,100,4.17,rain,,,,6.5,48.3,1012.3,94.3,2.1,95.6,8.3,5,,2017-11-16T06:09:31,2017-11-16T17:04:43,0.92,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3241,3241,2.55,2876,51,25.0,20.7,22.6,26.0,1.8,1.8,10.0,4.7,0.8
16-11-2018,1385,"24.8990,91.8711",80.6,61.7,71.4,83.3,61.7,71.7,65.9,83.4,0.0,0,0.0,,,,,6.8,157.9,1012.5,24.3,2.0,160.4,13.7,6,,2018-11-16T06:09:22,2018-11-16T17:04:48,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3606,3606,1.55,3241,51,26.7,17.7,21.9,24.7,1.0,1.0,7.0,5.5,2.75
16-11-2019,1750,"24.8990,91.8711",84.7,65.4,74.4,96.8,65.4,75.4,68.2,81.9,0.0,0,0.0,,,,,6.6,145.0,1012.8,13.6,2.9,207.3,18.0,8,,2019-11-16T06:09:12,2019-11-16T17:04:53,0.63,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3971,3971,1.95,3606,0,27.2,16.9,22.2,25.1,0.0,0.0,0.0,5.0,2.88
16-11-2020,3090,"24.8990,91.8711",86.5,66.8,75.7,91.4,66.8,77.0,69.5,82.9,0.0,0,0.0,,,,,5.1,174.6,1012.3,29.7,3.1,197.4,17.0,7,,2020-11-16T06:09:44,2020-11-16T17:04:39,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",4337,4337,2.15,3972,2,29.1,19.2,24.3,27.7,0.0,0.0,0.0,5.0,3.11
16-11-2021,3455,"24.8990,91.8711",80.9,54.8,70.5,84.8,54.8,70.9,66.2,87.0,0.024,100,25.0,rain,,,,4.5,296.8,1011.7,41.6,1.7,182.3,15.7,7,,2021-11-16T06:09:34,2021-11-16T17:04:44,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42618099999,42515099999,remote,42516099999",4702,4702,1.46,4337,1,27.9,18.3,23.0,24.9,0.0,0.0,0.0,6.3,3.03
16-11-2022,3820,"24.8990,91.8711",84.7,62.1,71.2,85.0,62.1,71.4,61.9,74.2,0.0,0,0.0,,0.0,0.0,6.9,5.6,79.5,1011.6,5.7,10.8,204.5,17.6,7,10.0,2022-11-16T06:09:25,2022-11-16T17:04:49,0.75,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5067,5067,1.56,4702,0,27.3,15.0,21.5,23.3,0.0,0.0,0.0,6.1,3.04
16-11-2022,4185,"24.8990,91.8711",84.7,62.1,71.2,85.0,62.1,71.4,61.9,74.2,0.0,0,0.0,,0.0,0.0,6.9,5.6,79.5,1011.6,5.7,10.8,204.5,17.6,7,10.0,2022-11-16T06:09:25,2022-11-16T17:04:49,0.75,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5067,5067,1.56,4702,0,27.3,15.0,21.5,23.3,0.0,0.0,0.0,6.1,3.04
16-12-2012,198,"24.8990,91.8711",78.5,54.4,64.9,78.5,54.4,64.9,57.5,78.5,0.0,0,0.0,,,,,6.7,228.7,1016.1,21.8,2.2,173.9,15.0,7,,2012-12-16T06:30:19,2012-12-16T17:06:05,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote",1445,1445,1.39,1080,3,24.0,12.4,18.0,19.0,0.0,0.0,0.0,5.9,2.63
16-12-2013,563,"24.8990,91.8711",79.4,52.1,63.0,79.4,52.1,63.0,53.0,72.4,0.0,0,0.0,,,,,6.7,83.7,1014.6,0.0,2.8,190.1,16.5,7,,2013-12-16T06:30:10,2013-12-16T17:06:00,0.46,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote",1810,1810,1.2,1445,0,24.0,10.5,16.9,16.4,0.0,0.0,0.0,8.1,2.7
16-12-2014,928,"24.8990,91.8711",84.5,56.9,68.7,82.5,56.9,68.6,57.2,69.5,0.0,0,0.0,,,,,3.8,246.1,1014.9,40.6,2.6,182.5,15.8,7,,2014-12-16T06:30:02,2014-12-16T17:05:55,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41915099999,41891099999,remote",2175,2175,1.2,1810,2,26.7,13.5,19.3,20.0,0.0,0.0,0.0,7.1,2.65
16-12-2015,2266,"24.8990,91.8711",74.4,44.9,60.3,74.4,44.9,60.3,50.5,72.6,0.0,0,0.0,,,,,6.0,59.4,1015.6,4.7,1.6,155.2,13.4,6,,2015-12-16T06:29:53,2015-12-16T17:05:48,0.17,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",2540,2540,1.33,2175,0,22.8,11.3,17.0,16.5,0.0,0.0,0.0,6.3,2.66
16-12-2016,2632,"24.8990,91.8711",80.6,55.5,66.5,80.3,55.5,66.5,59.0,78.8,0.0,0,0.0,,,,,6.7,129.7,1014.3,0.2,2.6,181.6,15.6,7,,2016-12-16T06:30:20,2016-12-16T17:06:06,0.57,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",2906,2906,1.52,2541,1,26.7,13.7,19.9,20.4,0.0,0.0,0.0,8.0,2.9
16-12-2017,1050,"24.8990,91.8711",77.8,56.2,66.4,77.8,56.2,66.4,60.8,83.2,0.0,0,0.0,,,,,6.7,107.0,1016.3,34.9,1.3,166.7,14.5,6,,2017-12-16T06:30:11,2017-12-16T17:06:00,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3271,3271,1.86,2906,3,24.3,14.6,18.9,20.9,0.0,0.0,0.0,5.9,2.39
16-12-2018,1415,"24.8990,91.8711",77.8,53.0,65.9,77.8,53.0,65.9,55.2,70.6,0.0,0,0.0,,,,,6.5,105.4,1018.6,49.3,1.9,132.9,11.4,5,,2018-12-16T06:30:03,2018-12-16T17:05:55,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999",3636,3636,1.12,3271,3,24.4,16.7,20.0,21.7,0.0,0.0,0.0,5.5,1.15
16-12-2019,1780,"24.8990,91.8711",76.0,56.4,66.4,76.0,56.4,66.4,61.3,84.4,0.008,100,4.17,rain,,,,6.5,113.7,1015.6,21.8,2.3,137.3,11.8,5,,2019-12-16T06:29:55,2019-12-16T17:05:49,0.64,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",4001,4001,1.28,3636,2,24.0,13.6,19.0,20.4,0.0,0.0,0.0,4.2,1.68
16-12-2020,3120,"24.8990,91.8711",78.9,54.4,65.9,78.9,54.4,65.9,60.2,83.1,0.0,0,0.0,,,,,7.7,117.0,1015.8,12.9,2.0,165.6,14.4,6,,2020-12-16T06:30:22,2020-12-16T17:06:07,0.05,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",4367,4367,1.39,4002,2,24.5,13.6,18.8,20.1,0.0,0.0,0.0,7.0,2.6
16-12-2021,3485,"24.8990,91.8711",73.8,51.1,61.4,73.8,51.1,61.4,55.0,80.6,0.0,0,0.0,,,,,5.8,52.6,1015.8,57.9,1.6,181.8,15.6,7,,2021-12-16T06:30:14,2021-12-16T17:06:02,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999",4732,4732,1.09,4367,1,24.7,12.7,18.4,19.4,0.0,0.0,0.0,5.8,2.67
16-12-2022,3850,"24.8990,91.8711",79.2,59.3,67.6,79.2,59.3,67.6,59.1,75.8,0.0,0,0.0,,0.0,0.0,9.8,6.3,84.1,1011.7,27.0,11.7,180.2,15.5,7,10.0,2022-12-16T06:30:06,2022-12-16T17:05:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5097,5097,1.08,4732,51,24.2,14.8,19.4,21.0,0.3,0.3,3.0,5.4,2.21
16-12-2022,4215,"24.8990,91.8711",79.2,59.3,67.6,79.2,59.3,67.6,59.1,75.8,0.0,0,0.0,,0.0,0.0,9.8,6.3,84.1,1011.7,27.0,11.7,180.2,15.5,7,10.0,2022-12-16T06:30:06,2022-12-16T17:05:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5097,5097,1.08,4732,51,24.2,14.8,19.4,21.0,0.3,0.3,3.0,5.4,2.21
17-01-2013,230,"24.8990,91.8711",79.4,47.9,64.5,79.4,47.9,64.5,54.0,71.5,0.0,0,0.0,,,,,6.5,59.7,1016.7,78.7,2.1,169.7,14.7,6,,2013-01-17T06:39:06,2013-01-17T17:26:16,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote",1477,1477,1.05,1112,1,24.4,11.1,18.1,18.6,0.0,0.0,0.0,6.3,2.81
17-01-2014,595,"24.8990,91.8711",80.9,54.4,66.6,82.6,54.4,66.7,58.9,77.5,0.0,0,0.0,,,,,6.3,45.3,1017.1,5.4,1.9,186.2,16.0,7,,2014-01-17T06:39:07,2014-01-17T17:26:05,0.54,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote",1842,1842,0.95,1477,0,25.0,11.1,18.1,18.8,0.0,0.0,0.0,7.3,2.89
17-01-2015,1933,"24.8990,91.8711",81.8,58.9,68.3,81.2,58.9,68.2,56.5,68.2,0.06,100,12.5,rain,,,,5.6,273.1,1013.7,23.3,2.6,190.3,16.4,7,,2015-01-17T06:39:09,2015-01-17T17:25:54,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"41915099999,41891099999,remote",2207,2207,0.94,1842,51,24.9,13.4,18.0,18.1,0.4,0.4,2.0,12.7,2.65
17-01-2016,2298,"24.8990,91.8711",76.5,51.0,64.0,76.5,51.0,64.0,51.7,67.5,0.0,0,0.0,,,,,5.4,109.9,1013.5,0.2,1.7,137.4,11.9,6,,2016-01-17T06:39:09,2016-01-17T17:25:43,0.25,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",2572,2572,1.01,2207,2,22.7,11.1,16.8,17.0,0.0,0.0,0.0,6.9,2.71
17-01-2017,2664,"24.8990,91.8711",74.4,47.7,61.2,74.4,45.0,61.0,49.1,67.3,0.0,0,0.0,,,,,7.2,156.3,1015.2,4.2,2.4,172.2,14.9,6,,2017-01-17T06:39:05,2017-01-17T17:26:16,0.65,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",2938,2938,1.12,2573,1,23.7,10.5,17.4,17.6,0.0,0.0,0.0,5.7,2.88
17-01-2018,1082,"24.8990,91.8711",75.1,52.8,62.9,75.1,52.8,62.9,58.4,85.9,0.0,0,0.0,,,,,5.4,210.5,1013.1,11.9,0.8,167.9,14.5,6,,2018-01-17T06:39:07,2018-01-17T17:26:05,0.0,Clear,Clear conditions throughout the day.,fog,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3303,3303,1.3,2938,2,23.1,11.2,17.1,18.1,0.0,0.0,0.0,6.2,2.75
17-01-2019,1447,"24.8990,91.8711",79.1,47.9,61.7,79.1,47.9,61.7,48.8,65.6,0.0,0,0.0,,,,,7.8,136.1,1015.6,0.0,2.0,192.1,16.5,7,,2019-01-17T06:39:08,2019-01-17T17:25:55,0.37,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999",3668,3668,0.94,3303,0,25.5,10.7,17.9,17.6,0.0,0.0,0.0,7.6,3.13
17-01-2020,1812,"24.8990,91.8711",77.1,49.4,63.2,77.1,49.4,63.2,56.6,80.6,0.0,0,0.0,,,,,6.0,64.1,1016.5,5.4,1.6,183.3,15.9,7,,2020-01-17T06:39:10,2020-01-17T17:25:44,0.75,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999",4033,4033,1.0,3668,0,25.8,13.1,19.1,20.4,0.0,0.0,0.0,5.5,2.92
17-01-2021,3152,"24.8990,91.8711",74.2,49.7,60.9,74.2,47.6,60.9,54.2,80.1,0.0,0,0.0,,,,,5.8,124.0,1014.4,42.6,2.0,154.0,13.3,6,,2021-01-17T06:39:07,2021-01-17T17:26:19,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",4399,4399,1.03,4034,0,23.5,10.1,17.1,17.6,0.0,0.0,0.0,6.5,2.75
17-01-2022,3517,"24.8990,91.8711",79.1,47.0,62.9,79.1,47.0,62.9,46.7,57.5,0.0,0,0.0,,0.0,0.0,9.6,7.6,41.7,1016.9,24.1,11.8,190.5,16.4,7,10.0,2022-01-17T06:39:08,2022-01-17T17:26:08,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999",4764,4764,0.95,4399,2,24.5,11.1,17.6,18.1,0.0,0.0,0.0,7.1,2.93
17-01-2022,3882,"24.8990,91.8711",79.1,47.0,62.9,79.1,47.0,62.9,46.7,57.5,0.0,0,0.0,,0.0,0.0,9.6,7.6,41.7,1016.9,24.1,11.8,190.5,16.4,7,10.0,2022-01-17T06:39:08,2022-01-17T17:26:08,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999",4764,4764,0.95,4399,2,24.5,11.1,17.6,18.1,0.0,0.0,0.0,7.1,2.93
17-01-2023,4247,"24.8990,91.8711",74.7,53.5,62.2,74.7,53.5,62.2,46.5,59.1,0.0,0,0.0,,0.0,0.0,12.1,6.9,76.1,1015.5,30.6,10.6,201.1,17.2,7,10.0,2023-01-17T06:39:10,2023-01-17T17:25:58,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5129,5129,0.86,4764,1,22.0,10.0,16.6,16.2,0.0,0.0,0.0,6.8,2.67
17-02-2013,261,"24.8990,91.8711",84.8,63.6,71.9,83.8,63.6,71.9,58.5,64.8,0.051,100,8.33,rain,,,,9.6,278.3,1010.1,71.5,2.7,150.1,13.0,7,,2013-02-17T06:25:23,2013-02-17T17:47:59,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41915099999,41891099999,remote",1508,1508,1.12,1143,55,24.1,15.5,19.0,20.4,6.2,6.2,11.0,9.0,1.21
