,humidity,precip,precipcover,cloudcover,river_discharge,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,month,year
2836,72.7,0.0,0.0,28.6,0.91,27.1,0.0,0.0,0,11,2015
2837,76.0,0.0,0.0,61.5,0.97,26.5,0.0,0.0,0,10,2015
2838,74.9,0.0,0.0,31.4,1.03,25.9,0.0,0.0,0,9,2015
2839,79.0,0.0,0.0,3.0,1.12,25.6,0.0,0.0,0,8,2015
2840,79.6,0.0,0.0,2.1,1.26,27.2,0.0,0.0,0,7,2015
2841,77.5,0.0,0.0,5.1,1.45,28.5,0.1,0.1,1,6,2015
2842,76.0,0.0,0.0,7.2,1.81,29.0,0.0,0.0,0,5,2015
2843,75.9,0.0,0.0,33.6,2.61,28.1,0.0,0.0,0,4,2015
2844,78.9,0.0,0.0,19.2,4.19,28.5,0.0,0.0,0,3,2015
2845,82.9,7.5,50.0,33.0,6.93,27.6,1.2,1.2,6,2,2015
2846,87.4,28.7,100.0,91.1,6.78,25.4,113.4,113.4,23,1,2015
2847,88.2,13.1,100.0,96.0,1.17,26.4,8.0,8.0,15,10,2015
2848,80.1,5.3,95.83,90.7,0.91,28.8,4.9,4.9,12,10,2015
2849,77.2,0.0,0.0,84.6,0.83,29.8,0.0,0.0,0,10,2015
2850,76.4,0.0,0.0,33.2,0.85,27.7,0.0,0.0,0,10,2015
2851,75.5,0.0,0.0,36.1,0.87,27.1,0.0,0.0,0,10,2015
2852,70.6,0.0,0.0,47.4,0.9,27.5,0.0,0.0,0,10,2015
2853,70.2,0.0,0.0,1.9,0.93,28.3,0.0,0.0,0,10,2015
2854,74.1,0.0,0.0,3.6,0.96,29.5,0.0,0.0,0,10,2015
2855,75.5,0.0,0.0,11.2,0.99,32.1,0.8,0.8,3,10,2015
2856,74.6,0.0,0.0,6.5,1.02,31.9,0.0,0.0,0,10,2015
2857,73.7,0.0,0.0,9.2,1.06,32.4,0.0,0.0,0,10,2015
2858,78.2,0.0,0.0,4.7,1.12,32.0,0.0,0.0,0,10,2015
2859,80.2,0.0,0.0,14.3,1.19,31.0,0.0,0.0,0,10,2015
2860,81.2,0.0,0.0,8.3,1.29,31.8,0.0,0.0,0,10,2015
2861,79.4,1.1,37.5,23.5,1.43,31.8,0.2,0.2,1,10,2015
2862,80.6,0.0,0.0,46.6,1.62,31.1,1.0,1.0,4,10,2015
2863,80.6,1.1,45.83,46.4,1.81,30.3,3.1,3.1,7,10,2015
2864,83.0,6.1,75.0,45.4,1.84,29.2,11.6,11.6,13,10,2015
2865,85.2,14.3,100.0,66.9,1.73,29.0,6.6,6.6,18,10,2015
2866,83.8,13.9,100.0,46.8,1.82,30.3,3.5,3.5,11,12,2015
2867,83.4,12.8,100.0,36.3,2.21,32.4,1.3,1.3,7,11,2015
2868,86.4,14.7,100.0,69.7,3.05,32.1,5.7,5.7,11,10,2015
2869,86.0,20.4,100.0,81.0,4.14,32.1,1.5,1.5,10,9,2015
2870,94.3,80.5,100.0,96.1,4.31,30.5,67.3,67.3,19,8,2015
2871,89.4,48.8,100.0,85.7,2.28,31.3,16.7,16.7,16,7,2015
2872,83.0,4.2,100.0,59.7,1.65,34.2,9.8,9.8,9,6,2015
2873,85.0,22.0,100.0,66.2,1.4,33.8,6.7,6.7,11,5,2015
2874,83.4,12.9,100.0,76.5,1.32,35.2,3.5,3.5,8,4,2015
2875,84.5,15.4,100.0,75.1,1.33,34.9,0.7,0.7,2,3,2015
2876,84.1,18.5,100.0,69.2,1.34,34.9,5.6,5.6,9,2,2015
2877,83.4,9.4,95.83,72.6,1.3,36.2,2.0,2.0,6,1,2015
2878,78.3,1.1,37.5,51.0,1.33,36.0,0.0,0.0,0,9,2015
2879,78.2,0.0,0.0,49.9,1.43,34.5,0.0,0.0,0,9,2015
2880,74.8,0.0,0.0,13.4,1.58,33.9,0.0,0.0,0,9,2015
2881,76.0,0.3,12.5,46.5,1.82,33.3,0.0,0.0,0,9,2015
2882,78.6,1.3,50.0,39.9,2.36,33.9,0.5,0.5,3,9,2015
2883,84.0,3.8,33.33,36.1,3.53,34.2,0.8,0.8,5,9,2015
2884,90.1,34.8,100.0,77.8,4.61,31.7,22.8,22.8,12,9,2015
2885,90.1,34.8,100.0,94.9,4.25,31.6,45.5,45.5,17,9,2015
2886,90.0,22.4,100.0,93.4,2.82,32.5,22.3,22.3,12,9,2015
2887,89.8,43.1,100.0,95.8,2.4,31.7,8.9,8.9,15,9,2015
2888,90.9,94.9,100.0,96.3,2.56,30.1,13.4,13.4,19,9,2015
2889,91.8,72.4,100.0,90.1,2.24,31.1,16.1,16.1,21,9,2015
2890,88.0,11.4,91.67,74.4,1.74,36.0,8.9,8.9,8,9,2015
2891,81.4,0.5,20.83,68.3,1.69,36.5,0.4,0.4,3,9,2015
2892,89.8,3.1,75.0,75.0,1.8,33.4,9.2,9.2,6,9,2015
2893,87.2,12.6,100.0,82.0,1.73,31.8,6.1,6.1,13,9,2015
2894,87.0,9.4,100.0,86.7,1.72,32.5,1.3,1.3,8,9,2015
2895,84.5,8.5,100.0,74.5,1.77,34.2,6.8,6.8,14,9,2015
2896,82.5,8.5,100.0,41.6,1.75,35.7,4.8,4.8,5,12,2015
2897,87.4,16.3,100.0,76.8,1.8,34.2,2.0,2.0,3,11,2015
2898,83.3,24.0,100.0,82.8,1.82,35.0,8.5,8.5,10,10,2015
2899,83.1,5.6,100.0,77.3,1.74,36.9,2.2,2.2,4,9,2015
2900,85.7,5.8,100.0,79.1,1.79,34.9,4.3,4.3,4,8,2015
2901,88.5,8.3,83.33,71.9,1.89,34.6,1.1,1.1,4,7,2015
2902,87.5,4.7,100.0,63.7,1.95,34.8,8.2,8.2,8,6,2015
2903,86.2,6.8,100.0,85.6,2.03,34.9,1.0,1.0,4,5,2015
2904,88.0,3.8,91.67,91.2,2.42,33.7,2.0,2.0,3,4,2015
2905,87.8,9.7,83.33,90.7,3.3,33.7,2.8,2.8,7,3,2015
2906,92.5,57.4,100.0,93.7,4.04,32.0,13.4,13.4,16,2,2015
2907,93.2,54.5,100.0,94.9,3.8,31.6,28.7,28.7,24,1,2015
2908,92.5,86.1,100.0,94.3,2.81,31.9,17.8,17.8,19,8,2015
2909,89.5,38.9,100.0,94.5,2.37,32.4,9.6,9.6,22,8,2015
2910,87.8,30.4,100.0,86.5,2.28,32.6,11.1,11.1,15,8,2015
2911,89.8,31.8,100.0,87.7,2.09,32.0,13.7,13.7,15,8,2015
2912,86.0,12.9,91.67,87.5,1.97,31.3,5.8,5.8,14,8,2015
2913,88.4,4.3,100.0,74.1,2.05,33.1,0.8,0.8,3,8,2015
2914,89.9,7.8,58.33,76.9,2.27,34.2,4.2,4.2,6,8,2015
2915,87.7,3.7,83.33,71.2,2.53,34.1,8.1,8.1,12,8,2015
2916,90.3,13.3,100.0,81.1,2.73,33.7,6.9,6.9,11,8,2015
2917,90.3,21.4,100.0,74.5,2.97,34.6,10.7,10.7,13,8,2015
2918,91.8,35.4,100.0,93.4,3.53,34.4,6.9,6.9,9,8,2015
2919,93.9,30.6,100.0,94.5,4.15,33.7,9.4,9.4,17,8,2015
2920,91.0,32.8,100.0,90.5,4.2,32.8,36.7,36.7,16,8,2015
2921,89.6,25.0,100.0,95.6,3.0,31.9,15.5,15.5,16,8,2015
2922,89.3,39.2,100.0,87.6,2.85,31.3,9.2,9.2,18,8,2015
2923,90.7,90.2,100.0,92.4,3.09,31.4,9.6,9.6,16,8,2015
2924,89.0,61.0,100.0,83.6,3.14,31.5,14.2,14.2,17,8,2015
2925,88.0,35.7,100.0,77.8,2.87,32.8,9.1,9.1,14,8,2015
2926,88.9,18.0,100.0,79.0,2.61,33.2,12.8,12.8,16,8,2015
2927,88.6,14.5,100.0,85.6,2.34,33.0,7.4,7.4,10,12,2015
2928,88.0,15.7,100.0,83.9,2.3,33.6,7.6,7.6,12,11,2015
2929,86.9,7.2,95.83,86.5,2.31,34.1,4.2,4.2,9,10,2015
2930,85.9,2.4,45.83,81.4,2.4,33.8,1.5,1.5,5,9,2015
2931,86.0,0.1,4.17,77.1,2.45,34.0,5.1,5.1,16,8,2015
2932,88.1,1.3,45.83,85.2,2.39,34.3,5.1,5.1,8,7,2015
2933,88.7,16.0,100.0,80.7,2.37,34.6,6.1,6.1,4,6,2015
2934,86.7,4.4,83.33,84.3,2.4,34.1,1.7,1.7,5,5,2015
2935,86.2,2.1,45.83,78.6,2.53,33.2,1.0,1.0,6,4,2015
2936,89.2,4.6,79.17,68.9,2.95,32.7,4.0,4.0,4,3,2015
2937,90.5,17.2,100.0,90.8,3.67,31.5,3.0,3.0,10,2,2015
2938,90.6,30.0,100.0,86.1,4.5,29.8,9.8,9.8,12,1,2015
2939,94.0,44.1,100.0,88.1,5.28,29.5,24.5,24.5,24,7,2015
2940,90.4,137.0,100.0,95.8,6.06,30.0,12.5,12.5,20,7,2015
2941,93.4,166.1,100.0,95.5,6.85,29.5,56.2,56.2,24,7,2015
2942,90.4,142.3,100.0,90.7,5.81,28.8,45.6,45.6,24,7,2015
2943,95.2,88.1,100.0,95.3,5.65,30.4,10.5,10.5,19,7,2015
2944,94.0,266.6,100.0,92.7,7.51,30.2,19.4,19.4,20,7,2015
2945,94.8,142.8,100.0,96.0,7.49,31.0,69.9,69.9,21,7,2015
2946,95.0,179.2,100.0,93.5,4.26,31.1,32.6,32.6,24,7,2015
2947,91.8,63.8,100.0,91.4,3.59,31.4,18.9,18.9,19,7,2015
2948,92.6,44.2,100.0,90.4,3.52,31.1,15.9,15.9,23,7,2015
2949,90.0,25.1,100.0,93.5,3.91,32.4,10.7,10.7,16,7,2015
2950,90.6,11.8,58.33,92.3,4.4,31.9,29.4,29.4,22,7,2015
2951,91.0,54.3,100.0,86.7,4.05,32.1,26.3,26.3,20,7,2015
2952,91.3,75.8,100.0,86.2,3.86,32.3,19.1,19.1,23,7,2015
2953,93.1,75.4,100.0,95.1,3.69,32.5,25.3,25.3,24,7,2015
2954,91.0,308.8,100.0,95.8,3.06,33.6,16.9,16.9,21,7,2015
2955,93.0,40.5,100.0,92.1,2.55,33.5,20.2,20.2,17,7,2015
2956,87.5,3.3,100.0,69.2,2.08,34.9,14.2,14.2,14,7,2015
2957,85.5,0.3,12.5,44.1,2.03,35.6,2.3,2.3,9,7,2015
2958,88.7,1.9,37.5,33.5,2.58,34.8,3.1,3.1,6,12,2015
2959,91.2,14.0,70.83,81.5,3.73,33.4,1.8,1.8,5,11,2015
2960,92.2,19.1,100.0,94.0,5.7,31.6,5.2,5.2,8,10,2015
2961,94.7,292.2,100.0,92.9,7.93,31.1,41.4,41.4,24,9,2015
2962,94.0,64.9,100.0,95.8,6.24,32.1,89.9,89.9,22,8,2015
2963,88.2,34.6,100.0,92.4,2.28,34.2,4.0,4.0,14,7,2015
2964,91.4,9.6,100.0,88.3,2.75,34.5,14.6,14.6,11,6,2015
2965,91.7,12.2,100.0,93.2,2.75,34.8,26.9,26.9,16,5,2015
2966,90.3,7.7,100.0,85.3,2.5,35.0,22.3,22.3,9,4,2015
2967,90.5,17.1,100.0,89.3,2.6,34.4,19.0,19.0,13,3,2015
2968,93.0,31.0,100.0,72.3,2.56,33.2,13.2,13.2,12,2,2015
2969,89.3,17.6,100.0,62.4,2.16,32.4,20.3,20.3,20,1,2015
2970,86.5,5.6,91.67,42.0,1.78,32.2,11.1,11.1,14,6,2015
2971,86.3,16.8,100.0,39.7,2.34,32.2,4.2,4.2,4,6,2015
2972,88.6,69.5,95.83,68.4,3.66,32.2,4.8,4.8,17,6,2015
2973,91.0,52.4,100.0,94.6,5.56,32.8,17.8,17.8,11,6,2015
2974,93.4,100.9,100.0,85.2,7.18,30.8,54.8,54.8,24,6,2015
2975,94.7,111.3,100.0,94.9,5.44,30.2,83.1,83.1,24,6,2015
2976,92.6,290.1,100.0,88.8,2.25,31.7,30.9,30.9,20,6,2015
2977,91.8,83.6,100.0,95.3,1.72,31.7,6.2,6.2,17,6,2015
2978,89.4,98.4,100.0,68.9,1.69,31.6,22.1,22.1,23,6,2015
2979,87.7,295.7,100.0,68.2,1.09,31.1,17.5,17.5,20,6,2015
2980,84.9,28.7,100.0,50.8,0.81,31.8,7.2,7.2,14,6,2015
2981,84.4,3.2,100.0,41.4,1.0,33.2,2.0,2.0,10,6,2015
2982,84.6,7.0,50.0,81.3,1.53,33.8,0.4,0.4,3,6,2015
2983,87.2,12.1,75.0,89.2,2.16,33.4,14.9,14.9,12,6,2015
2984,89.2,43.0,79.17,90.4,2.25,32.2,30.3,30.3,24,6,2015
2985,89.2,27.8,100.0,87.3,2.03,32.1,12.5,12.5,18,6,2015
2986,90.3,25.8,100.0,89.2,2.13,32.1,16.7,16.7,15,6,2015
2987,89.5,7.9,87.5,83.7,1.81,32.8,20.4,20.4,19,6,2015
2988,88.1,24.6,75.0,88.0,1.19,32.9,10.9,10.9,16,12,2015
2989,89.2,22.7,100.0,91.2,0.56,34.7,28.4,28.4,15,11,2015
2990,85.0,18.0,100.0,83.4,0.12,35.5,6.0,6.0,6,10,2015
2991,82.6,21.3,100.0,72.4,0.09,35.7,0.3,0.3,1,9,2015
2992,82.3,33.4,100.0,70.0,0.12,35.7,0.9,0.9,3,8,2015
2993,81.5,25.0,100.0,71.2,0.12,34.7,0.4,0.4,1,7,2015
2994,84.6,16.7,91.67,74.0,0.12,34.9,1.1,1.1,5,6,2015
2995,83.0,13.4,75.0,71.9,0.09,35.6,4.2,4.2,7,5,2015
2996,80.4,3.3,79.17,57.5,0.06,36.9,1.4,1.4,3,4,2015
2997,79.8,2.5,62.5,52.1,0.06,36.3,0.1,0.1,1,3,2015
2998,81.4,2.5,75.0,53.8,0.06,36.2,1.4,1.4,5,2,2015
2999,80.0,4.1,87.5,56.0,0.06,35.3,0.0,0.0,0,1,2015
3000,80.3,1.7,54.17,61.2,0.09,35.0,0.5,0.5,3,5,2015
3001,80.8,0.0,0.0,67.5,0.09,35.1,0.2,0.2,2,5,2015
3002,82.6,0.0,0.0,48.2,0.09,35.7,0.8,0.8,3,5,2015
3003,85.0,0.3,12.5,53.4,0.09,35.7,0.6,0.6,4,5,2015
3004,84.2,0.0,0.0,74.4,0.12,35.6,1.7,1.7,7,5,2015
3005,85.2,2.6,25.0,61.0,0.12,36.0,0.4,0.4,2,5,2015
3006,85.3,9.1,100.0,63.0,0.12,36.1,0.1,0.1,1,5,2015
3007,85.6,24.9,100.0,77.7,0.16,36.4,0.0,0.0,0,5,2015
3008,85.1,15.4,100.0,78.8,0.22,36.8,0.0,0.0,0,5,2015
3009,84.2,4.4,95.83,67.6,0.31,37.2,0.1,0.1,1,5,2015
3010,81.9,0.9,25.0,62.5,0.47,36.9,0.5,0.5,3,5,2015
3011,78.5,0.0,0.0,56.9,0.66,35.8,0.0,0.0,0,5,2015
3012,78.7,0.0,0.0,57.0,0.97,34.5,0.5,0.5,4,5,2015
3013,80.0,1.3,54.17,74.9,1.19,33.3,5.5,5.5,9,5,2015
3014,79.9,3.8,91.67,60.5,0.85,34.7,19.2,19.2,12,5,2015
3015,83.3,2.4,50.0,67.0,0.31,35.3,4.9,4.9,10,5,2015
3016,83.7,6.5,100.0,64.4,0.34,35.5,1.7,1.7,5,5,2015
3017,82.7,1.1,45.83,71.0,0.41,36.0,2.1,2.1,6,5,2015
3018,82.5,1.9,62.5,69.3,0.47,35.4,0.0,0.0,0,5,2015
3019,85.6,7.1,83.33,58.7,0.41,34.9,12.9,12.9,10,12,2015
3020,85.2,11.9,100.0,73.9,0.28,36.0,3.2,3.2,9,11,2015
3021,84.2,7.0,100.0,62.9,0.28,35.8,3.6,3.6,10,10,2015
3022,86.6,3.0,100.0,37.1,0.31,34.5,0.6,0.6,3,9,2015
3023,78.9,1.9,75.0,25.5,0.34,34.2,0.0,0.0,0,8,2015
3024,83.0,7.2,83.33,53.2,0.31,33.6,9.8,9.8,3,7,2015
3025,81.1,2.5,75.0,54.5,0.28,34.4,0.0,0.0,0,6,2015
3026,84.2,0.0,0.0,51.6,0.37,34.7,0.0,0.0,0,5,2015
3027,84.5,0.3,12.5,45.0,0.5,34.4,0.0,0.0,0,4,2015
3028,84.3,0.7,29.17,53.4,0.66,33.7,1.1,1.1,5,3,2015
3029,88.7,2.4,79.17,67.7,0.85,33.2,6.8,6.8,8,2,2015
3030,87.8,8.6,87.5,65.2,1.0,33.3,3.4,3.4,10,1,2015
3031,84.8,11.1,100.0,65.7,1.03,31.7,20.9,20.9,12,4,2015
3032,82.9,20.4,100.0,39.9,0.85,29.9,10.1,10.1,14,4,2015
3033,80.3,2.1,79.17,31.2,1.0,31.1,5.9,5.9,5,4,2015
3034,77.1,1.4,41.67,34.3,1.34,31.4,0.4,0.4,2,4,2015
3035,78.2,0.4,16.67,41.7,1.94,29.0,7.1,7.1,8,4,2015
3036,87.7,3.7,58.33,67.4,1.78,29.0,28.2,28.2,13,4,2015
3037,87.6,107.5,100.0,80.6,0.91,30.5,9.0,9.0,8,4,2015
3038,88.0,26.2,100.0,79.2,0.53,33.0,20.1,20.1,8,4,2015
3039,86.2,22.3,100.0,56.2,0.25,33.7,0.0,0.0,0,4,2015
3040,82.9,6.5,91.67,24.4,0.25,33.6,6.0,6.0,2,4,2015
3041,79.7,1.8,70.83,23.7,0.22,33.4,0.4,0.4,2,4,2015
3042,81.5,3.5,95.83,30.2,0.25,33.1,0.2,0.2,2,4,2015
3043,80.1,5.7,75.0,30.5,0.28,32.1,0.9,0.9,4,4,2015
3044,75.8,0.0,0.0,77.2,0.28,31.3,1.9,1.9,4,4,2015
3045,75.8,0.0,0.0,86.6,0.22,33.8,5.1,5.1,5,4,2015
3046,78.2,0.5,20.83,72.3,0.16,34.4,0.0,0.0,0,4,2015
3047,78.7,0.5,20.83,70.1,0.19,33.7,0.2,0.2,1,4,2015
3048,76.1,0.1,4.17,66.0,0.22,32.8,0.7,0.7,3,4,2015
3049,78.7,0.0,0.0,78.7,0.28,32.9,0.0,0.0,0,12,2015
3050,80.9,0.5,20.83,17.8,0.37,33.3,0.2,0.2,1,11,2015
3051,83.5,5.1,83.33,13.0,0.53,33.3,0.0,0.0,0,10,2015
3052,82.4,6.5,83.33,19.2,0.81,32.7,0.0,0.0,0,9,2015
3053,80.2,0.4,16.67,22.8,1.31,32.0,0.0,0.0,0,8,2015
3054,83.1,10.3,100.0,25.0,2.0,31.2,3.1,3.1,2,7,2015
3055,85.0,31.0,100.0,37.1,1.69,29.6,46.5,46.5,13,6,2015
3056,85.5,15.6,100.0,44.2,0.5,30.1,6.4,6.4,11,5,2015
3057,85.6,13.5,100.0,23.3,0.53,32.3,4.5,4.5,6,4,2015
3058,84.8,19.1,100.0,22.6,0.59,33.0,1.8,1.8,4,3,2015
3059,82.0,18.4,100.0,27.6,0.59,31.9,7.3,7.3,9,2,2015
3060,78.9,1.5,45.83,37.6,0.5,30.7,4.2,4.2,8,1,2015
3061,82.3,15.8,95.83,82.1,0.41,30.7,10.6,10.6,9,3,2015
3062,76.6,0.5,20.83,39.1,0.25,31.2,0.1,0.1,1,3,2015
3063,74.7,1.4,41.67,11.9,0.19,30.1,11.1,11.1,8,3,2015
3064,74.4,0.9,29.17,59.3,0.09,30.4,0.6,0.6,1,3,2015
3065,73.1,0.0,0.0,21.0,0.06,31.1,0.2,0.2,1,3,2015
3066,71.5,2.3,45.83,16.9,0.06,31.3,0.0,0.0,0,3,2015
3067,72.6,7.3,100.0,13.6,0.06,30.9,0.5,0.5,1,3,2015
3068,70.9,2.3,75.0,16.5,0.06,30.9,0.0,0.0,0,3,2015
3069,66.1,0.0,0.0,1.7,0.06,30.2,0.0,0.0,0,3,2015
3070,56.5,0.0,0.0,1.0,0.06,28.1,0.0,0.0,0,3,2015
3071,44.1,0.0,0.0,60.6,0.06,27.1,0.0,0.0,0,3,2015
3072,53.5,0.0,0.0,29.2,0.06,26.8,0.0,0.0,0,3,2015
3073,62.8,0.0,0.0,1.7,0.06,28.6,0.0,0.0,0,3,2015
3074,66.6,0.0,0.0,5.5,0.09,29.4,0.0,0.0,0,3,2015
3075,58.3,0.0,0.0,24.9,0.09,31.0,0.0,0.0,0,3,2015
3090,67.4,0.0,0.0,2.8,0.12,29.0,0.0,0.0,0,2,2015
3091,70.9,0.0,0.0,9.2,0.16,31.0,0.0,0.0,0,1,2015
3092,71.5,0.0,0.0,20.1,0.16,29.3,0.0,0.0,0,2,2015
3093,75.9,0.0,0.0,6.4,0.16,28.2,0.0,0.0,0,2,2015
3094,76.4,0.0,0.0,1.0,0.19,28.5,0.0,0.0,0,2,2015
3095,77.2,0.0,0.0,8.9,0.22,28.6,0.0,0.0,0,2,2015
3096,75.6,0.0,0.0,15.4,0.22,27.0,0.0,0.0,0,2,2015
3097,77.0,0.5,20.83,7.1,0.25,27.4,0.0,0.0,0,2,2015
3098,75.3,0.2,8.33,7.3,0.31,27.7,0.4,0.4,2,2,2015
3099,77.3,2.9,16.67,4.2,0.34,26.1,0.0,0.0,0,2,2015
3100,76.3,0.0,0.0,3.9,0.37,26.5,0.1,0.1,1,2,2015
3101,79.0,4.5,58.33,30.0,0.31,24.7,8.9,8.9,4,2,2015
3102,77.3,0.4,16.67,9.3,0.22,25.9,0.0,0.0,0,2,2015
3103,74.1,0.2,8.33,4.0,0.25,24.7,0.0,0.0,0,2,2015
3104,74.8,0.0,0.0,6.5,0.25,24.4,0.2,0.2,1,2,2015
3105,76.0,1.1,29.17,17.7,0.19,23.3,9.5,9.5,8,2,2015
3106,73.3,0.0,0.0,2.7,0.12,22.5,0.0,0.0,0,2,2015
3107,69.6,0.0,0.0,8.4,0.12,21.8,0.5,0.5,2,2,2015
3108,57.2,0.0,0.0,37.4,0.12,20.4,0.0,0.0,0,12,2015
3109,61.1,0.0,0.0,63.1,0.12,20.7,0.0,0.0,0,11,2015
3110,65.1,0.0,0.0,69.1,0.12,22.9,0.0,0.0,0,10,2015
3111,63.6,0.0,0.0,40.2,0.12,22.4,0.0,0.0,0,9,2015
3112,60.6,0.0,0.0,62.2,0.12,21.4,0.0,0.0,0,8,2015
3113,60.4,0.0,0.0,71.1,0.12,19.3,0.0,0.0,0,7,2015
3114,63.6,0.0,0.0,35.7,0.12,21.5,0.0,0.0,0,6,2015
3115,60.9,0.0,0.0,53.6,0.12,22.9,0.0,0.0,0,5,2015
3116,60.4,0.0,0.0,51.7,0.12,22.6,0.0,0.0,0,4,2015
3117,64.5,0.0,0.0,23.9,0.12,20.3,0.0,0.0,0,3,2015
3118,64.1,0.0,0.0,0.1,0.12,18.8,0.0,0.0,0,2,2015
3119,59.2,0.0,0.0,0.0,0.16,17.0,0.0,0.0,0,1,2015
3120,65.2,0.0,0.0,0.3,0.16,17.2,0.0,0.0,0,1,2015
3121,76.8,0.0,0.0,8.8,0.16,19.9,0.0,0.0,0,1,2015
3122,70.2,0.0,0.0,0.0,0.12,22.1,0.0,0.0,0,1,2015
3123,71.0,0.0,0.0,13.5,0.16,22.2,0.0,0.0,0,1,2015
3124,63.5,0.0,0.0,7.1,0.16,21.4,0.0,0.0,0,1,2015
3125,65.2,0.0,0.0,25.3,0.17,19.9,0.0,0.0,0,1,2015
3126,68.8,0.0,0.0,38.9,0.19,20.5,0.0,0.0,0,1,2015
3127,70.0,0.0,0.0,37.3,0.2,21.0,0.0,0.0,0,1,2015
3128,67.6,0.0,0.0,28.6,0.2,20.7,0.0,0.0,0,1,2015
3129,70.3,0.0,0.0,35.6,0.2,20.5,0.0,0.0,0,1,2015
3130,72.0,0.0,0.0,28.6,0.2,19.4,0.0,0.0,0,1,2015
3131,71.7,0.0,0.0,30.0,0.22,19.0,0.0,0.0,0,1,2015
3132,68.9,0.0,0.0,13.8,0.22,18.5,0.1,0.1,1,1,2015
3133,71.6,0.0,0.0,8.1,0.22,17.7,0.0,0.0,0,1,2015
3134,74.5,7.2,58.33,10.6,0.22,19.4,0.0,0.0,0,1,2015
3135,68.1,0.1,4.17,37.8,0.22,21.5,0.6,0.6,5,1,2015
3136,66.9,0.0,0.0,2.3,0.22,21.3,0.0,0.0,0,1,2015
3137,67.9,0.0,0.0,6.1,0.22,19.9,0.0,0.0,0,1,2015
3138,68.6,0.0,0.0,34.9,0.23,18.9,0.0,0.0,0,1,2015
3139,67.6,0.0,0.0,5.8,0.23,16.9,0.0,0.0,0,12,2015
3140,71.4,0.0,0.0,2.1,0.25,16.4,0.0,0.0,0,11,2015
3141,75.7,0.0,0.0,1.5,0.26,17.6,0.0,0.0,0,10,2015
3142,72.3,0.0,0.0,3.8,0.26,16.8,0.0,0.0,0,9,2015
3143,71.2,0.0,0.0,0.1,0.28,17.5,0.0,0.0,0,8,2015
3144,72.9,0.0,0.0,0.5,0.31,17.7,0.0,0.0,0,7,2015
3145,73.3,0.0,0.0,4.0,0.36,18.8,0.0,0.0,0,6,2015
3146,78.3,0.0,0.0,10.3,0.39,20.9,0.0,0.0,0,5,2015
3147,85.5,0.9,37.5,37.8,0.42,25.0,3.0,3.0,4,4,2015
3148,81.8,0.2,8.33,62.0,0.44,26.8,0.0,0.0,0,3,2015
3149,83.1,0.2,8.33,63.5,0.5,25.4,0.0,0.0,0,2,2015
3150,84.9,1.3,37.5,89.4,0.47,22.5,7.0,7.0,12,1,2015
3151,73.4,0.0,0.0,87.4,0.34,21.6,1.1,1.1,8,12,2014
3152,73.3,0.0,0.0,79.4,0.28,19.3,7.4,7.4,9,12,2014
3153,76.6,0.0,0.0,61.0,0.23,19.1,0.0,0.0,0,12,2014
3154,73.7,0.0,0.0,16.7,0.23,17.6,0.0,0.0,0,12,2014
3155,71.0,0.0,0.0,21.1,0.23,17.7,0.0,0.0,0,12,2014
3156,72.9,0.0,0.0,5.0,0.23,18.3,0.0,0.0,0,12,2014
3157,74.7,0.0,0.0,22.3,0.22,18.9,0.0,0.0,0,12,2014
3158,73.3,0.0,0.0,38.3,0.22,19.6,0.0,0.0,0,12,2014
3159,74.3,0.0,0.0,21.0,0.22,19.4,0.0,0.0,0,12,2014
3160,72.3,0.0,0.0,2.6,0.22,19.6,0.0,0.0,0,12,2014
3161,70.6,0.0,0.0,50.4,0.23,19.7,0.0,0.0,0,12,2014
3162,74.0,0.0,0.0,56.0,0.23,19.6,0.0,0.0,0,12,2014
3163,77.2,0.0,0.0,19.7,0.23,19.5,0.0,0.0,0,12,2014
3164,72.3,0.0,0.0,18.5,0.23,18.2,0.0,0.0,0,12,2014
3165,76.3,0.0,0.0,18.7,0.23,19.1,0.0,0.0,0,12,2014
3166,77.1,0.0,0.0,41.2,0.25,21.9,0.0,0.0,0,12,2014
3167,78.5,0.0,0.0,51.5,0.23,22.3,0.0,0.0,0,12,2014
3168,74.7,0.0,0.0,29.4,0.23,23.4,0.0,0.0,0,12,2014
3169,74.8,0.0,0.0,39.1,0.23,22.0,0.0,0.0,0,12,2014
3170,74.6,0.0,0.0,48.7,0.23,20.5,0.0,0.0,0,12,2014
3171,74.6,0.0,0.0,15.7,0.23,21.4,0.0,0.0,0,11,2014
3172,67.1,0.0,0.0,17.7,0.23,22.4,0.0,0.0,0,10,2014
3173,68.3,0.0,0.0,34.2,0.23,22.8,0.0,0.0,0,9,2014
3174,72.4,0.0,0.0,10.0,0.23,21.7,0.0,0.0,0,8,2014
3175,79.0,0.0,0.0,3.0,0.23,23.8,0.0,0.0,0,7,2014
3176,76.2,0.0,0.0,40.8,0.23,24.8,0.0,0.0,0,6,2014
3177,71.9,0.0,0.0,22.4,0.23,24.0,0.0,0.0,0,5,2014
3178,66.9,0.0,0.0,1.2,0.23,24.9,0.0,0.0,0,4,2014
3179,71.5,0.0,0.0,14.1,0.23,23.0,0.0,0.0,0,3,2014
3180,72.8,0.0,0.0,59.3,0.23,23.6,0.0,0.0,0,2,2014
